country,date,owid-new_deaths_per_million
GRD,2020-03-24,0.0
GRD,2020-03-25,0.0
GRD,2020-03-26,0.0
GRD,2020-03-27,0.0
GRD,2020-03-28,0.0
GRD,2020-03-29,0.0
GRD,2020-03-30,0.0
GRD,2020-03-31,0.0
GRD,2020-04-01,0.0
GRD,2020-04-02,0.0
GRD,2020-04-03,0.0
GRD,2020-04-04,0.0
GRD,2020-04-05,0.0
GRD,2020-04-06,0.0
GRD,2020-04-07,0.0
GRD,2020-04-08,0.0
GRD,2020-04-09,0.0
GRD,2020-04-10,0.0
GRD,2020-04-11,0.0
GRD,2020-04-12,0.0
GRD,2020-04-13,0.0
GRD,2020-04-14,0.0
GRD,2020-04-15,0.0
GRD,2020-04-16,0.0
GRD,2020-04-17,0.0
GRD,2020-04-18,0.0
GRD,2020-04-19,0.0
GRD,2020-04-20,0.0
GRD,2020-04-21,0.0
GRD,2020-04-22,0.0
GRD,2020-04-23,0.0
GRD,2020-04-24,0.0
GRD,2020-04-25,0.0
GRD,2020-04-26,0.0
GRD,2020-04-27,0.0
GRD,2020-04-28,0.0
GRD,2020-04-29,0.0
GRD,2020-04-30,0.0
GRD,2020-05-01,0.0
GRD,2020-05-02,0.0
GRD,2020-05-03,0.0
GRD,2020-05-04,0.0
GRD,2020-05-05,0.0
GRD,2020-05-06,0.0
GRD,2020-05-07,0.0
GRD,2020-05-08,0.0
GRD,2020-05-09,0.0
GRD,2020-05-10,0.0
GRD,2020-05-11,0.0
GRD,2020-05-12,0.0
GRD,2020-05-13,0.0
GRD,2020-05-14,0.0
GRD,2020-05-15,0.0
GRD,2020-05-16,0.0
GRD,2020-05-17,0.0
GRD,2020-05-18,0.0
GRD,2020-05-19,0.0
GRD,2020-05-20,0.0
GRD,2020-05-21,0.0
GRD,2020-05-22,0.0
GRD,2020-05-23,0.0
GRD,2020-05-24,0.0
GRD,2020-05-25,0.0
GRD,2020-05-26,0.0
GRD,2020-05-27,0.0
GRD,2020-05-28,0.0
GRD,2020-05-29,0.0
GRD,2020-05-30,0.0
GRD,2020-05-31,0.0
GRD,2020-06-01,0.0
GRD,2020-06-02,0.0
GRD,2020-06-03,0.0
GRD,2020-06-04,0.0
GRD,2020-06-05,0.0
GRD,2020-06-06,0.0
GRD,2020-06-07,0.0
GRD,2020-06-08,0.0
GRD,2020-06-09,0.0
GRD,2020-06-10,0.0
GRD,2020-06-11,0.0
GRD,2020-06-12,0.0
GRD,2020-06-13,0.0
GRD,2020-06-14,0.0
GRD,2020-06-15,0.0
GRD,2020-06-16,0.0
GRD,2020-06-17,0.0
GRD,2020-06-18,0.0
GRD,2020-06-19,0.0
GRD,2020-06-20,0.0
GRD,2020-06-21,0.0
GRD,2020-06-22,0.0
GRD,2020-06-23,0.0
GRD,2020-06-24,0.0
GRD,2020-06-25,0.0
GRD,2020-06-26,0.0
GRD,2020-06-27,0.0
GRD,2020-06-28,0.0
GRD,2020-06-29,0.0
GRD,2020-06-30,0.0
GRD,2020-07-01,0.0
GRD,2020-07-02,0.0
GRD,2020-07-03,0.0
GRD,2020-07-04,0.0
GRD,2020-07-05,0.0
GRD,2020-07-06,0.0
GRD,2020-07-07,0.0
GRD,2020-07-08,0.0
GRD,2020-07-09,0.0
GRD,2020-07-10,0.0
GRD,2020-07-11,0.0
GRD,2020-07-12,0.0
GRD,2020-07-13,0.0
GRD,2020-07-14,0.0
GRD,2020-07-15,0.0
GRD,2020-07-16,0.0
GRD,2020-07-17,0.0
GRD,2020-07-18,0.0
GRD,2020-07-19,0.0
GRD,2020-07-20,0.0
GRD,2020-07-21,0.0
GRD,2020-07-22,0.0
GRD,2020-07-23,0.0
GRD,2020-07-24,0.0
GRD,2020-07-25,0.0
GRD,2020-07-26,0.0
GRL,2020-03-20,0.0
GRL,2020-03-21,0.0
GRL,2020-03-22,0.0
GRL,2020-03-23,0.0
GRL,2020-03-24,0.0
GRL,2020-03-25,0.0
GRL,2020-03-26,0.0
GRL,2020-03-27,0.0
GRL,2020-03-28,0.0
GRL,2020-03-29,0.0
GRL,2020-03-30,0.0
GRL,2020-03-31,0.0
GRL,2020-04-01,0.0
GRL,2020-04-02,0.0
GRL,2020-04-03,0.0
GRL,2020-04-04,0.0
GRL,2020-04-05,0.0
GRL,2020-04-06,0.0
GRL,2020-04-07,0.0
GRL,2020-04-08,0.0
GRL,2020-04-09,0.0
GRL,2020-04-10,0.0
GRL,2020-04-11,0.0
GRL,2020-04-12,0.0
GRL,2020-04-13,0.0
GRL,2020-04-14,0.0
GRL,2020-04-15,0.0
GRL,2020-04-16,0.0
GRL,2020-04-17,0.0
GRL,2020-04-18,0.0
GRL,2020-04-19,0.0
GRL,2020-04-20,0.0
GRL,2020-04-21,0.0
GRL,2020-04-22,0.0
GRL,2020-04-23,0.0
GRL,2020-04-24,0.0
GRL,2020-04-25,0.0
GRL,2020-04-26,0.0
GRL,2020-04-27,0.0
GRL,2020-04-28,0.0
GRL,2020-04-29,0.0
GRL,2020-04-30,0.0
GRL,2020-05-01,0.0
GRL,2020-05-02,0.0
GRL,2020-05-03,0.0
GRL,2020-05-04,0.0
GRL,2020-05-05,0.0
GRL,2020-05-06,0.0
GRL,2020-05-07,0.0
GRL,2020-05-08,0.0
GRL,2020-05-09,0.0
GRL,2020-05-10,0.0
GRL,2020-05-11,0.0
GRL,2020-05-12,0.0
GRL,2020-05-13,0.0
GRL,2020-05-14,0.0
GRL,2020-05-15,0.0
GRL,2020-05-16,0.0
GRL,2020-05-17,0.0
GRL,2020-05-18,0.0
GRL,2020-05-19,0.0
GRL,2020-05-20,0.0
GRL,2020-05-21,0.0
GRL,2020-05-22,0.0
GRL,2020-05-23,0.0
GRL,2020-05-24,0.0
GRL,2020-05-25,0.0
GRL,2020-05-26,0.0
GRL,2020-05-27,0.0
GRL,2020-05-28,0.0
GRL,2020-05-29,0.0
GRL,2020-05-30,0.0
GRL,2020-05-31,0.0
GRL,2020-06-01,0.0
GRL,2020-06-02,0.0
GRL,2020-06-03,0.0
GRL,2020-06-04,0.0
GRL,2020-06-05,0.0
GRL,2020-06-06,0.0
GRL,2020-06-07,0.0
GRL,2020-06-08,0.0
GRL,2020-06-09,0.0
GRL,2020-06-10,0.0
GRL,2020-06-11,0.0
GRL,2020-06-12,0.0
GRL,2020-06-13,0.0
GRL,2020-06-14,0.0
GRL,2020-06-15,0.0
GRL,2020-06-16,0.0
GRL,2020-06-17,0.0
GRL,2020-06-18,0.0
GRL,2020-06-19,0.0
GRL,2020-06-20,0.0
GRL,2020-06-21,0.0
GRL,2020-06-22,0.0
GRL,2020-06-23,0.0
GRL,2020-06-24,0.0
GRL,2020-06-25,0.0
GRL,2020-06-26,0.0
GRL,2020-06-27,0.0
GRL,2020-06-28,0.0
GRL,2020-06-29,0.0
GRL,2020-06-30,0.0
GRL,2020-07-01,0.0
GRL,2020-07-02,0.0
GRL,2020-07-03,0.0
GRL,2020-07-04,0.0
GRL,2020-07-05,0.0
GRL,2020-07-06,0.0
GRL,2020-07-07,0.0
GRL,2020-07-08,0.0
GRL,2020-07-09,0.0
GRL,2020-07-10,0.0
GRL,2020-07-11,0.0
GRL,2020-07-12,0.0
GRL,2020-07-13,0.0
GRL,2020-07-14,0.0
GRL,2020-07-15,0.0
GRL,2020-07-16,0.0
GRL,2020-07-17,0.0
GRL,2020-07-18,0.0
GRL,2020-07-19,0.0
GRL,2020-07-20,0.0
GRL,2020-07-21,0.0
GRL,2020-07-22,0.0
GRL,2020-07-23,0.0
GRL,2020-07-24,0.0
GRL,2020-07-25,0.0
GRL,2020-07-26,0.0
GTM,2020-03-15,0.0
GTM,2020-03-16,0.055999999999999994
GTM,2020-03-17,0.0
GTM,2020-03-18,0.0
GTM,2020-03-19,0.0
GTM,2020-03-20,0.0
GTM,2020-03-21,0.0
GTM,2020-03-22,0.0
GTM,2020-03-23,0.0
GTM,2020-03-24,0.0
GTM,2020-03-25,0.0
GTM,2020-03-26,0.0
GTM,2020-03-27,0.0
GTM,2020-03-28,0.0
GTM,2020-03-29,0.0
GTM,2020-03-30,0.0
GTM,2020-03-31,0.0
GTM,2020-04-01,0.0
GTM,2020-04-02,0.0
GTM,2020-04-03,0.0
GTM,2020-04-04,0.0
GTM,2020-04-05,0.055999999999999994
GTM,2020-04-06,0.055999999999999994
GTM,2020-04-07,0.0
GTM,2020-04-08,0.0
GTM,2020-04-09,0.0
GTM,2020-04-10,0.0
GTM,2020-04-11,0.0
GTM,2020-04-12,0.0
GTM,2020-04-13,0.11199999999999999
GTM,2020-04-14,0.0
GTM,2020-04-15,0.0
GTM,2020-04-16,0.0
GTM,2020-04-17,0.11199999999999999
GTM,2020-04-18,0.0
GTM,2020-04-19,0.0
GTM,2020-04-20,0.0
GTM,2020-04-21,0.0
GTM,2020-04-22,0.055999999999999994
GTM,2020-04-23,0.11199999999999999
GTM,2020-04-24,0.055999999999999994
GTM,2020-04-25,0.0
GTM,2020-04-26,0.11199999999999999
GTM,2020-04-27,0.11199999999999999
GTM,2020-04-28,0.0
GTM,2020-04-29,0.055999999999999994
GTM,2020-04-30,0.0
GTM,2020-05-01,0.0
GTM,2020-05-02,0.0
GTM,2020-05-03,0.055999999999999994
GTM,2020-05-04,0.0
GTM,2020-05-05,0.11199999999999999
GTM,2020-05-06,0.0
GTM,2020-05-07,0.11199999999999999
GTM,2020-05-08,0.11199999999999999
GTM,2020-05-09,0.055999999999999994
GTM,2020-05-10,0.0
GTM,2020-05-11,0.11199999999999999
GTM,2020-05-12,0.0
GTM,2020-05-13,0.055999999999999994
GTM,2020-05-14,0.11199999999999999
GTM,2020-05-15,0.0
GTM,2020-05-16,0.055999999999999994
GTM,2020-05-17,0.16699999999999998
GTM,2020-05-18,0.11199999999999999
GTM,2020-05-19,0.16699999999999998
GTM,2020-05-20,0.27899999999999997
GTM,2020-05-21,0.11199999999999999
GTM,2020-05-22,0.16699999999999998
GTM,2020-05-23,0.16699999999999998
GTM,2020-05-24,0.223
GTM,2020-05-25,0.16699999999999998
GTM,2020-05-26,0.055999999999999994
GTM,2020-05-27,0.223
GTM,2020-05-28,0.27899999999999997
GTM,2020-05-29,0.67
GTM,2020-05-30,0.5579999999999999
GTM,2020-05-31,0.67
GTM,2020-06-01,0.335
GTM,2020-06-02,0.447
GTM,2020-06-03,0.391
GTM,2020-06-04,1.1159999999999999
GTM,2020-06-05,0.8370000000000001
GTM,2020-06-06,3.237
GTM,2020-06-07,0.7809999999999999
GTM,2020-06-08,1.228
GTM,2020-06-09,0.8370000000000001
GTM,2020-06-10,1.228
GTM,2020-06-11,1.507
GTM,2020-06-12,1.005
GTM,2020-06-13,0.9490000000000001
GTM,2020-06-14,0.893
GTM,2020-06-15,0.9490000000000001
GTM,2020-06-16,0.8370000000000001
GTM,2020-06-17,1.061
GTM,2020-06-18,0.7809999999999999
GTM,2020-06-19,0.9490000000000001
GTM,2020-06-20,1.8980000000000001
GTM,2020-06-21,1.73
GTM,2020-06-22,0.9490000000000001
GTM,2020-06-23,0.893
GTM,2020-06-24,1.954
GTM,2020-06-25,1.061
GTM,2020-06-26,1.228
GTM,2020-06-27,2.735
GTM,2020-06-28,1.8980000000000001
GTM,2020-06-29,1.172
GTM,2020-06-30,1.061
GTM,2020-07-01,1.507
GTM,2020-07-02,2.456
GTM,2020-07-03,1.4509999999999998
GTM,2020-07-04,2.065
GTM,2020-07-05,2.233
GTM,2020-07-06,1.507
GTM,2020-07-07,1.8980000000000001
GTM,2020-07-08,1.284
GTM,2020-07-09,2.735
GTM,2020-07-10,2.177
GTM,2020-07-11,2.623
GTM,2020-07-12,1.8419999999999999
GTM,2020-07-13,2.623
GTM,2020-07-14,1.395
GTM,2020-07-15,3.237
GTM,2020-07-16,2.679
GTM,2020-07-17,3.014
GTM,2020-07-18,2.177
GTM,2020-07-19,0.335
GTM,2020-07-20,2.009
GTM,2020-07-21,0.9490000000000001
GTM,2020-07-22,1.619
GTM,2020-07-23,2.344
GTM,2020-07-24,3.293
GTM,2020-07-25,2.065
GTM,2020-07-26,0.0
GUM,2020-03-19,0.0
GUM,2020-03-20,0.0
GUM,2020-03-21,0.0
GUM,2020-03-22,5.925
GUM,2020-03-23,0.0
GUM,2020-03-24,0.0
GUM,2020-03-25,0.0
GUM,2020-03-26,0.0
GUM,2020-03-27,0.0
GUM,2020-03-28,0.0
GUM,2020-03-29,0.0
GUM,2020-03-30,0.0
GUM,2020-03-31,0.0
GUM,2020-04-01,11.85
GUM,2020-04-02,0.0
GUM,2020-04-03,0.0
GUM,2020-04-04,5.925
GUM,2020-04-05,0.0
GUM,2020-04-06,0.0
GUM,2020-04-07,0.0
GUM,2020-04-08,0.0
GUM,2020-04-09,0.0
GUM,2020-04-10,0.0
GUM,2020-04-11,0.0
GUM,2020-04-12,5.925
GUM,2020-04-13,0.0
GUM,2020-04-14,0.0
GUM,2020-04-15,0.0
GUM,2020-04-16,0.0
GUM,2020-04-17,0.0
GUM,2020-04-18,0.0
GUM,2020-04-19,0.0
GUM,2020-04-20,0.0
GUM,2020-04-21,0.0
GUM,2020-04-22,0.0
GUM,2020-04-23,0.0
GUM,2020-04-24,0.0
GUM,2020-04-25,0.0
GUM,2020-04-26,0.0
GUM,2020-04-27,0.0
GUM,2020-04-28,0.0
GUM,2020-04-29,0.0
GUM,2020-04-30,0.0
GUM,2020-05-01,0.0
GUM,2020-05-02,0.0
GUM,2020-05-03,0.0
GUM,2020-05-04,0.0
GUM,2020-05-05,0.0
GUM,2020-05-06,0.0
GUM,2020-05-07,0.0
GUM,2020-05-08,0.0
GUM,2020-05-09,0.0
GUM,2020-05-10,0.0
GUM,2020-05-11,0.0
GUM,2020-05-12,0.0
GUM,2020-05-13,0.0
GUM,2020-05-14,0.0
GUM,2020-05-15,0.0
GUM,2020-05-16,0.0
GUM,2020-05-17,0.0
GUM,2020-05-18,0.0
GUM,2020-05-19,0.0
GUM,2020-05-20,0.0
GUM,2020-05-21,0.0
GUM,2020-05-22,0.0
GUM,2020-05-23,0.0
GUM,2020-05-24,0.0
GUM,2020-05-25,0.0
GUM,2020-05-26,0.0
GUM,2020-05-27,0.0
GUM,2020-05-28,0.0
GUM,2020-05-29,0.0
GUM,2020-05-30,0.0
GUM,2020-05-31,0.0
GUM,2020-06-01,0.0
GUM,2020-06-02,0.0
GUM,2020-06-03,0.0
GUM,2020-06-04,0.0
GUM,2020-06-05,0.0
GUM,2020-06-06,0.0
GUM,2020-06-07,0.0
GUM,2020-06-08,0.0
GUM,2020-06-09,0.0
GUM,2020-06-10,0.0
GUM,2020-06-11,0.0
GUM,2020-06-12,0.0
GUM,2020-06-13,0.0
GUM,2020-06-14,0.0
GUM,2020-06-15,0.0
GUM,2020-06-16,0.0
GUM,2020-06-17,0.0
GUM,2020-06-18,0.0
GUM,2020-06-19,0.0
GUM,2020-06-20,0.0
GUM,2020-06-21,0.0
GUM,2020-06-22,0.0
GUM,2020-06-23,0.0
GUM,2020-06-24,0.0
GUM,2020-06-25,0.0
GUM,2020-06-26,0.0
GUM,2020-06-27,0.0
GUM,2020-06-28,0.0
GUM,2020-06-29,0.0
GUM,2020-06-30,0.0
GUM,2020-07-01,0.0
GUM,2020-07-02,0.0
GUM,2020-07-03,0.0
GUM,2020-07-04,0.0
GUM,2020-07-05,0.0
GUM,2020-07-06,0.0
GUM,2020-07-07,0.0
GUM,2020-07-08,0.0
GUM,2020-07-09,0.0
GUM,2020-07-10,0.0
GUM,2020-07-11,0.0
GUM,2020-07-12,0.0
GUM,2020-07-13,0.0
GUM,2020-07-14,0.0
GUM,2020-07-15,0.0
GUM,2020-07-16,0.0
GUM,2020-07-17,0.0
GUM,2020-07-18,0.0
GUM,2020-07-19,0.0
GUM,2020-07-20,0.0
GUM,2020-07-21,0.0
GUM,2020-07-22,0.0
GUM,2020-07-23,0.0
GUM,2020-07-24,0.0
GUM,2020-07-25,0.0
GUM,2020-07-26,0.0
GUY,2020-03-13,1.271
GUY,2020-03-16,0.0
GUY,2020-03-17,0.0
GUY,2020-03-18,0.0
GUY,2020-03-19,0.0
GUY,2020-03-20,0.0
GUY,2020-03-21,0.0
GUY,2020-03-22,0.0
GUY,2020-03-23,0.0
GUY,2020-03-24,0.0
GUY,2020-03-25,0.0
GUY,2020-03-26,0.0
GUY,2020-03-27,0.0
GUY,2020-03-28,0.0
GUY,2020-03-29,0.0
GUY,2020-03-30,0.0
GUY,2020-03-31,0.0
GUY,2020-04-01,1.271
GUY,2020-04-02,2.543
GUY,2020-04-03,0.0
GUY,2020-04-04,0.0
GUY,2020-04-05,0.0
GUY,2020-04-06,0.0
GUY,2020-04-07,1.271
GUY,2020-04-08,0.0
GUY,2020-04-09,1.271
GUY,2020-04-10,0.0
GUY,2020-04-11,0.0
GUY,2020-04-12,0.0
GUY,2020-04-13,0.0
GUY,2020-04-14,0.0
GUY,2020-04-15,0.0
GUY,2020-04-16,0.0
GUY,2020-04-17,0.0
GUY,2020-04-18,0.0
GUY,2020-04-19,1.271
GUY,2020-04-20,0.0
GUY,2020-04-21,0.0
GUY,2020-04-22,0.0
GUY,2020-04-23,0.0
GUY,2020-04-24,0.0
GUY,2020-04-25,1.271
GUY,2020-04-26,0.0
GUY,2020-04-27,0.0
GUY,2020-04-28,0.0
GUY,2020-04-29,0.0
GUY,2020-04-30,0.0
GUY,2020-05-01,1.271
GUY,2020-05-02,0.0
GUY,2020-05-03,0.0
GUY,2020-05-04,0.0
GUY,2020-05-05,0.0
GUY,2020-05-06,1.271
GUY,2020-05-07,0.0
GUY,2020-05-08,0.0
GUY,2020-05-09,0.0
GUY,2020-05-10,0.0
GUY,2020-05-11,0.0
GUY,2020-05-12,0.0
GUY,2020-05-13,0.0
GUY,2020-05-14,0.0
GUY,2020-05-15,0.0
GUY,2020-05-16,0.0
GUY,2020-05-17,0.0
GUY,2020-05-18,0.0
GUY,2020-05-19,0.0
GUY,2020-05-20,0.0
GUY,2020-05-21,0.0
GUY,2020-05-22,0.0
GUY,2020-05-23,0.0
GUY,2020-05-24,0.0
GUY,2020-05-25,0.0
GUY,2020-05-26,1.271
GUY,2020-05-27,0.0
GUY,2020-05-28,0.0
GUY,2020-05-29,0.0
GUY,2020-05-30,0.0
GUY,2020-05-31,1.271
GUY,2020-06-01,0.0
GUY,2020-06-02,0.0
GUY,2020-06-03,0.0
GUY,2020-06-04,0.0
GUY,2020-06-05,0.0
GUY,2020-06-06,0.0
GUY,2020-06-07,0.0
GUY,2020-06-08,0.0
GUY,2020-06-09,0.0
GUY,2020-06-10,0.0
GUY,2020-06-11,0.0
GUY,2020-06-12,0.0
GUY,2020-06-13,0.0
GUY,2020-06-14,0.0
GUY,2020-06-15,0.0
GUY,2020-06-16,0.0
GUY,2020-06-17,0.0
GUY,2020-06-18,0.0
GUY,2020-06-19,0.0
GUY,2020-06-20,0.0
GUY,2020-06-21,0.0
GUY,2020-06-22,0.0
GUY,2020-06-23,0.0
GUY,2020-06-24,0.0
GUY,2020-06-25,0.0
GUY,2020-06-26,0.0
GUY,2020-06-27,0.0
GUY,2020-06-28,0.0
GUY,2020-06-29,0.0
GUY,2020-06-30,0.0
GUY,2020-07-01,0.0
GUY,2020-07-02,1.271
GUY,2020-07-03,1.271
GUY,2020-07-04,0.0
GUY,2020-07-05,0.0
GUY,2020-07-06,1.271
GUY,2020-07-07,1.271
GUY,2020-07-08,0.0
GUY,2020-07-09,0.0
GUY,2020-07-10,0.0
GUY,2020-07-11,0.0
GUY,2020-07-12,1.271
GUY,2020-07-13,0.0
GUY,2020-07-14,0.0
GUY,2020-07-15,0.0
GUY,2020-07-16,1.271
GUY,2020-07-17,1.271
GUY,2020-07-18,0.0
GUY,2020-07-19,0.0
GUY,2020-07-20,0.0
GUY,2020-07-21,0.0
GUY,2020-07-22,0.0
GUY,2020-07-23,0.0
GUY,2020-07-24,0.0
GUY,2020-07-25,1.271
GUY,2020-07-26,0.0
HKG,2020-01-31,
HKG,2020-02-29,
HKG,2020-03-31,
HKG,2020-04-30,
HKG,2020-05-31,
HKG,2020-06-30,
HKG,2020-07-01,
HKG,2020-07-02,
HKG,2020-07-03,
HKG,2020-07-04,
HKG,2020-07-05,
HKG,2020-07-06,
HKG,2020-07-07,
HKG,2020-07-08,
HKG,2020-07-09,
HKG,2020-07-10,
HKG,2020-07-11,
HKG,2020-07-12,
HKG,2020-07-13,
HKG,2020-07-14,
HKG,2020-07-15,
HKG,2020-07-16,
HKG,2020-07-17,
HKG,2020-07-18,
HKG,2020-07-19,
HKG,2020-07-20,
HKG,2020-07-21,
HND,2020-03-12,0.0
HND,2020-03-14,0.0
HND,2020-03-16,0.0
HND,2020-03-17,0.0
HND,2020-03-18,0.0
HND,2020-03-19,0.0
HND,2020-03-20,0.0
HND,2020-03-21,0.0
HND,2020-03-22,0.0
HND,2020-03-23,0.0
HND,2020-03-24,0.0
HND,2020-03-25,0.0
HND,2020-03-26,0.0
HND,2020-03-27,0.10099999999999999
HND,2020-03-28,0.0
HND,2020-03-29,0.10099999999999999
HND,2020-03-30,0.10099999999999999
HND,2020-03-31,0.40399999999999997
HND,2020-04-01,0.303
HND,2020-04-02,0.40399999999999997
HND,2020-04-03,0.10099999999999999
HND,2020-04-04,0.0
HND,2020-04-05,0.7070000000000001
HND,2020-04-06,0.0
HND,2020-04-07,0.0
HND,2020-04-08,0.0
HND,2020-04-09,0.10099999999999999
HND,2020-04-10,0.0
HND,2020-04-11,0.10099999999999999
HND,2020-04-12,0.10099999999999999
HND,2020-04-13,0.0
HND,2020-04-14,0.10099999999999999
HND,2020-04-15,0.505
HND,2020-04-16,0.40399999999999997
HND,2020-04-17,0.606
HND,2020-04-18,0.505
HND,2020-04-19,0.0
HND,2020-04-20,0.0
HND,2020-04-21,0.0
HND,2020-04-22,0.0
HND,2020-04-23,0.10099999999999999
HND,2020-04-24,0.0
HND,2020-04-25,0.0
HND,2020-04-26,1.212
HND,2020-04-27,0.20199999999999999
HND,2020-04-28,0.0
HND,2020-04-29,0.505
HND,2020-04-30,0.505
HND,2020-05-01,0.40399999999999997
HND,2020-05-02,0.0
HND,2020-05-03,0.10099999999999999
HND,2020-05-04,0.606
HND,2020-05-05,0.0
HND,2020-05-06,1.111
HND,2020-05-07,0.606
HND,2020-05-08,0.606
HND,2020-05-09,0.20199999999999999
HND,2020-05-10,0.10099999999999999
HND,2020-05-11,0.0
HND,2020-05-12,0.8079999999999999
HND,2020-05-13,0.505
HND,2020-05-14,0.20199999999999999
HND,2020-05-15,1.01
HND,2020-05-16,0.10099999999999999
HND,2020-05-17,0.40399999999999997
HND,2020-05-18,0.40399999999999997
HND,2020-05-19,0.40399999999999997
HND,2020-05-20,0.10099999999999999
HND,2020-05-21,0.40399999999999997
HND,2020-05-22,0.505
HND,2020-05-23,1.111
HND,2020-05-24,0.7070000000000001
HND,2020-05-25,0.606
HND,2020-05-26,0.20199999999999999
HND,2020-05-27,0.606
HND,2020-05-28,0.606
HND,2020-05-29,0.20199999999999999
HND,2020-05-30,0.303
HND,2020-05-31,0.20199999999999999
HND,2020-06-01,1.111
HND,2020-06-02,0.505
HND,2020-06-03,0.8079999999999999
HND,2020-06-04,0.909
HND,2020-06-05,0.909
HND,2020-06-06,0.505
HND,2020-06-07,0.20199999999999999
HND,2020-06-08,0.8079999999999999
HND,2020-06-09,0.40399999999999997
HND,2020-06-10,0.909
HND,2020-06-11,1.9180000000000001
HND,2020-06-12,0.40399999999999997
HND,2020-06-13,1.212
HND,2020-06-14,0.40399999999999997
HND,2020-06-15,0.20199999999999999
HND,2020-06-16,1.01
HND,2020-06-17,0.8079999999999999
HND,2020-06-18,0.606
HND,2020-06-19,0.7070000000000001
HND,2020-06-20,0.606
HND,2020-06-21,0.909
HND,2020-06-22,0.505
HND,2020-06-23,3.2310000000000003
HND,2020-06-24,1.01
HND,2020-06-25,1.212
HND,2020-06-26,0.909
HND,2020-06-27,4.543
HND,2020-06-28,0.8079999999999999
HND,2020-06-29,0.0
HND,2020-06-30,0.606
HND,2020-07-01,1.212
HND,2020-07-02,4.543
HND,2020-07-03,4.947
HND,2020-07-04,1.413
HND,2020-07-05,2.423
HND,2020-07-06,1.01
HND,2020-07-07,1.716
HND,2020-07-08,2.12
HND,2020-07-09,1.716
HND,2020-07-10,1.01
HND,2020-07-11,4.644
HND,2020-07-12,2.12
HND,2020-07-13,0.303
HND,2020-07-14,1.514
HND,2020-07-15,1.817
HND,2020-07-16,1.817
HND,2020-07-17,1.01
HND,2020-07-18,0.0
HND,2020-07-19,5.654
HND,2020-07-20,0.909
HND,2020-07-21,3.534
HND,2020-07-22,5.351
HND,2020-07-23,1.817
HND,2020-07-24,0.505
HND,2020-07-25,5.048
HND,2020-07-26,3.736
HRV,2019-12-31,0.0
HRV,2020-01-01,0.0
HRV,2020-01-02,0.0
HRV,2020-01-03,0.0
HRV,2020-01-04,0.0
HRV,2020-01-05,0.0
HRV,2020-01-06,0.0
HRV,2020-01-07,0.0
HRV,2020-01-08,0.0
HRV,2020-01-09,0.0
HRV,2020-01-10,0.0
HRV,2020-01-11,0.0
HRV,2020-01-12,0.0
HRV,2020-01-13,0.0
HRV,2020-01-14,0.0
HRV,2020-01-15,0.0
HRV,2020-01-16,0.0
HRV,2020-01-17,0.0
HRV,2020-01-18,0.0
HRV,2020-01-19,0.0
HRV,2020-01-20,0.0
HRV,2020-01-21,0.0
HRV,2020-01-22,0.0
HRV,2020-01-23,0.0
HRV,2020-01-24,0.0
HRV,2020-01-25,0.0
HRV,2020-01-26,0.0
HRV,2020-01-27,0.0
HRV,2020-01-28,0.0
HRV,2020-01-29,0.0
HRV,2020-01-30,0.0
HRV,2020-01-31,0.0
HRV,2020-02-01,0.0
HRV,2020-02-02,0.0
HRV,2020-02-03,0.0
HRV,2020-02-04,0.0
HRV,2020-02-05,0.0
HRV,2020-02-06,0.0
HRV,2020-02-07,0.0
HRV,2020-02-08,0.0
HRV,2020-02-09,0.0
HRV,2020-02-10,0.0
HRV,2020-02-11,0.0
HRV,2020-02-12,0.0
HRV,2020-02-13,0.0
HRV,2020-02-14,0.0
HRV,2020-02-15,0.0
HRV,2020-02-16,0.0
HRV,2020-02-17,0.0
HRV,2020-02-18,0.0
HRV,2020-02-19,0.0
HRV,2020-02-20,0.0
HRV,2020-02-21,0.0
HRV,2020-02-22,0.0
HRV,2020-02-23,0.0
HRV,2020-02-24,0.0
HRV,2020-02-25,0.0
HRV,2020-02-26,0.0
HRV,2020-02-27,0.0
HRV,2020-02-28,0.0
HRV,2020-02-29,0.0
HRV,2020-03-01,0.0
HRV,2020-03-02,0.0
HRV,2020-03-03,0.0
HRV,2020-03-04,0.0
HRV,2020-03-05,
HRV,2020-03-06,0.0
HRV,2020-03-07,0.0
HRV,2020-03-08,0.0
HRV,2020-03-09,
HRV,2020-03-10,
HRV,2020-03-11,0.0
HRV,2020-03-12,0.0
HRV,2020-03-13,0.0
HRV,2020-03-14,0.0
HRV,2020-03-15,0.0
HRV,2020-03-16,0.0
HRV,2020-03-17,0.0
HRV,2020-03-18,0.0
HRV,2020-03-19,0.0
HRV,2020-03-20,0.0
HRV,2020-03-21,0.0
HRV,2020-03-22,0.0
HRV,2020-03-23,0.0
HRV,2020-03-24,0.0
HRV,2020-03-25,0.244
HRV,2020-03-26,0.0
HRV,2020-03-27,0.244
HRV,2020-03-28,0.244
HRV,2020-03-29,0.48700000000000004
HRV,2020-03-30,0.244
HRV,2020-03-31,0.0
HRV,2020-04-01,0.0
HRV,2020-04-02,0.0
HRV,2020-04-03,0.244
HRV,2020-04-04,0.244
HRV,2020-04-05,0.9740000000000001
HRV,2020-04-06,0.731
HRV,2020-04-07,0.244
HRV,2020-04-08,0.48700000000000004
HRV,2020-04-09,0.244
HRV,2020-04-10,0.244
