country,date,jhu-recoveries
PAN,2020-01-24,0
PAN,2020-01-25,0
PAN,2020-01-26,0
PAN,2020-01-27,0
PAN,2020-01-28,0
PAN,2020-01-29,0
PAN,2020-01-30,0
PAN,2020-01-31,0
PAN,2020-02-01,0
PAN,2020-02-02,0
PAN,2020-02-03,0
PAN,2020-02-04,0
PAN,2020-02-05,0
PAN,2020-02-06,0
PAN,2020-02-07,0
PAN,2020-02-08,0
PAN,2020-02-09,0
PAN,2020-02-10,0
PAN,2020-02-11,0
PAN,2020-02-12,0
PAN,2020-02-13,0
PAN,2020-02-14,0
PAN,2020-02-15,0
PAN,2020-02-16,0
PAN,2020-02-17,0
PAN,2020-02-18,0
PAN,2020-02-19,0
PAN,2020-02-20,0
PAN,2020-02-21,0
PAN,2020-02-22,0
PAN,2020-02-23,0
PAN,2020-02-24,0
PAN,2020-02-25,0
PAN,2020-02-26,0
PAN,2020-02-27,0
PAN,2020-02-28,0
PAN,2020-02-29,0
PAN,2020-03-01,0
PAN,2020-03-02,0
PAN,2020-03-03,0
PAN,2020-03-04,0
PAN,2020-03-05,0
PAN,2020-03-06,0
PAN,2020-03-07,0
PAN,2020-03-08,0
PAN,2020-03-09,0
PAN,2020-03-10,0
PAN,2020-03-11,0
PAN,2020-03-12,0
PAN,2020-03-13,0
PAN,2020-03-14,0
PAN,2020-03-15,0
PAN,2020-03-16,0
PAN,2020-03-17,0
PAN,2020-03-18,0
PAN,2020-03-19,0
PAN,2020-03-20,0
PAN,2020-03-21,0
PAN,2020-03-22,0
PAN,2020-03-23,0
PAN,2020-03-24,1
PAN,2020-03-25,1
PAN,2020-03-26,2
PAN,2020-03-27,2
PAN,2020-03-28,2
PAN,2020-03-29,4
PAN,2020-03-30,4
PAN,2020-03-31,9
PAN,2020-04-01,9
PAN,2020-04-02,9
PAN,2020-04-03,10
PAN,2020-04-04,13
PAN,2020-04-05,13
PAN,2020-04-06,13
PAN,2020-04-07,14
PAN,2020-04-08,16
PAN,2020-04-09,16
PAN,2020-04-10,16
PAN,2020-04-11,17
PAN,2020-04-12,23
PAN,2020-04-13,29
PAN,2020-04-14,61
PAN,2020-04-15,72
PAN,2020-04-16,75
PAN,2020-04-17,98
PAN,2020-04-18,122
PAN,2020-04-19,140
PAN,2020-04-20,165
PAN,2020-04-21,204
PAN,2020-04-22,231
PAN,2020-04-23,271
PAN,2020-04-24,319
PAN,2020-04-25,338
PAN,2020-04-26,338
PAN,2020-04-27,455
PAN,2020-04-28,455
PAN,2020-04-29,527
PAN,2020-04-30,576
PAN,2020-05-01,622
PAN,2020-05-02,641
PAN,2020-05-03,641
PAN,2020-05-04,641
PAN,2020-05-05,823
PAN,2020-05-06,859
PAN,2020-05-07,886
PAN,2020-05-08,886
PAN,2020-05-09,4501
PAN,2020-05-10,4687
PAN,2020-05-11,4687
PAN,2020-05-12,6021
PAN,2020-05-13,6067
PAN,2020-05-14,6080
PAN,2020-05-15,6080
PAN,2020-05-16,6080
PAN,2020-05-17,6081
PAN,2020-05-18,6081
PAN,2020-05-19,6194
PAN,2020-05-20,6194
PAN,2020-05-21,6245
PAN,2020-05-22,6275
PAN,2020-05-23,6279
PAN,2020-05-24,6279
PAN,2020-05-25,6279
PAN,2020-05-26,6379
PAN,2020-05-27,7379
PAN,2020-05-28,7379
PAN,2020-05-29,7540
PAN,2020-05-30,9414
PAN,2020-05-31,9514
PAN,2020-06-01,9514
PAN,2020-06-02,9514
PAN,2020-06-03,9519
PAN,2020-06-04,9619
PAN,2020-06-05,9719
PAN,2020-06-06,10118
PAN,2020-06-07,10218
PAN,2020-06-08,10401
PAN,2020-06-09,10561
PAN,2020-06-10,10977
PAN,2020-06-11,10977
PAN,2020-06-12,13759
PAN,2020-06-13,13759
PAN,2020-06-14,13766
PAN,2020-06-15,13766
PAN,2020-06-16,13774
PAN,2020-06-17,13774
PAN,2020-06-18,13782
PAN,2020-06-19,14359
PAN,2020-06-20,14359
PAN,2020-06-21,14359
PAN,2020-06-22,14664
PAN,2020-06-23,14694
PAN,2020-06-24,14794
PAN,2020-06-25,14800
PAN,2020-06-26,15270
PAN,2020-06-27,15370
PAN,2020-06-28,15470
PAN,2020-06-29,15595
PAN,2020-06-30,15745
PAN,2020-07-01,15945
PAN,2020-07-02,16445
PAN,2020-07-03,16945
PAN,2020-07-04,17761
PAN,2020-07-05,17986
PAN,2020-07-06,18036
PAN,2020-07-07,18726
PAN,2020-07-08,19469
PAN,2020-07-09,20437
PAN,2020-07-10,21426
PAN,2020-07-11,22170
PAN,2020-07-12,23039
PAN,2020-07-13,23919
PAN,2020-07-14,24667
PAN,2020-07-15,25417
PAN,2020-07-16,25842
PAN,2020-07-17,26520
PAN,2020-07-18,27494
PAN,2020-07-19,28482
PAN,2020-07-20,29164
PAN,2020-07-21,30075
PAN,2020-07-22,31122
PAN,2020-07-23,31828
PAN,2020-07-24,32704
PAN,2020-07-25,33428
PER,2020-01-22,0
PER,2020-01-23,0
PER,2020-01-24,0
PER,2020-01-25,0
PER,2020-01-26,0
PER,2020-01-27,0
PER,2020-01-28,0
PER,2020-01-29,0
PER,2020-01-30,0
PER,2020-01-31,0
PER,2020-02-01,0
PER,2020-02-02,0
PER,2020-02-03,0
PER,2020-02-04,0
PER,2020-02-05,0
PER,2020-02-06,0
PER,2020-02-07,0
PER,2020-02-08,0
PER,2020-02-09,0
PER,2020-02-10,0
PER,2020-02-11,0
PER,2020-02-12,0
PER,2020-02-13,0
PER,2020-02-14,0
PER,2020-02-15,0
PER,2020-02-16,0
PER,2020-02-17,0
PER,2020-02-18,0
PER,2020-02-19,0
PER,2020-02-20,0
PER,2020-02-21,0
PER,2020-02-22,0
PER,2020-02-23,0
PER,2020-02-24,0
PER,2020-02-25,0
PER,2020-02-26,0
PER,2020-02-27,0
PER,2020-02-28,0
PER,2020-02-29,0
PER,2020-03-01,0
PER,2020-03-02,0
PER,2020-03-03,0
PER,2020-03-04,0
PER,2020-03-05,0
PER,2020-03-06,0
PER,2020-03-07,0
PER,2020-03-08,0
PER,2020-03-09,0
PER,2020-03-10,0
PER,2020-03-11,0
PER,2020-03-12,0
PER,2020-03-13,0
PER,2020-03-14,0
PER,2020-03-15,0
PER,2020-03-16,0
PER,2020-03-17,1
PER,2020-03-18,1
PER,2020-03-19,1
PER,2020-03-20,1
PER,2020-03-21,1
PER,2020-03-22,1
PER,2020-03-23,1
PER,2020-03-24,1
PER,2020-03-25,1
PER,2020-03-26,14
PER,2020-03-27,16
PER,2020-03-28,16
PER,2020-03-29,16
PER,2020-03-30,53
PER,2020-03-31,394
PER,2020-04-01,394
PER,2020-04-02,537
PER,2020-04-03,537
PER,2020-04-04,914
PER,2020-04-05,989
PER,2020-04-06,997
PER,2020-04-07,1301
PER,2020-04-08,1333
PER,2020-04-09,1438
PER,2020-04-10,1569
PER,2020-04-11,1739
PER,2020-04-12,1798
PER,2020-04-13,2642
PER,2020-04-14,2869
PER,2020-04-15,3108
PER,2020-04-16,6120
PER,2020-04-17,6541
PER,2020-04-18,6684
PER,2020-04-19,6811
PER,2020-04-20,6968
PER,2020-04-21,6982
PER,2020-04-22,7027
PER,2020-04-23,7422
PER,2020-04-24,7496
PER,2020-04-25,7797
PER,2020-04-26,8088
PER,2020-04-27,8425
PER,2020-04-28,9179
PER,2020-04-29,10037
PER,2020-04-30,10405
PER,2020-05-01,11129
PER,2020-05-02,12434
PER,2020-05-03,13550
PER,2020-05-04,14427
PER,2020-05-05,15413
PER,2020-05-06,17527
PER,2020-05-07,18388
PER,2020-05-08,19012
PER,2020-05-09,20246
PER,2020-05-10,21349
PER,2020-05-11,22406
PER,2020-05-12,23324
PER,2020-05-13,24324
PER,2020-05-14,25151
PER,2020-05-15,27147
PER,2020-05-16,28272
PER,2020-05-17,28621
PER,2020-05-18,30306
PER,2020-05-19,36524
PER,2020-05-20,41968
PER,2020-05-21,43587
PER,2020-05-22,44848
PER,2020-05-23,47915
PER,2020-05-24,49795
PER,2020-05-25,50949
PER,2020-05-26,52906
PER,2020-05-27,56169
PER,2020-05-28,59442
PER,2020-05-29,62791
PER,2020-05-30,66447
PER,2020-05-31,67208
PER,2020-06-01,68507
PER,2020-06-02,69257
PER,2020-06-03,72319
PER,2020-06-04,76228
PER,2020-06-05,79214
PER,2020-06-06,82731
PER,2020-06-07,86219
PER,2020-06-08,89556
PER,2020-06-09,92929
PER,2020-06-10,98031
PER,2020-06-11,102429
PER,2020-06-12,107133
PER,2020-06-13,111724
PER,2020-06-14,115579
PER,2020-06-15,119409
PER,2020-06-16,125205
PER,2020-06-17,128622
PER,2020-06-18,131190
PER,2020-06-19,135520
PER,2020-06-20,143017
PER,2020-06-21,141967
PER,2020-06-22,145320
PER,2020-06-23,148437
PER,2020-06-24,151589
PER,2020-06-25,151225
PER,2020-06-26,159806
PER,2020-06-27,164024
PER,2020-06-28,167998
PER,2020-06-29,171159
PER,2020-06-30,174535
PER,2020-07-01,178245
PER,2020-07-02,182097
PER,2020-07-03,185852
PER,2020-07-04,189621
PER,2020-07-05,193957
PER,2020-07-06,197619
PER,2020-07-07,200938
PER,2020-07-08,204748
PER,2020-07-09,207802
PER,2020-07-10,210638
PER,2020-07-11,214152
PER,2020-07-12,217111
PER,2020-07-13,221008
PER,2020-07-14,223261
PER,2020-07-15,226400
PER,2020-07-16,230994
PER,2020-07-17,233982
PER,2020-07-18,238086
PER,2020-07-19,241955
PER,2020-07-20,245081
PER,2020-07-21,248746
PER,2020-07-22,252246
PER,2020-07-23,255945
PER,2020-07-24,259423
PER,2020-07-25,259423
PHL,2020-01-22,0
PHL,2020-01-23,0
PHL,2020-01-24,0
PHL,2020-01-25,0
PHL,2020-01-26,0
PHL,2020-01-27,0
PHL,2020-01-28,0
PHL,2020-01-29,0
PHL,2020-01-30,0
PHL,2020-01-31,0
PHL,2020-02-01,0
PHL,2020-02-02,0
PHL,2020-02-03,0
PHL,2020-02-04,0
PHL,2020-02-05,0
PHL,2020-02-06,0
PHL,2020-02-07,0
PHL,2020-02-08,0
PHL,2020-02-09,0
PHL,2020-02-10,0
PHL,2020-02-11,0
PHL,2020-02-12,1
PHL,2020-02-13,1
PHL,2020-02-14,1
PHL,2020-02-15,1
PHL,2020-02-16,1
PHL,2020-02-17,1
PHL,2020-02-18,1
PHL,2020-02-19,1
PHL,2020-02-20,1
PHL,2020-02-21,1
PHL,2020-02-22,1
PHL,2020-02-23,1
PHL,2020-02-24,1
PHL,2020-02-25,1
PHL,2020-02-26,1
PHL,2020-02-27,1
PHL,2020-02-28,1
PHL,2020-02-29,1
PHL,2020-03-01,1
PHL,2020-03-02,1
PHL,2020-03-03,1
PHL,2020-03-04,1
PHL,2020-03-05,1
PHL,2020-03-06,1
PHL,2020-03-07,1
PHL,2020-03-08,1
PHL,2020-03-09,1
PHL,2020-03-10,2
PHL,2020-03-11,2
PHL,2020-03-12,2
PHL,2020-03-13,2
PHL,2020-03-14,2
PHL,2020-03-15,2
PHL,2020-03-16,2
PHL,2020-03-17,5
PHL,2020-03-18,5
PHL,2020-03-19,8
PHL,2020-03-20,8
PHL,2020-03-21,13
PHL,2020-03-22,17
PHL,2020-03-23,17
PHL,2020-03-24,20
PHL,2020-03-25,26
PHL,2020-03-26,28
PHL,2020-03-27,31
PHL,2020-03-28,35
PHL,2020-03-29,42
PHL,2020-03-30,42
PHL,2020-03-31,49
PHL,2020-04-01,50
PHL,2020-04-02,51
PHL,2020-04-03,52
PHL,2020-04-04,57
PHL,2020-04-05,64
PHL,2020-04-06,73
PHL,2020-04-07,84
PHL,2020-04-08,96
PHL,2020-04-09,124
PHL,2020-04-10,140
PHL,2020-04-11,157
PHL,2020-04-12,197
PHL,2020-04-13,242
PHL,2020-04-14,295
PHL,2020-04-15,353
PHL,2020-04-16,435
PHL,2020-04-17,487
PHL,2020-04-18,516
PHL,2020-04-19,572
PHL,2020-04-20,613
PHL,2020-04-21,654
PHL,2020-04-22,693
PHL,2020-04-23,722
PHL,2020-04-24,762
PHL,2020-04-25,792
PHL,2020-04-26,862
PHL,2020-04-27,932
PHL,2020-04-28,975
PHL,2020-04-29,1023
PHL,2020-04-30,1043
PHL,2020-05-01,1084
PHL,2020-05-02,1124
PHL,2020-05-03,1214
PHL,2020-05-04,1315
PHL,2020-05-05,1408
PHL,2020-05-06,1506
PHL,2020-05-07,1618
PHL,2020-05-08,1734
PHL,2020-05-09,1842
PHL,2020-05-10,1924
PHL,2020-05-11,1999
PHL,2020-05-12,2106
PHL,2020-05-13,2251
PHL,2020-05-14,2337
PHL,2020-05-15,2460
PHL,2020-05-16,2561
PHL,2020-05-17,2635
PHL,2020-05-18,2729
PHL,2020-05-19,2843
PHL,2020-05-20,2932
PHL,2020-05-21,3000
PHL,2020-05-22,3092
PHL,2020-05-23,3177
PHL,2020-05-24,3249
PHL,2020-05-25,3323
PHL,2020-05-26,3412
PHL,2020-05-27,3506
PHL,2020-05-28,3598
PHL,2020-05-29,3720
PHL,2020-05-30,3808
PHL,2020-05-31,3909
PHL,2020-06-01,3979
PHL,2020-06-02,4063
PHL,2020-06-03,4153
PHL,2020-06-04,4248
PHL,2020-06-05,4330
PHL,2020-06-06,4441
PHL,2020-06-07,4530
PHL,2020-06-08,4637
PHL,2020-06-09,4736
PHL,2020-06-10,4895
PHL,2020-06-11,5165
PHL,2020-06-12,5454
PHL,2020-06-13,5706
PHL,2020-06-14,5954
PHL,2020-06-15,6252
PHL,2020-06-16,6552
PHL,2020-06-17,6820
PHL,2020-06-18,7090
PHL,2020-06-19,7378
PHL,2020-06-20,7650
PHL,2020-06-21,7893
PHL,2020-06-22,8143
PHL,2020-06-23,8442
PHL,2020-06-24,8656
PHL,2020-06-25,8910
PHL,2020-06-26,9182
PHL,2020-06-27,9430
PHL,2020-06-28,9686
PHL,2020-06-29,9956
PHL,2020-06-30,10233
PHL,2020-07-01,10438
PHL,2020-07-02,10673
PHL,2020-07-03,11073
PHL,2020-07-04,11453
PHL,2020-07-05,11942
PHL,2020-07-06,12185
PHL,2020-07-07,12386
PHL,2020-07-08,12588
PHL,2020-07-09,12813
PHL,2020-07-10,13230
PHL,2020-07-11,14037
PHL,2020-07-12,16046
PHL,2020-07-13,20371
PHL,2020-07-14,20459
PHL,2020-07-15,20976
PHL,2020-07-16,21440
PHL,2020-07-17,21748
PHL,2020-07-18,22067
PHL,2020-07-19,22465
PHL,2020-07-20,23072
PHL,2020-07-21,23281
PHL,2020-07-22,23623
PHL,2020-07-23,24383
PHL,2020-07-24,24502
PHL,2020-07-25,25752
PNG,2020-01-22,0
PNG,2020-01-23,0
PNG,2020-01-24,0
PNG,2020-01-25,0
PNG,2020-01-26,0
PNG,2020-01-27,0
PNG,2020-01-28,0
PNG,2020-01-29,0
PNG,2020-01-30,0
PNG,2020-01-31,0
PNG,2020-02-01,0
PNG,2020-02-02,0
PNG,2020-02-03,0
PNG,2020-02-04,0
PNG,2020-02-05,0
PNG,2020-02-06,0
PNG,2020-02-07,0
PNG,2020-02-08,0
PNG,2020-02-09,0
PNG,2020-02-10,0
PNG,2020-02-11,0
PNG,2020-02-12,0
PNG,2020-02-13,0
PNG,2020-02-14,0
PNG,2020-02-15,0
PNG,2020-02-16,0
PNG,2020-02-17,0
PNG,2020-02-18,0
PNG,2020-02-19,0
PNG,2020-02-20,0
PNG,2020-02-21,0
PNG,2020-02-22,0
PNG,2020-02-23,0
PNG,2020-02-24,0
PNG,2020-02-25,0
PNG,2020-02-26,0
PNG,2020-02-27,0
PNG,2020-02-28,0
PNG,2020-02-29,0
PNG,2020-03-01,0
PNG,2020-03-02,0
PNG,2020-03-03,0
PNG,2020-03-04,0
PNG,2020-03-05,0
PNG,2020-03-06,0
PNG,2020-03-07,0
PNG,2020-03-08,0
PNG,2020-03-09,0
PNG,2020-03-10,0
PNG,2020-03-11,0
PNG,2020-03-12,0
PNG,2020-03-13,0
PNG,2020-03-14,0
PNG,2020-03-15,0
PNG,2020-03-16,0
PNG,2020-03-17,0
PNG,2020-03-18,0
PNG,2020-03-19,0
PNG,2020-03-20,0
PNG,2020-03-21,0
PNG,2020-03-22,0
PNG,2020-03-23,0
PNG,2020-03-24,0
PNG,2020-03-25,0
PNG,2020-03-26,0
PNG,2020-03-27,0
PNG,2020-03-28,0
PNG,2020-03-29,0
PNG,2020-03-30,0
PNG,2020-03-31,0
PNG,2020-04-01,0
PNG,2020-04-02,0
PNG,2020-04-03,0
PNG,2020-04-04,0
PNG,2020-04-05,0
PNG,2020-04-06,0
PNG,2020-04-07,0
PNG,2020-04-08,0
PNG,2020-04-09,0
PNG,2020-04-10,0
PNG,2020-04-11,0
PNG,2020-04-12,0
PNG,2020-04-13,0
PNG,2020-04-14,0
PNG,2020-04-15,0
PNG,2020-04-16,0
PNG,2020-04-17,0
PNG,2020-04-18,0
PNG,2020-04-19,0
PNG,2020-04-20,0
PNG,2020-04-21,0
PNG,2020-04-22,0
PNG,2020-04-23,0
PNG,2020-04-24,0
PNG,2020-04-25,0
PNG,2020-04-26,0
PNG,2020-04-27,0
PNG,2020-04-28,0
PNG,2020-04-29,0
PNG,2020-04-30,0
PNG,2020-05-01,0
PNG,2020-05-02,0
PNG,2020-05-03,0
PNG,2020-05-04,8
PNG,2020-05-05,8
PNG,2020-05-06,8
PNG,2020-05-07,8
PNG,2020-05-08,8
PNG,2020-05-09,8
PNG,2020-05-10,8
PNG,2020-05-11,8
PNG,2020-05-12,8
PNG,2020-05-13,8
PNG,2020-05-14,8
PNG,2020-05-15,8
PNG,2020-05-16,8
PNG,2020-05-17,8
PNG,2020-05-18,8
PNG,2020-05-19,8
PNG,2020-05-20,8
PNG,2020-05-21,8
PNG,2020-05-22,8
PNG,2020-05-23,8
PNG,2020-05-24,8
PNG,2020-05-25,8
PNG,2020-05-26,8
PNG,2020-05-27,8
PNG,2020-05-28,8
PNG,2020-05-29,8
PNG,2020-05-30,8
PNG,2020-05-31,8
PNG,2020-06-01,8
PNG,2020-06-02,8
PNG,2020-06-03,8
PNG,2020-06-04,8
PNG,2020-06-05,8
PNG,2020-06-06,8
PNG,2020-06-07,8
PNG,2020-06-08,8
PNG,2020-06-09,8
PNG,2020-06-10,8
PNG,2020-06-11,8
PNG,2020-06-12,8
PNG,2020-06-13,8
PNG,2020-06-14,8
PNG,2020-06-15,8
PNG,2020-06-16,8
PNG,2020-06-17,8
PNG,2020-06-18,8
PNG,2020-06-19,8
PNG,2020-06-20,8
PNG,2020-06-21,8
PNG,2020-06-22,8
PNG,2020-06-23,8
PNG,2020-06-24,8
PNG,2020-06-25,8
PNG,2020-06-26,8
PNG,2020-06-27,8
PNG,2020-06-28,8
PNG,2020-06-29,8
PNG,2020-06-30,8
PNG,2020-07-01,8
PNG,2020-07-02,8
PNG,2020-07-03,8
PNG,2020-07-04,8
PNG,2020-07-05,8
PNG,2020-07-06,8
PNG,2020-07-07,8
PNG,2020-07-08,8
PNG,2020-07-09,8
PNG,2020-07-10,8
PNG,2020-07-11,8
PNG,2020-07-12,8
PNG,2020-07-13,8
PNG,2020-07-14,8
PNG,2020-07-15,8
PNG,2020-07-16,8
PNG,2020-07-17,8
PNG,2020-07-18,8
PNG,2020-07-19,8
PNG,2020-07-20,8
PNG,2020-07-21,8
PNG,2020-07-22,8
PNG,2020-07-23,11
PNG,2020-07-24,11
PNG,2020-07-25,11
POL,2020-01-22,0
POL,2020-01-23,0
POL,2020-01-24,0
POL,2020-01-25,0
POL,2020-01-26,0
POL,2020-01-27,0
POL,2020-01-28,0
POL,2020-01-29,0
POL,2020-01-30,0
POL,2020-01-31,0
POL,2020-02-01,0
POL,2020-02-02,0
POL,2020-02-03,0
POL,2020-02-04,0
POL,2020-02-05,0
POL,2020-02-06,0
POL,2020-02-07,0
POL,2020-02-08,0
POL,2020-02-09,0
POL,2020-02-10,0
POL,2020-02-11,0
POL,2020-02-12,0
POL,2020-02-13,0
POL,2020-02-14,0
POL,2020-02-15,0
POL,2020-02-16,0
POL,2020-02-17,0
POL,2020-02-18,0
POL,2020-02-19,0
POL,2020-02-20,0
POL,2020-02-21,0
POL,2020-02-22,0
POL,2020-02-23,0
POL,2020-02-24,0
POL,2020-02-25,0
POL,2020-02-26,0
POL,2020-02-27,0
POL,2020-02-28,0
POL,2020-02-29,0
POL,2020-03-01,0
POL,2020-03-02,0
POL,2020-03-03,0
POL,2020-03-04,0
POL,2020-03-05,0
POL,2020-03-06,0
POL,2020-03-07,0
POL,2020-03-08,0
POL,2020-03-09,0
POL,2020-03-10,0
POL,2020-03-11,0
POL,2020-03-12,0
POL,2020-03-13,0
POL,2020-03-14,0
POL,2020-03-15,0
POL,2020-03-16,13
POL,2020-03-17,13
POL,2020-03-18,13
POL,2020-03-19,1
POL,2020-03-20,1
POL,2020-03-21,1
POL,2020-03-22,1
POL,2020-03-23,1
POL,2020-03-24,1
POL,2020-03-25,7
POL,2020-03-26,7
POL,2020-03-27,7
POL,2020-03-28,7
POL,2020-03-29,7
POL,2020-03-30,7
POL,2020-03-31,7
POL,2020-04-01,47
POL,2020-04-02,56
POL,2020-04-03,56
POL,2020-04-04,116
POL,2020-04-05,134
POL,2020-04-06,162
POL,2020-04-07,191
POL,2020-04-08,222
POL,2020-04-09,284
POL,2020-04-10,318
POL,2020-04-11,375
POL,2020-04-12,439
POL,2020-04-13,487
POL,2020-04-14,618
POL,2020-04-15,668
POL,2020-04-16,774
POL,2020-04-17,866
POL,2020-04-18,981
POL,2020-04-19,1040
POL,2020-04-20,1133
POL,2020-04-21,1297
POL,2020-04-22,1513
POL,2020-04-23,1740
POL,2020-04-24,1944
POL,2020-04-25,2126
POL,2020-04-26,2265
POL,2020-04-27,2466
POL,2020-04-28,2655
POL,2020-04-29,3025
POL,2020-04-30,3236
POL,2020-05-01,3491
POL,2020-05-02,3762
POL,2020-05-03,3945
POL,2020-05-04,4095
POL,2020-05-05,4280
POL,2020-05-06,4655
POL,2020-05-07,4862
POL,2020-05-08,5184
POL,2020-05-09,5437
POL,2020-05-10,5698
POL,2020-05-11,5816
POL,2020-05-12,6131
POL,2020-05-13,6410
POL,2020-05-14,6696
POL,2020-05-15,6918
POL,2020-05-16,7175
POL,2020-05-17,7451
POL,2020-05-18,7628
POL,2020-05-19,7903
POL,2020-05-20,8183
POL,2020-05-21,8452
POL,2020-05-22,8731
POL,2020-05-23,8977
POL,2020-05-24,9194
POL,2020-05-25,9276
POL,2020-05-26,10020
POL,2020-05-27,10330
POL,2020-05-28,10560
POL,2020-05-29,10692
POL,2020-05-30,11016
POL,2020-05-31,11271
POL,2020-06-01,11449
POL,2020-06-02,11726
POL,2020-06-03,12014
POL,2020-06-04,12227
POL,2020-06-05,12410
POL,2020-06-06,12641
POL,2020-06-07,12855
POL,2020-06-08,12998
POL,2020-06-09,13196
POL,2020-06-10,13411
POL,2020-06-11,13696
POL,2020-06-12,13805
POL,2020-06-13,14104
POL,2020-06-14,14226
POL,2020-06-15,14383
POL,2020-06-16,14654
POL,2020-06-17,14921
POL,2020-06-18,15317
POL,2020-06-19,15698
POL,2020-06-20,16181
POL,2020-06-21,16683
POL,2020-06-22,17076
POL,2020-06-23,17573
POL,2020-06-24,18134
POL,2020-06-25,18654
POL,2020-06-26,19218
POL,2020-06-27,19972
POL,2020-06-28,20548
POL,2020-06-29,20897
POL,2020-06-30,21281
POL,2020-07-01,21791
POL,2020-07-02,22209
POL,2020-07-03,22651
POL,2020-07-04,23127
POL,2020-07-05,23746
POL,2020-07-06,23966
POL,2020-07-07,24238
POL,2020-07-08,24878
POL,2020-07-09,25477
POL,2020-07-10,26048
POL,2020-07-11,26635
POL,2020-07-12,27148
POL,2020-07-13,27515
POL,2020-07-14,27756
POL,2020-07-15,28492
POL,2020-07-16,28928
POL,2020-07-17,29505
POL,2020-07-18,29924
POL,2020-07-19,30292
POL,2020-07-20,30539
POL,2020-07-21,30771
POL,2020-07-22,31139
POL,2020-07-23,31541
POL,2020-07-24,31997
POL,2020-07-25,32419
PRT,2020-01-22,0
PRT,2020-01-23,0
PRT,2020-01-24,0
PRT,2020-01-25,0
PRT,2020-01-26,0
PRT,2020-01-27,0
PRT,2020-01-28,0
PRT,2020-01-29,0
PRT,2020-01-30,0
PRT,2020-01-31,0
PRT,2020-02-01,0
PRT,2020-02-02,0
PRT,2020-02-03,0
PRT,2020-02-04,0
PRT,2020-02-05,0
PRT,2020-02-06,0
PRT,2020-02-07,0
PRT,2020-02-08,0
PRT,2020-02-09,0
PRT,2020-02-10,0
PRT,2020-02-11,0
PRT,2020-02-12,0
PRT,2020-02-13,0
PRT,2020-02-14,0
PRT,2020-02-15,0
PRT,2020-02-16,0
PRT,2020-02-17,0
PRT,2020-02-18,0
PRT,2020-02-19,0
PRT,2020-02-20,0
PRT,2020-02-21,0
PRT,2020-02-22,0
PRT,2020-02-23,0
PRT,2020-02-24,0
PRT,2020-02-25,0
PRT,2020-02-26,0
PRT,2020-02-27,0
PRT,2020-02-28,0
PRT,2020-02-29,0
PRT,2020-03-01,0
PRT,2020-03-02,0
PRT,2020-03-03,0
PRT,2020-03-04,0
PRT,2020-03-05,0
PRT,2020-03-06,0
PRT,2020-03-07,0
PRT,2020-03-08,0
PRT,2020-03-09,0
PRT,2020-03-10,0
PRT,2020-03-11,0
PRT,2020-03-12,0
PRT,2020-03-13,1
PRT,2020-03-14,2
PRT,2020-03-15,2
PRT,2020-03-16,3
PRT,2020-03-17,3
PRT,2020-03-18,3
PRT,2020-03-19,3
PRT,2020-03-20,5
PRT,2020-03-21,5
PRT,2020-03-22,5
PRT,2020-03-23,5
PRT,2020-03-24,22
PRT,2020-03-25,22
PRT,2020-03-26,43
PRT,2020-03-27,43
PRT,2020-03-28,43
PRT,2020-03-29,43
PRT,2020-03-30,43
PRT,2020-03-31,43
PRT,2020-04-01,43
PRT,2020-04-02,68
PRT,2020-04-03,68
PRT,2020-04-04,75
PRT,2020-04-05,75
PRT,2020-04-06,140
PRT,2020-04-07,184
PRT,2020-04-08,196
PRT,2020-04-09,205
PRT,2020-04-10,233
PRT,2020-04-11,266
PRT,2020-04-12,277
PRT,2020-04-13,277
PRT,2020-04-14,347
PRT,2020-04-15,383
PRT,2020-04-16,493
PRT,2020-04-17,519
PRT,2020-04-18,610
PRT,2020-04-19,610
PRT,2020-04-20,610
PRT,2020-04-21,917
PRT,2020-04-22,1143
PRT,2020-04-23,1201
PRT,2020-04-24,1228
PRT,2020-04-25,1277
PRT,2020-04-26,1329
PRT,2020-04-27,1357
PRT,2020-04-28,1389
PRT,2020-04-29,1470
PRT,2020-04-30,1519
PRT,2020-05-01,1647
PRT,2020-05-02,1671
PRT,2020-05-03,1689
PRT,2020-05-04,1712
PRT,2020-05-05,1743
PRT,2020-05-06,2076
PRT,2020-05-07,2258
PRT,2020-05-08,2422
PRT,2020-05-09,2499
PRT,2020-05-10,2549
PRT,2020-05-11,2549
PRT,2020-05-12,3013
PRT,2020-05-13,3182
PRT,2020-05-14,3198
PRT,2020-05-15,3328
PRT,2020-05-16,3822
PRT,2020-05-17,4636
PRT,2020-05-18,6430
PRT,2020-05-19,6431
PRT,2020-05-20,6452
PRT,2020-05-21,6452
PRT,2020-05-22,7590
PRT,2020-05-23,7705
PRT,2020-05-24,17549
PRT,2020-05-25,17822
PRT,2020-05-26,18096
PRT,2020-05-27,18349
PRT,2020-05-28,18637
PRT,2020-05-29,18911
PRT,2020-05-30,19186
PRT,2020-05-31,19409
PRT,2020-06-01,19552
PRT,2020-06-02,19869
PRT,2020-06-03,20079
PRT,2020-06-04,20323
PRT,2020-06-05,20526
PRT,2020-06-06,20807
PRT,2020-06-07,20995
PRT,2020-06-08,21156
PRT,2020-06-09,21339
PRT,2020-06-10,21742
PRT,2020-06-11,22002
PRT,2020-06-12,22200
