country,date,owid-total_cases_per_million
ARG,2020-03-26,11.107000000000001
ARG,2020-03-27,13.032
ARG,2020-03-28,15.267000000000001
ARG,2020-03-29,16.484
ARG,2020-03-30,18.143
ARG,2020-03-31,21.374000000000002
ARG,2020-04-01,21.374000000000002
ARG,2020-04-02,25.069000000000003
ARG,2020-04-03,25.069000000000003
ARG,2020-04-04,27.989
ARG,2020-04-05,32.105
ARG,2020-04-06,34.384
ARG,2020-04-07,36.021
ARG,2020-04-08,37.946
ARG,2020-04-09,39.716
ARG,2020-04-10,41.907
ARG,2020-04-11,43.699
ARG,2020-04-12,47.283
ARG,2020-04-13,48.743
ARG,2020-04-14,50.27
ARG,2020-04-15,53.81
ARG,2020-04-16,53.81
ARG,2020-04-17,56.641999999999996
ARG,2020-04-18,58.81100000000001
ARG,2020-04-19,62.571999999999996
ARG,2020-04-20,64.829
ARG,2020-04-21,66.82
ARG,2020-04-22,69.29899999999999
ARG,2020-04-23,72.485
ARG,2020-04-24,75.737
ARG,2020-04-25,75.737
ARG,2020-04-26,83.348
ARG,2020-04-27,83.348
ARG,2020-04-28,88.28299999999999
ARG,2020-04-29,91.02600000000001
ARG,2020-04-30,94.522
ARG,2020-05-01,97.686
ARG,2020-05-02,99.98700000000001
ARG,2020-05-03,103.28399999999999
ARG,2020-05-04,105.541
ARG,2020-05-05,107.84200000000001
ARG,2020-05-06,110.785
ARG,2020-05-07,114.944
ARG,2020-05-08,118.551
ARG,2020-05-09,123.861
ARG,2020-05-10,127.512
ARG,2020-05-11,127.8
ARG,2020-05-12,133.22
ARG,2020-05-13,144.925
ARG,2020-05-14,151.917
ARG,2020-05-15,157.559
ARG,2020-05-16,165.192
ARG,2020-05-17,172.405
ARG,2020-05-18,172.405
ARG,2020-05-19,184.929
ARG,2020-05-20,194.62
ARG,2020-05-21,205.108
ARG,2020-05-22,219.445
ARG,2020-05-23,235.332
ARG,2020-05-24,250.908
ARG,2020-05-25,266.905
ARG,2020-05-26,279.119
ARG,2020-05-27,292.395
ARG,2020-05-28,307.993
ARG,2020-05-29,325.008
ARG,2020-05-30,340.87300000000005
ARG,2020-05-31,358.463
ARG,2020-06-01,372.55699999999996
ARG,2020-06-02,385.036
ARG,2020-06-03,405.038
ARG,2020-06-04,426.035
ARG,2020-06-05,426.035
ARG,2020-06-06,465.176
ARG,2020-06-07,486.926
ARG,2020-06-08,504.05199999999996
ARG,2020-06-09,522.328
ARG,2020-06-10,547.573
ARG,2020-06-11,574.987
ARG,2020-06-12,605.366
ARG,2020-06-13,636.144
ARG,2020-06-14,670.018
ARG,2020-06-15,698.3839999999999
ARG,2020-06-16,725.112
ARG,2020-06-17,755.513
ARG,2020-06-18,786.335
ARG,2020-06-19,786.335
ARG,2020-06-20,875.237
ARG,2020-06-21,911.39
ARG,2020-06-22,946.372
ARG,2020-06-23,993.8539999999999
ARG,2020-06-24,993.8539999999999
ARG,2020-06-25,1102.714
ARG,2020-06-26,1160.374
ARG,2020-06-27,1160.374
ARG,2020-06-28,1277.354
ARG,2020-06-29,1277.354
ARG,2020-06-30,1377.4520000000002
ARG,2020-07-01,1427.501
ARG,2020-07-02,1486.511
ARG,2020-07-03,1547.224
ARG,2020-07-04,1610.1729999999998
ARG,2020-07-05,1610.1729999999998
ARG,2020-07-06,1667.479
ARG,2020-07-07,1721.444
ARG,2020-07-08,1779.68
ARG,2020-07-09,1845.5929999999998
ARG,2020-07-10,1925.335
ARG,2020-07-11,2006.382
ARG,2020-07-12,2080.88
ARG,2020-07-13,2157.1929999999998
ARG,2020-07-14,2215.981
ARG,2020-07-15,2284.55
ARG,2020-07-16,2365.199
ARG,2020-07-17,2459.234
ARG,2020-07-18,2539.397
ARG,2020-07-19,2639.362
ARG,2020-07-20,2710.6740000000004
ARG,2020-07-21,2804.289
ARG,2020-07-22,2893.2129999999997
ARG,2020-07-23,3011.454
ARG,2020-07-24,3139.386
ARG,2020-07-25,3274.952
ARG,2020-07-26,3396.49
ARM,2019-12-31,0.0
ARM,2020-01-01,0.0
ARM,2020-01-02,0.0
ARM,2020-01-03,0.0
ARM,2020-01-04,0.0
ARM,2020-01-05,0.0
ARM,2020-01-06,0.0
ARM,2020-01-07,0.0
ARM,2020-01-08,0.0
ARM,2020-01-09,0.0
ARM,2020-01-10,0.0
ARM,2020-01-11,0.0
ARM,2020-01-12,0.0
ARM,2020-01-13,0.0
ARM,2020-01-14,0.0
ARM,2020-01-15,0.0
ARM,2020-01-16,0.0
ARM,2020-01-17,0.0
ARM,2020-01-18,0.0
ARM,2020-01-19,0.0
ARM,2020-01-20,0.0
ARM,2020-01-21,0.0
ARM,2020-01-22,0.0
ARM,2020-01-23,0.0
ARM,2020-01-24,0.0
ARM,2020-01-25,0.0
ARM,2020-01-26,0.0
ARM,2020-01-27,0.0
ARM,2020-01-28,0.0
ARM,2020-01-29,0.0
ARM,2020-01-30,0.0
ARM,2020-01-31,0.0
ARM,2020-02-01,0.0
ARM,2020-02-02,0.0
ARM,2020-02-03,0.0
ARM,2020-02-04,0.0
ARM,2020-02-05,0.0
ARM,2020-02-06,0.0
ARM,2020-02-07,0.0
ARM,2020-02-08,0.0
ARM,2020-02-09,0.0
ARM,2020-02-10,0.0
ARM,2020-02-11,0.0
ARM,2020-02-12,0.0
ARM,2020-02-13,0.0
ARM,2020-02-14,0.0
ARM,2020-02-15,0.0
ARM,2020-02-16,0.0
ARM,2020-02-17,0.0
ARM,2020-02-18,0.0
ARM,2020-02-19,0.0
ARM,2020-02-20,0.0
ARM,2020-02-21,0.0
ARM,2020-02-22,0.0
ARM,2020-02-23,0.0
ARM,2020-02-24,0.0
ARM,2020-02-25,0.0
ARM,2020-02-26,0.0
ARM,2020-02-27,0.0
ARM,2020-02-28,0.0
ARM,2020-02-29,0.0
ARM,2020-03-01,0.337
ARM,2020-03-02,0.337
ARM,2020-03-12,1.35
ARM,2020-03-13,2.025
ARM,2020-03-14,4.387
ARM,2020-03-15,6.749
ARM,2020-03-16,10.124
ARM,2020-03-17,17.548
ARM,2020-03-18,26.323
ARM,2020-03-19,38.809
ARM,2020-03-20,41.17100000000001
ARM,2020-03-21,45.896
ARM,2020-03-22,53.995
ARM,2020-03-23,64.119
ARM,2020-03-24,65.469
ARM,2020-03-25,89.429
ARM,2020-03-26,97.866
ARM,2020-03-27,111.027
ARM,2020-03-28,125.539
ARM,2020-03-29,143.08700000000002
ARM,2020-03-30,143.08700000000002
ARM,2020-03-31,162.66
ARM,2020-04-01,179.53400000000002
ARM,2020-04-02,192.695
ARM,2020-04-03,223.74200000000002
ARM,2020-04-04,248.377
ARM,2020-04-05,259.851
ARM,2020-04-06,277.4
ARM,2020-04-07,281.112
ARM,2020-04-08,287.861
ARM,2020-04-09,297.31
ARM,2020-04-10,310.809
ARM,2020-04-11,316.209
ARM,2020-04-12,326.33299999999997
ARM,2020-04-13,341.856
ARM,2020-04-14,350.63
ARM,2020-04-15,374.92800000000005
ARM,2020-04-16,391.12699999999995
ARM,2020-04-17,405.3
ARM,2020-04-18,421.161
ARM,2020-04-19,435.673
ARM,2020-04-20,451.871
ARM,2020-04-21,472.79400000000004
ARM,2020-04-22,497.092
ARM,2020-04-23,513.965
ARM,2020-04-24,538.601
ARM,2020-04-25,565.936
ARM,2020-04-26,589.221
ARM,2020-04-27,610.144
ARM,2020-04-28,630.055
ARM,2020-04-29,651.99
ARM,2020-04-30,651.99
ARM,2020-05-01,697.211
ARM,2020-05-02,724.8839999999999
ARM,2020-05-03,767.067
ARM,2020-05-04,805.201
ARM,2020-05-05,846.035
ARM,2020-05-06,883.832
ARM,2020-05-07,938.8389999999999
ARM,2020-05-08,973.2610000000001
ARM,2020-05-09,1022.194
ARM,2020-05-10,1071.464
ARM,2020-05-11,1118.035
ARM,2020-05-12,1144.695
ARM,2020-05-13,1193.9660000000001
ARM,2020-05-14,1254.71
ARM,2020-05-15,1302.631
ARM,2020-05-16,1364.725
ARM,2020-05-17,1445.38
ARM,2020-05-18,1509.162
ARM,2020-05-19,1627.614
ARM,2020-05-20,1701.182
ARM,2020-05-21,1778.8
ARM,2020-05-22,1891.852
ARM,2020-05-23,2000.517
ARM,2020-05-24,2126.73
ARM,2020-05-25,2247.882
ARM,2020-05-26,2400.4179999999997
ARM,2020-05-27,2497.947
ARM,2020-05-28,2623.485
ARM,2020-05-29,2772.6459999999997
ARM,2020-05-30,2927.882
ARM,2020-05-31,3012.587
ARM,2020-06-01,3132.388
ARM,2020-06-02,3203.257
ARM,2020-06-03,3377.7290000000003
ARM,2020-06-04,3551.525
ARM,2020-06-05,3786.741
ARM,2020-06-06,3987.873
ARM,2020-06-07,4172.468
ARM,2020-06-08,4430.97
ARM,2020-06-09,4496.776
ARM,2020-06-10,4614.89
ARM,2020-06-11,4759.327
ARM,2020-06-12,4950.335
ARM,2020-06-13,5156.866
ARM,2020-06-14,5400.856
ARM,2020-06-15,5624.598000000001
ARM,2020-06-16,5758.573
ARM,2020-06-17,5901.9980000000005
ARM,2020-06-18,6085.581
ARM,2020-06-19,6309.9980000000005
ARM,2020-06-20,6464.896
ARM,2020-06-21,6650.842
ARM,2020-06-22,6947.814
ARM,2020-06-23,6947.814
ARM,2020-06-24,7328.816999999999
ARM,2020-06-25,7328.816999999999
ARM,2020-06-26,7845.145
ARM,2020-06-27,8068.549
ARM,2020-06-28,8316.927
ARM,2020-06-29,8479.587
ARM,2020-06-30,8479.587
ARM,2020-07-01,8619.636999999999
ARM,2020-07-02,8796.133
ARM,2020-07-03,8996.252
ARM,2020-07-04,9219.657
ARM,2020-07-05,9415.389000000001
ARM,2020-07-06,9653.642
ARM,2020-07-07,9765.007
ARM,2020-07-08,9882.783000000001
ARM,2020-07-09,10063.329
ARM,2020-07-10,10240.838
ARM,2020-07-11,10428.809000000001
ARM,2020-07-12,10593.831
ARM,2020-07-13,10788.551000000001
ARM,2020-07-14,10849.97
ARM,2020-07-15,10964.372
ARM,2020-07-16,11138.169
ARM,2020-07-17,11325.127
ARM,2020-07-18,11474.288
ARM,2020-07-19,11629.861
ARM,2020-07-20,11769.911
ARM,2020-07-21,11805.008
ARM,2020-07-22,12045.286
ARM,2020-07-23,12203.559
ARM,2020-07-24,12355.757
ARM,2020-07-25,12485.008
ARM,2020-07-26,12593.336000000001
ATG,2020-03-15,10.212
ATG,2020-03-21,10.212
ATG,2020-03-22,10.212
ATG,2020-03-23,10.212
ATG,2020-03-24,10.212
ATG,2020-03-25,30.635
ATG,2020-03-26,30.635
ATG,2020-03-27,71.48100000000001
ATG,2020-03-28,71.48100000000001
ATG,2020-03-29,71.48100000000001
ATG,2020-03-30,71.48100000000001
ATG,2020-03-31,71.48100000000001
ATG,2020-04-01,71.48100000000001
ATG,2020-04-02,71.48100000000001
ATG,2020-04-03,91.904
ATG,2020-04-04,153.174
ATG,2020-04-05,153.174
ATG,2020-04-06,153.174
ATG,2020-04-07,153.174
ATG,2020-04-08,153.174
ATG,2020-04-09,153.174
ATG,2020-04-10,194.02
ATG,2020-04-11,214.44299999999998
ATG,2020-04-12,214.44299999999998
ATG,2020-04-13,214.44299999999998
ATG,2020-04-14,234.86599999999999
ATG,2020-04-15,234.86599999999999
ATG,2020-04-16,234.86599999999999
ATG,2020-04-17,234.86599999999999
ATG,2020-04-18,234.86599999999999
ATG,2020-04-19,234.86599999999999
ATG,2020-04-20,234.86599999999999
ATG,2020-04-21,234.86599999999999
ATG,2020-04-22,245.078
ATG,2020-04-23,245.078
ATG,2020-04-24,245.078
ATG,2020-04-25,245.078
ATG,2020-04-26,245.078
ATG,2020-04-27,245.078
ATG,2020-04-28,245.078
ATG,2020-04-29,245.078
ATG,2020-04-30,245.078
ATG,2020-05-01,245.078
ATG,2020-05-02,255.29
ATG,2020-05-03,255.29
ATG,2020-05-04,255.29
ATG,2020-05-05,255.29
ATG,2020-05-06,255.29
ATG,2020-05-07,255.29
ATG,2020-05-08,255.29
ATG,2020-05-09,255.29
ATG,2020-05-10,255.29
ATG,2020-05-11,255.29
ATG,2020-05-12,255.29
ATG,2020-05-13,255.29
ATG,2020-05-14,255.29
ATG,2020-05-15,255.29
ATG,2020-05-16,255.29
ATG,2020-05-17,255.29
ATG,2020-05-18,255.29
ATG,2020-05-19,255.29
ATG,2020-05-20,255.29
ATG,2020-05-21,255.29
ATG,2020-05-22,255.29
ATG,2020-05-23,255.29
ATG,2020-05-24,255.29
ATG,2020-05-25,255.29
ATG,2020-05-26,255.29
ATG,2020-05-27,255.29
ATG,2020-05-28,255.29
ATG,2020-05-29,255.29
ATG,2020-05-30,255.29
ATG,2020-05-31,255.29
ATG,2020-06-01,255.29
ATG,2020-06-02,255.29
ATG,2020-06-03,255.29
ATG,2020-06-04,265.501
ATG,2020-06-05,265.501
ATG,2020-06-06,265.501
ATG,2020-06-07,265.501
ATG,2020-06-08,265.501
ATG,2020-06-09,265.501
ATG,2020-06-10,265.501
ATG,2020-06-11,265.501
ATG,2020-06-12,265.501
ATG,2020-06-13,265.501
ATG,2020-06-14,265.501
ATG,2020-06-15,265.501
ATG,2020-06-16,265.501
ATG,2020-06-17,265.501
ATG,2020-06-18,265.501
ATG,2020-06-19,265.501
ATG,2020-06-20,265.501
ATG,2020-06-21,265.501
ATG,2020-06-22,265.501
ATG,2020-06-23,265.501
ATG,2020-06-24,265.501
ATG,2020-06-25,663.753
ATG,2020-06-26,663.753
ATG,2020-06-27,663.753
ATG,2020-06-28,663.753
ATG,2020-06-29,663.753
ATG,2020-06-30,673.965
ATG,2020-07-01,673.965
ATG,2020-07-02,673.965
ATG,2020-07-03,694.388
ATG,2020-07-04,694.388
ATG,2020-07-05,694.388
ATG,2020-07-06,694.388
ATG,2020-07-07,714.811
ATG,2020-07-08,714.811
ATG,2020-07-09,745.446
ATG,2020-07-10,745.446
ATG,2020-07-11,755.6569999999999
ATG,2020-07-12,755.6569999999999
ATG,2020-07-13,755.6569999999999
ATG,2020-07-14,755.6569999999999
ATG,2020-07-15,755.6569999999999
ATG,2020-07-16,755.6569999999999
ATG,2020-07-17,755.6569999999999
ATG,2020-07-18,776.08
ATG,2020-07-19,776.08
ATG,2020-07-20,776.08
ATG,2020-07-21,776.08
ATG,2020-07-22,776.08
ATG,2020-07-23,776.08
ATG,2020-07-24,776.08
ATG,2020-07-25,837.35
ATG,2020-07-26,837.35
AUS,2019-12-31,0.0
AUS,2020-01-01,0.0
AUS,2020-01-02,0.0
AUS,2020-01-03,0.0
AUS,2020-01-04,0.0
AUS,2020-01-05,0.0
AUS,2020-01-06,0.0
AUS,2020-01-07,0.0
AUS,2020-01-08,0.0
AUS,2020-01-09,0.0
AUS,2020-01-10,0.0
AUS,2020-01-11,0.0
AUS,2020-01-12,0.0
AUS,2020-01-13,0.0
AUS,2020-01-14,0.0
AUS,2020-01-15,0.0
AUS,2020-01-16,0.0
AUS,2020-01-17,0.0
AUS,2020-01-18,0.0
AUS,2020-01-19,0.0
AUS,2020-01-20,0.0
AUS,2020-01-21,0.0
AUS,2020-01-22,0.0
AUS,2020-01-23,0.0
AUS,2020-01-24,0.0
AUS,2020-01-25,0.039
AUS,2020-01-26,0.157
AUS,2020-01-27,0.157
AUS,2020-01-28,0.157
AUS,2020-01-29,0.157
AUS,2020-01-30,0.235
AUS,2020-01-31,0.275
AUS,2020-02-01,0.353
AUS,2020-02-02,0.431
AUS,2020-02-03,0.431
AUS,2020-02-04,0.431
AUS,2020-02-05,0.47100000000000003
AUS,2020-02-06,0.51
AUS,2020-02-07,0.5489999999999999
AUS,2020-02-08,0.5489999999999999
AUS,2020-02-09,0.5489999999999999
AUS,2020-02-10,0.5489999999999999
AUS,2020-02-11,0.5489999999999999
AUS,2020-02-12,0.5489999999999999
AUS,2020-02-13,0.5489999999999999
AUS,2020-02-14,0.588
AUS,2020-02-15,0.588
AUS,2020-02-16,0.588
AUS,2020-02-17,0.588
AUS,2020-02-18,0.588
AUS,2020-02-19,0.588
AUS,2020-02-20,0.588
AUS,2020-02-21,0.667
AUS,2020-02-22,0.8240000000000001
AUS,2020-02-23,0.863
AUS,2020-02-24,0.863
AUS,2020-02-25,0.863
AUS,2020-02-26,0.863
AUS,2020-02-27,0.902
AUS,2020-02-28,0.902
AUS,2020-02-29,0.98
AUS,2020-03-01,1.02
AUS,2020-03-02,1.137
AUS,2020-03-03,1.294
AUS,2020-03-04,1.608
AUS,2020-03-05,2.039
AUS,2020-03-06,2.314
AUS,2020-03-07,2.471
AUS,2020-03-08,2.9019999999999997
AUS,2020-03-09,3.137
AUS,2020-03-10,3.9219999999999997
AUS,2020-03-11,4.3919999999999995
AUS,2020-03-12,4.941
AUS,2020-03-13,6.117999999999999
AUS,2020-03-14,7.726
AUS,2020-03-15,9.765
AUS,2020-03-16,11.686
AUS,2020-03-17,14.706
AUS,2020-03-18,17.804000000000002
AUS,2020-03-19,22.156999999999996
AUS,2020-03-20,27.804000000000002
AUS,2020-03-21,34.275
AUS,2020-03-22,43.059
AUS,2020-03-23,67.02
AUS,2020-03-24,71.491
AUS,2020-03-25,95.02
AUS,2020-03-26,109.765
AUS,2020-03-27,124.15700000000001
AUS,2020-03-28,132.471
AUS,2020-03-29,149.373
AUS,2020-03-30,160.511
AUS,2020-03-31,178.707
AUS,2020-04-01,184.58900000000003
AUS,2020-04-02,195.138
AUS,2020-04-03,204.864
AUS,2020-04-04,217.57
AUS,2020-04-05,223.021
AUS,2020-04-06,225.25599999999997
AUS,2020-04-07,229.178
AUS,2020-04-08,233.57
AUS,2020-04-09,237.334
AUS,2020-04-10,241.25599999999997
AUS,2020-04-11,244.62900000000002
AUS,2020-04-12,246.62900000000002
AUS,2020-04-13,247.923
AUS,2020-04-14,249.648
AUS,2020-04-15,251.609
AUS,2020-04-16,253.25599999999997
AUS,2020-04-17,254.78599999999997
AUS,2020-04-18,256.197
AUS,2020-04-19,258.276
AUS,2020-04-20,259.295
AUS,2020-04-21,259.805
AUS,2020-04-22,260.668
AUS,2020-04-23,260.942
AUS,2020-04-24,261.452
AUS,2020-04-25,262.237
AUS,2020-04-26,262.86400000000003
AUS,2020-04-27,263.256
AUS,2020-04-28,263.72700000000003
AUS,2020-04-29,264.237
AUS,2020-04-30,264.55
AUS,2020-05-01,265.178
AUS,2020-05-02,265.374
AUS,2020-05-03,266.001
AUS,2020-05-04,266.707
AUS,2020-05-05,267.64799999999997
AUS,2020-05-06,268.589
AUS,2020-05-07,269.60900000000004
AUS,2020-05-08,270.433
AUS,2020-05-09,271.139
AUS,2020-05-10,271.72700000000003
AUS,2020-05-11,272.197
AUS,2020-05-12,272.472
AUS,2020-05-13,273.099
AUS,2020-05-14,273.531
AUS,2020-05-15,274.08
AUS,2020-05-16,275.256
AUS,2020-05-17,275.923
AUS,2020-05-18,276.276
AUS,2020-05-19,276.86400000000003
AUS,2020-05-20,277.178
AUS,2020-05-21,277.60900000000004
AUS,2020-05-22,277.688
AUS,2020-05-23,278.237
AUS,2020-05-24,278.668
AUS,2020-05-25,278.786
AUS,2020-05-26,279.139
AUS,2020-05-27,279.72700000000003
AUS,2020-05-28,279.962
AUS,2020-05-29,280.393
AUS,2020-05-30,281.295
AUS,2020-05-31,281.76599999999996
AUS,2020-06-01,282.158
AUS,2020-06-02,282.51099999999997
AUS,2020-06-03,283.178
AUS,2020-06-04,283.492
AUS,2020-06-05,283.923
AUS,2020-06-06,284.35400000000004
AUS,2020-06-07,284.51099999999997
AUS,2020-06-08,284.707
AUS,2020-06-09,284.903
AUS,2020-06-10,284.982
AUS,2020-06-11,285.335
AUS,2020-06-12,285.688
AUS,2020-06-13,285.884
AUS,2020-06-14,286.35400000000004
AUS,2020-06-15,287.06
AUS,2020-06-16,287.64799999999997
AUS,2020-06-17,288.119
AUS,2020-06-18,289.02099999999996
AUS,2020-06-19,289.844
AUS,2020-06-20,290.55
AUS,2020-06-21,291.60900000000004
AUS,2020-06-22,292.59
AUS,2020-06-23,293.099
AUS,2020-06-24,293.805
AUS,2020-06-25,294.943
AUS,2020-06-26,296.394
AUS,2020-06-27,297.845
AUS,2020-06-28,299.64799999999997
AUS,2020-06-29,301.413
AUS,2020-06-30,304.59
AUS,2020-07-01,307.217
AUS,2020-07-02,310.59
AUS,2020-07-03,313.76599999999996
AUS,2020-07-04,323.72700000000003
AUS,2020-07-05,327.923
AUS,2020-07-06,331.335
AUS,2020-07-07,336.707
AUS,2020-07-08,343.335
AUS,2020-07-09,348.472
AUS,2020-07-10,355.25699999999995
AUS,2020-07-11,367.02099999999996
AUS,2020-07-12,374.629
AUS,2020-07-13,384.19800000000004
AUS,2020-07-14,391.374
AUS,2020-07-15,402.00199999999995
AUS,2020-07-16,411.57099999999997
AUS,2020-07-17,423.92400000000004
AUS,2020-07-18,440.59
AUS,2020-07-19,448.66900000000004
AUS,2020-07-20,462.82599999999996
AUS,2020-07-21,473.296
AUS,2020-07-22,487.375
AUS,2020-07-23,505.728
AUS,2020-07-24,521.806
AUS,2020-07-25,533.14
AUS,2020-07-26,547.061
AUT,2019-12-31,0.0
AUT,2020-01-01,0.0
AUT,2020-01-02,0.0
AUT,2020-01-03,0.0
AUT,2020-01-04,0.0
AUT,2020-01-05,0.0
AUT,2020-01-06,0.0
AUT,2020-01-07,0.0
AUT,2020-01-08,0.0
AUT,2020-01-09,0.0
AUT,2020-01-10,0.0
AUT,2020-01-11,0.0
AUT,2020-01-12,0.0
AUT,2020-01-13,0.0
AUT,2020-01-14,0.0
AUT,2020-01-15,0.0
AUT,2020-01-16,0.0
AUT,2020-01-17,0.0
AUT,2020-01-18,0.0
AUT,2020-01-19,0.0
AUT,2020-01-20,0.0
AUT,2020-01-21,0.0
AUT,2020-01-22,0.0
AUT,2020-01-23,0.0
AUT,2020-01-24,0.0
AUT,2020-01-25,0.0
AUT,2020-01-26,0.0
