iso_code,country,date,google_mobility_change_residential
SAU,Saudi Arabia,2020-08-17,9.0
SAU,Saudi Arabia,2020-08-18,9.0
SAU,Saudi Arabia,2020-08-19,9.0
SAU,Saudi Arabia,2020-08-20,11.0
SAU,Saudi Arabia,2020-08-21,9.0
SAU,Saudi Arabia,2020-08-22,8.0
SAU,Saudi Arabia,2020-08-23,9.0
SAU,Saudi Arabia,2020-08-24,9.0
SAU,Saudi Arabia,2020-08-25,9.0
SAU,Saudi Arabia,2020-08-26,9.0
SAU,Saudi Arabia,2020-08-27,9.0
SAU,Saudi Arabia,2020-08-28,8.0
SAU,Saudi Arabia,2020-08-29,8.0
SAU,Saudi Arabia,2020-08-30,9.0
SAU,Saudi Arabia,2020-08-31,8.0
SAU,Saudi Arabia,2020-09-01,8.0
SAU,Saudi Arabia,2020-09-02,8.0
SAU,Saudi Arabia,2020-09-03,10.0
SAU,Saudi Arabia,2020-09-04,8.0
SAU,Saudi Arabia,2020-09-05,7.0
SAU,Saudi Arabia,2020-09-06,9.0
SAU,Saudi Arabia,2020-09-07,9.0
SAU,Saudi Arabia,2020-09-08,9.0
SAU,Saudi Arabia,2020-09-09,10.0
SAU,Saudi Arabia,2020-09-10,10.0
SAU,Saudi Arabia,2020-09-11,7.0
SAU,Saudi Arabia,2020-09-12,6.0
SAU,Saudi Arabia,2020-09-13,9.0
SAU,Saudi Arabia,2020-09-14,10.0
SAU,Saudi Arabia,2020-09-15,10.0
SAU,Saudi Arabia,2020-09-16,10.0
SAU,Saudi Arabia,2020-09-17,11.0
SAU,Saudi Arabia,2020-09-18,9.0
SAU,Saudi Arabia,2020-09-19,7.0
SAU,Saudi Arabia,2020-09-20,10.0
SAU,Saudi Arabia,2020-09-21,10.0
SAU,Saudi Arabia,2020-09-22,8.0
SAU,Saudi Arabia,2020-09-23,14.0
SAU,Saudi Arabia,2020-09-24,13.0
SAU,Saudi Arabia,2020-09-25,9.0
SAU,Saudi Arabia,2020-09-26,7.0
SAU,Saudi Arabia,2020-09-27,10.0
SAU,Saudi Arabia,2020-09-28,10.0
SAU,Saudi Arabia,2020-09-29,10.0
SAU,Saudi Arabia,2020-09-30,9.0
SAU,Saudi Arabia,2020-10-01,9.0
SAU,Saudi Arabia,2020-10-02,6.0
SAU,Saudi Arabia,2020-10-03,5.0
SAU,Saudi Arabia,2020-10-04,7.0
SAU,Saudi Arabia,2020-10-05,7.0
SAU,Saudi Arabia,2020-10-06,7.0
SAU,Saudi Arabia,2020-10-07,8.0
SAU,Saudi Arabia,2020-10-08,9.0
SAU,Saudi Arabia,2020-10-09,7.0
SAU,Saudi Arabia,2020-10-10,6.0
SAU,Saudi Arabia,2020-10-11,9.0
SAU,Saudi Arabia,2020-10-12,9.0
SAU,Saudi Arabia,2020-10-13,9.0
SAU,Saudi Arabia,2020-10-14,10.0
SAU,Saudi Arabia,2020-10-15,11.0
SAU,Saudi Arabia,2020-10-16,8.0
SAU,Saudi Arabia,2020-10-17,7.0
SAU,Saudi Arabia,2020-10-18,10.0
SAU,Saudi Arabia,2020-10-19,10.0
SAU,Saudi Arabia,2020-10-20,10.0
SAU,Saudi Arabia,2020-10-21,10.0
SAU,Saudi Arabia,2020-10-22,11.0
SAU,Saudi Arabia,2020-10-23,7.0
SAU,Saudi Arabia,2020-10-24,7.0
SAU,Saudi Arabia,2020-10-25,9.0
SAU,Saudi Arabia,2020-10-26,9.0
SAU,Saudi Arabia,2020-10-27,8.0
SAU,Saudi Arabia,2020-10-28,8.0
SAU,Saudi Arabia,2020-10-29,9.0
SAU,Saudi Arabia,2020-10-30,5.0
SEN,Senegal,2020-02-15,0.0
SEN,Senegal,2020-02-16,0.0
SEN,Senegal,2020-02-17,0.0
SEN,Senegal,2020-02-18,1.0
SEN,Senegal,2020-02-19,1.0
SEN,Senegal,2020-02-20,1.0
SEN,Senegal,2020-02-21,1.0
SEN,Senegal,2020-02-22,1.0
SEN,Senegal,2020-02-23,0.0
SEN,Senegal,2020-02-24,1.0
SEN,Senegal,2020-02-25,2.0
SEN,Senegal,2020-02-26,2.0
SEN,Senegal,2020-02-27,2.0
SEN,Senegal,2020-02-28,1.0
SEN,Senegal,2020-02-29,1.0
SEN,Senegal,2020-03-01,0.0
SEN,Senegal,2020-03-02,1.0
SEN,Senegal,2020-03-03,1.0
SEN,Senegal,2020-03-04,1.0
SEN,Senegal,2020-03-05,2.0
SEN,Senegal,2020-03-06,1.0
SEN,Senegal,2020-03-07,1.0
SEN,Senegal,2020-03-08,0.0
SEN,Senegal,2020-03-09,0.0
SEN,Senegal,2020-03-10,0.0
SEN,Senegal,2020-03-11,0.0
SEN,Senegal,2020-03-12,0.0
SEN,Senegal,2020-03-13,1.0
SEN,Senegal,2020-03-14,1.0
SEN,Senegal,2020-03-15,1.0
SEN,Senegal,2020-03-16,5.0
SEN,Senegal,2020-03-17,6.0
SEN,Senegal,2020-03-18,7.0
SEN,Senegal,2020-03-19,8.0
SEN,Senegal,2020-03-20,9.0
SEN,Senegal,2020-03-21,9.0
SEN,Senegal,2020-03-22,8.0
SEN,Senegal,2020-03-23,13.0
SEN,Senegal,2020-03-24,16.0
SEN,Senegal,2020-03-25,17.0
SEN,Senegal,2020-03-26,18.0
SEN,Senegal,2020-03-27,19.0
SEN,Senegal,2020-03-28,16.0
SEN,Senegal,2020-03-29,12.0
SEN,Senegal,2020-03-30,18.0
SEN,Senegal,2020-03-31,17.0
SEN,Senegal,2020-04-01,18.0
SEN,Senegal,2020-04-02,19.0
SEN,Senegal,2020-04-03,19.0
SEN,Senegal,2020-04-04,17.0
SEN,Senegal,2020-04-05,12.0
SEN,Senegal,2020-04-06,17.0
SEN,Senegal,2020-04-07,17.0
SEN,Senegal,2020-04-08,17.0
SEN,Senegal,2020-04-09,19.0
SEN,Senegal,2020-04-10,19.0
SEN,Senegal,2020-04-11,15.0
SEN,Senegal,2020-04-12,11.0
SEN,Senegal,2020-04-13,23.0
SEN,Senegal,2020-04-14,17.0
SEN,Senegal,2020-04-15,18.0
SEN,Senegal,2020-04-16,19.0
SEN,Senegal,2020-04-17,19.0
SEN,Senegal,2020-04-18,16.0
SEN,Senegal,2020-04-19,12.0
SEN,Senegal,2020-04-20,18.0
SEN,Senegal,2020-04-21,17.0
SEN,Senegal,2020-04-22,18.0
SEN,Senegal,2020-04-23,18.0
SEN,Senegal,2020-04-24,19.0
SEN,Senegal,2020-04-25,18.0
SEN,Senegal,2020-04-26,14.0
SEN,Senegal,2020-04-27,21.0
SEN,Senegal,2020-04-28,18.0
SEN,Senegal,2020-04-29,20.0
SEN,Senegal,2020-04-30,19.0
SEN,Senegal,2020-05-01,24.0
SEN,Senegal,2020-05-02,17.0
SEN,Senegal,2020-05-03,12.0
SEN,Senegal,2020-05-04,18.0
SEN,Senegal,2020-05-05,18.0
SEN,Senegal,2020-05-06,18.0
SEN,Senegal,2020-05-07,18.0
SEN,Senegal,2020-05-08,19.0
SEN,Senegal,2020-05-09,15.0
SEN,Senegal,2020-05-10,12.0
SEN,Senegal,2020-05-11,19.0
SEN,Senegal,2020-05-12,17.0
SEN,Senegal,2020-05-13,17.0
SEN,Senegal,2020-05-14,16.0
SEN,Senegal,2020-05-15,19.0
SEN,Senegal,2020-05-16,15.0
SEN,Senegal,2020-05-17,12.0
SEN,Senegal,2020-05-18,17.0
SEN,Senegal,2020-05-19,17.0
SEN,Senegal,2020-05-20,17.0
SEN,Senegal,2020-05-21,21.0
SEN,Senegal,2020-05-22,16.0
SEN,Senegal,2020-05-23,13.0
SEN,Senegal,2020-05-24,9.0
SEN,Senegal,2020-05-25,24.0
SEN,Senegal,2020-05-26,15.0
SEN,Senegal,2020-05-27,15.0
SEN,Senegal,2020-05-28,15.0
SEN,Senegal,2020-05-29,16.0
SEN,Senegal,2020-05-30,12.0
SEN,Senegal,2020-05-31,9.0
SEN,Senegal,2020-06-01,19.0
SEN,Senegal,2020-06-02,13.0
SEN,Senegal,2020-06-03,13.0
SEN,Senegal,2020-06-04,14.0
SEN,Senegal,2020-06-05,13.0
SEN,Senegal,2020-06-06,10.0
SEN,Senegal,2020-06-07,7.0
SEN,Senegal,2020-06-08,11.0
SEN,Senegal,2020-06-09,11.0
SEN,Senegal,2020-06-10,11.0
SEN,Senegal,2020-06-11,11.0
SEN,Senegal,2020-06-12,11.0
SEN,Senegal,2020-06-13,8.0
SEN,Senegal,2020-06-14,5.0
SEN,Senegal,2020-06-15,10.0
SEN,Senegal,2020-06-16,10.0
SEN,Senegal,2020-06-17,10.0
SEN,Senegal,2020-06-18,11.0
SEN,Senegal,2020-06-19,11.0
SEN,Senegal,2020-06-20,8.0
SEN,Senegal,2020-06-21,6.0
SEN,Senegal,2020-06-22,10.0
SEN,Senegal,2020-06-23,10.0
SEN,Senegal,2020-06-24,10.0
SEN,Senegal,2020-06-25,10.0
SEN,Senegal,2020-06-26,10.0
SEN,Senegal,2020-06-27,8.0
SEN,Senegal,2020-06-28,6.0
SEN,Senegal,2020-06-29,9.0
SEN,Senegal,2020-06-30,8.0
SEN,Senegal,2020-07-01,8.0
SEN,Senegal,2020-07-02,8.0
SEN,Senegal,2020-07-03,9.0
SEN,Senegal,2020-07-04,6.0
SEN,Senegal,2020-07-05,5.0
SEN,Senegal,2020-07-06,7.0
SEN,Senegal,2020-07-07,7.0
SEN,Senegal,2020-07-08,7.0
SEN,Senegal,2020-07-09,7.0
SEN,Senegal,2020-07-10,8.0
SEN,Senegal,2020-07-11,6.0
SEN,Senegal,2020-07-12,5.0
SEN,Senegal,2020-07-13,7.0
SEN,Senegal,2020-07-14,7.0
SEN,Senegal,2020-07-15,6.0
SEN,Senegal,2020-07-16,7.0
SEN,Senegal,2020-07-17,8.0
SEN,Senegal,2020-07-18,6.0
SEN,Senegal,2020-07-19,4.0
SEN,Senegal,2020-07-20,7.0
SEN,Senegal,2020-07-21,10.0
SEN,Senegal,2020-07-22,6.0
SEN,Senegal,2020-07-23,7.0
SEN,Senegal,2020-07-24,7.0
SEN,Senegal,2020-07-25,5.0
SEN,Senegal,2020-07-26,2.0
SEN,Senegal,2020-07-27,5.0
SEN,Senegal,2020-07-28,5.0
SEN,Senegal,2020-07-29,3.0
SEN,Senegal,2020-07-30,5.0
SEN,Senegal,2020-07-31,15.0
SEN,Senegal,2020-08-01,13.0
SEN,Senegal,2020-08-02,3.0
SEN,Senegal,2020-08-03,10.0
SEN,Senegal,2020-08-04,8.0
SEN,Senegal,2020-08-05,8.0
SEN,Senegal,2020-08-06,8.0
SEN,Senegal,2020-08-07,7.0
SEN,Senegal,2020-08-08,5.0
SEN,Senegal,2020-08-09,4.0
SEN,Senegal,2020-08-10,6.0
SEN,Senegal,2020-08-11,6.0
SEN,Senegal,2020-08-12,7.0
SEN,Senegal,2020-08-13,6.0
SEN,Senegal,2020-08-14,8.0
SEN,Senegal,2020-08-15,7.0
SEN,Senegal,2020-08-16,2.0
SEN,Senegal,2020-08-17,5.0
SEN,Senegal,2020-08-18,5.0
SEN,Senegal,2020-08-19,6.0
SEN,Senegal,2020-08-20,7.0
SEN,Senegal,2020-08-21,10.0
SEN,Senegal,2020-08-22,5.0
SEN,Senegal,2020-08-23,4.0
SEN,Senegal,2020-08-24,6.0
SEN,Senegal,2020-08-25,6.0
SEN,Senegal,2020-08-26,9.0
SEN,Senegal,2020-08-27,8.0
SEN,Senegal,2020-08-28,6.0
SEN,Senegal,2020-08-29,7.0
SEN,Senegal,2020-08-30,5.0
SEN,Senegal,2020-08-31,6.0
SEN,Senegal,2020-09-01,7.0
SEN,Senegal,2020-09-02,8.0
SEN,Senegal,2020-09-03,8.0
SEN,Senegal,2020-09-04,8.0
SEN,Senegal,2020-09-05,12.0
SEN,Senegal,2020-09-06,7.0
SEN,Senegal,2020-09-07,8.0
SEN,Senegal,2020-09-08,6.0
SEN,Senegal,2020-09-09,7.0
SEN,Senegal,2020-09-10,7.0
SEN,Senegal,2020-09-11,8.0
SEN,Senegal,2020-09-12,6.0
SEN,Senegal,2020-09-13,5.0
SEN,Senegal,2020-09-14,7.0
SEN,Senegal,2020-09-15,7.0
SEN,Senegal,2020-09-16,7.0
SEN,Senegal,2020-09-17,8.0
SEN,Senegal,2020-09-18,9.0
SEN,Senegal,2020-09-19,7.0
SEN,Senegal,2020-09-20,6.0
SEN,Senegal,2020-09-21,9.0
SEN,Senegal,2020-09-22,7.0
SEN,Senegal,2020-09-23,7.0
SEN,Senegal,2020-09-24,8.0
SEN,Senegal,2020-09-25,8.0
SEN,Senegal,2020-09-26,8.0
SEN,Senegal,2020-09-27,6.0
SEN,Senegal,2020-09-28,7.0
SEN,Senegal,2020-09-29,6.0
SEN,Senegal,2020-09-30,2.0
SEN,Senegal,2020-10-01,0.0
SEN,Senegal,2020-10-02,0.0
SEN,Senegal,2020-10-03,-1.0
SEN,Senegal,2020-10-04,-2.0
SEN,Senegal,2020-10-05,3.0
SEN,Senegal,2020-10-06,13.0
SEN,Senegal,2020-10-07,5.0
SEN,Senegal,2020-10-08,6.0
SEN,Senegal,2020-10-09,7.0
SEN,Senegal,2020-10-10,6.0
SEN,Senegal,2020-10-11,4.0
SEN,Senegal,2020-10-12,5.0
SEN,Senegal,2020-10-13,6.0
SEN,Senegal,2020-10-14,6.0
SEN,Senegal,2020-10-15,6.0
SEN,Senegal,2020-10-16,7.0
SEN,Senegal,2020-10-17,6.0
SEN,Senegal,2020-10-18,5.0
SEN,Senegal,2020-10-19,6.0
SEN,Senegal,2020-10-20,7.0
SEN,Senegal,2020-10-21,7.0
SEN,Senegal,2020-10-22,7.0
SEN,Senegal,2020-10-23,7.0
SEN,Senegal,2020-10-24,6.0
SEN,Senegal,2020-10-25,4.0
SEN,Senegal,2020-10-26,6.0
SEN,Senegal,2020-10-27,6.0
SEN,Senegal,2020-10-28,5.0
SEN,Senegal,2020-10-29,7.0
SEN,Senegal,2020-10-30,16.0
SGP,Singapore,2020-02-15,8.0
SGP,Singapore,2020-02-16,8.0
SGP,Singapore,2020-02-17,7.0
SGP,Singapore,2020-02-18,7.0
SGP,Singapore,2020-02-19,8.0
SGP,Singapore,2020-02-20,7.0
SGP,Singapore,2020-02-21,8.0
SGP,Singapore,2020-02-22,6.0
SGP,Singapore,2020-02-23,6.0
SGP,Singapore,2020-02-24,7.0
SGP,Singapore,2020-02-25,6.0
SGP,Singapore,2020-02-26,7.0
SGP,Singapore,2020-02-27,6.0
SGP,Singapore,2020-02-28,7.0
SGP,Singapore,2020-02-29,5.0
SGP,Singapore,2020-03-01,5.0
SGP,Singapore,2020-03-02,6.0
SGP,Singapore,2020-03-03,6.0
SGP,Singapore,2020-03-04,6.0
SGP,Singapore,2020-03-05,6.0
SGP,Singapore,2020-03-06,7.0
SGP,Singapore,2020-03-07,6.0
SGP,Singapore,2020-03-08,5.0
SGP,Singapore,2020-03-09,6.0
SGP,Singapore,2020-03-10,6.0
SGP,Singapore,2020-03-11,7.0
SGP,Singapore,2020-03-12,6.0
SGP,Singapore,2020-03-13,8.0
SGP,Singapore,2020-03-14,6.0
SGP,Singapore,2020-03-15,6.0
SGP,Singapore,2020-03-16,9.0
SGP,Singapore,2020-03-17,9.0
SGP,Singapore,2020-03-18,11.0
SGP,Singapore,2020-03-19,12.0
SGP,Singapore,2020-03-20,15.0
SGP,Singapore,2020-03-21,11.0
SGP,Singapore,2020-03-22,11.0
SGP,Singapore,2020-03-23,12.0
SGP,Singapore,2020-03-24,12.0
SGP,Singapore,2020-03-25,14.0
SGP,Singapore,2020-03-26,14.0
SGP,Singapore,2020-03-27,18.0
SGP,Singapore,2020-03-28,15.0
SGP,Singapore,2020-03-29,15.0
SGP,Singapore,2020-03-30,16.0
SGP,Singapore,2020-03-31,15.0
SGP,Singapore,2020-04-01,18.0
SGP,Singapore,2020-04-02,19.0
SGP,Singapore,2020-04-03,21.0
SGP,Singapore,2020-04-04,15.0
SGP,Singapore,2020-04-05,14.0
SGP,Singapore,2020-04-06,16.0
SGP,Singapore,2020-04-07,32.0
SGP,Singapore,2020-04-08,39.0
SGP,Singapore,2020-04-09,38.0
SGP,Singapore,2020-04-10,53.0
SGP,Singapore,2020-04-11,32.0
SGP,Singapore,2020-04-12,27.0
SGP,Singapore,2020-04-13,40.0
SGP,Singapore,2020-04-14,40.0
SGP,Singapore,2020-04-15,42.0
SGP,Singapore,2020-04-16,42.0
SGP,Singapore,2020-04-17,47.0
SGP,Singapore,2020-04-18,32.0
SGP,Singapore,2020-04-19,27.0
SGP,Singapore,2020-04-20,41.0
SGP,Singapore,2020-04-21,42.0
SGP,Singapore,2020-04-22,44.0
SGP,Singapore,2020-04-23,44.0
SGP,Singapore,2020-04-24,49.0
SGP,Singapore,2020-04-25,34.0
SGP,Singapore,2020-04-26,28.0
SGP,Singapore,2020-04-27,43.0
SGP,Singapore,2020-04-28,42.0
SGP,Singapore,2020-04-29,43.0
SGP,Singapore,2020-04-30,43.0
SGP,Singapore,2020-05-01,55.0
SGP,Singapore,2020-05-02,33.0
SGP,Singapore,2020-05-03,28.0
SGP,Singapore,2020-05-04,42.0
SGP,Singapore,2020-05-05,42.0
SGP,Singapore,2020-05-06,43.0
SGP,Singapore,2020-05-07,48.0
SGP,Singapore,2020-05-08,48.0
SGP,Singapore,2020-05-09,32.0
SGP,Singapore,2020-05-10,27.0
SGP,Singapore,2020-05-11,42.0
SGP,Singapore,2020-05-12,41.0
SGP,Singapore,2020-05-13,43.0
SGP,Singapore,2020-05-14,41.0
SGP,Singapore,2020-05-15,45.0
SGP,Singapore,2020-05-16,31.0
SGP,Singapore,2020-05-17,27.0
SGP,Singapore,2020-05-18,41.0
SGP,Singapore,2020-05-19,41.0
SGP,Singapore,2020-05-20,42.0
SGP,Singapore,2020-05-21,41.0
SGP,Singapore,2020-05-22,46.0
SGP,Singapore,2020-05-23,31.0
SGP,Singapore,2020-05-24,27.0
SGP,Singapore,2020-05-25,48.0
SGP,Singapore,2020-05-26,40.0
SGP,Singapore,2020-05-27,41.0
SGP,Singapore,2020-05-28,41.0
SGP,Singapore,2020-05-29,45.0
SGP,Singapore,2020-05-30,31.0
SGP,Singapore,2020-05-31,26.0
SGP,Singapore,2020-06-01,40.0
SGP,Singapore,2020-06-02,33.0
SGP,Singapore,2020-06-03,35.0
SGP,Singapore,2020-06-04,35.0
SGP,Singapore,2020-06-05,38.0
SGP,Singapore,2020-06-06,28.0
SGP,Singapore,2020-06-07,24.0
SGP,Singapore,2020-06-08,33.0
SGP,Singapore,2020-06-09,33.0
SGP,Singapore,2020-06-10,35.0
SGP,Singapore,2020-06-11,34.0
SGP,Singapore,2020-06-12,38.0
SGP,Singapore,2020-06-13,28.0
SGP,Singapore,2020-06-14,24.0
SGP,Singapore,2020-06-15,33.0
SGP,Singapore,2020-06-16,33.0
SGP,Singapore,2020-06-17,34.0
SGP,Singapore,2020-06-18,33.0
SGP,Singapore,2020-06-19,31.0
SGP,Singapore,2020-06-20,20.0
SGP,Singapore,2020-06-21,18.0
SGP,Singapore,2020-06-22,28.0
SGP,Singapore,2020-06-23,28.0
SGP,Singapore,2020-06-24,29.0
SGP,Singapore,2020-06-25,28.0
SGP,Singapore,2020-06-26,30.0
SGP,Singapore,2020-06-27,18.0
SGP,Singapore,2020-06-28,17.0
SGP,Singapore,2020-06-29,25.0
SGP,Singapore,2020-06-30,25.0
SGP,Singapore,2020-07-01,25.0
SGP,Singapore,2020-07-02,25.0
SGP,Singapore,2020-07-03,27.0
SGP,Singapore,2020-07-04,17.0
SGP,Singapore,2020-07-05,15.0
SGP,Singapore,2020-07-06,27.0
SGP,Singapore,2020-07-07,24.0
SGP,Singapore,2020-07-08,25.0
SGP,Singapore,2020-07-09,23.0
SGP,Singapore,2020-07-10,39.0
SGP,Singapore,2020-07-11,18.0
SGP,Singapore,2020-07-12,16.0
SGP,Singapore,2020-07-13,25.0
SGP,Singapore,2020-07-14,24.0
SGP,Singapore,2020-07-15,25.0
SGP,Singapore,2020-07-16,24.0
SGP,Singapore,2020-07-17,26.0
SGP,Singapore,2020-07-18,16.0
SGP,Singapore,2020-07-19,14.0
SGP,Singapore,2020-07-20,25.0
SGP,Singapore,2020-07-21,25.0
SGP,Singapore,2020-07-22,26.0
SGP,Singapore,2020-07-23,25.0
SGP,Singapore,2020-07-24,27.0
SGP,Singapore,2020-07-25,15.0
SGP,Singapore,2020-07-26,15.0
SGP,Singapore,2020-07-27,23.0
SGP,Singapore,2020-07-28,22.0
SGP,Singapore,2020-07-29,22.0
SGP,Singapore,2020-07-30,19.0
SGP,Singapore,2020-07-31,36.0
SGP,Singapore,2020-08-01,15.0
SGP,Singapore,2020-08-02,14.0
SGP,Singapore,2020-08-03,21.0
SGP,Singapore,2020-08-04,21.0
SGP,Singapore,2020-08-05,21.0
SGP,Singapore,2020-08-06,20.0
SGP,Singapore,2020-08-07,22.0
SGP,Singapore,2020-08-08,13.0
SGP,Singapore,2020-08-09,12.0
SGP,Singapore,2020-08-10,33.0
SGP,Singapore,2020-08-11,19.0
SGP,Singapore,2020-08-12,20.0
SGP,Singapore,2020-08-13,20.0
SGP,Singapore,2020-08-14,22.0
SGP,Singapore,2020-08-15,13.0
SGP,Singapore,2020-08-16,13.0
SGP,Singapore,2020-08-17,19.0
SGP,Singapore,2020-08-18,18.0
SGP,Singapore,2020-08-19,20.0
SGP,Singapore,2020-08-20,19.0
SGP,Singapore,2020-08-21,20.0
SGP,Singapore,2020-08-22,12.0
SGP,Singapore,2020-08-23,13.0
SGP,Singapore,2020-08-24,19.0
SGP,Singapore,2020-08-25,18.0
SGP,Singapore,2020-08-26,19.0
SGP,Singapore,2020-08-27,18.0
SGP,Singapore,2020-08-28,19.0
SGP,Singapore,2020-08-29,11.0
SGP,Singapore,2020-08-30,11.0
SGP,Singapore,2020-08-31,18.0
SGP,Singapore,2020-09-01,17.0
SGP,Singapore,2020-09-02,18.0
SGP,Singapore,2020-09-03,17.0
SGP,Singapore,2020-09-04,22.0
SGP,Singapore,2020-09-05,12.0
SGP,Singapore,2020-09-06,11.0
SGP,Singapore,2020-09-07,19.0
SGP,Singapore,2020-09-08,19.0
SGP,Singapore,2020-09-09,19.0
SGP,Singapore,2020-09-10,18.0
SGP,Singapore,2020-09-11,21.0
SGP,Singapore,2020-09-12,11.0
SGP,Singapore,2020-09-13,12.0
SGP,Singapore,2020-09-14,18.0
SGP,Singapore,2020-09-15,17.0
SGP,Singapore,2020-09-16,18.0
SGP,Singapore,2020-09-17,16.0
SGP,Singapore,2020-09-18,19.0
SGP,Singapore,2020-09-19,10.0
SGP,Singapore,2020-09-20,11.0
SGP,Singapore,2020-09-21,17.0
SGP,Singapore,2020-09-22,16.0
SGP,Singapore,2020-09-23,17.0
SGP,Singapore,2020-09-24,17.0
SGP,Singapore,2020-09-25,18.0
SGP,Singapore,2020-09-26,10.0
SGP,Singapore,2020-09-27,11.0
SGP,Singapore,2020-09-28,17.0
SGP,Singapore,2020-09-29,17.0
SGP,Singapore,2020-09-30,17.0
SGP,Singapore,2020-10-01,16.0
SGP,Singapore,2020-10-02,18.0
SGP,Singapore,2020-10-03,10.0
SGP,Singapore,2020-10-04,10.0
SGP,Singapore,2020-10-05,16.0
SGP,Singapore,2020-10-06,16.0
SGP,Singapore,2020-10-07,16.0
SGP,Singapore,2020-10-08,16.0
SGP,Singapore,2020-10-09,18.0
SGP,Singapore,2020-10-10,10.0
SGP,Singapore,2020-10-11,10.0
SGP,Singapore,2020-10-12,16.0
SGP,Singapore,2020-10-13,16.0
SGP,Singapore,2020-10-14,16.0
SGP,Singapore,2020-10-15,16.0
SGP,Singapore,2020-10-16,18.0
SGP,Singapore,2020-10-17,10.0
SGP,Singapore,2020-10-18,10.0
SGP,Singapore,2020-10-19,16.0
SGP,Singapore,2020-10-20,16.0
SGP,Singapore,2020-10-21,16.0
SGP,Singapore,2020-10-22,16.0
SGP,Singapore,2020-10-23,17.0
SGP,Singapore,2020-10-24,10.0
SGP,Singapore,2020-10-25,10.0
SGP,Singapore,2020-10-26,16.0
SGP,Singapore,2020-10-27,15.0
SGP,Singapore,2020-10-28,16.0
SGP,Singapore,2020-10-29,15.0
SGP,Singapore,2020-10-30,16.0
SLV,El Salvador,2020-02-15,-1.0
SLV,El Salvador,2020-02-16,0.0
SLV,El Salvador,2020-02-17,0.0
SLV,El Salvador,2020-02-18,-1.0
SLV,El Salvador,2020-02-19,-1.0
SLV,El Salvador,2020-02-20,0.0
SLV,El Salvador,2020-02-21,-1.0
SLV,El Salvador,2020-02-22,0.0
SLV,El Salvador,2020-02-23,0.0
SLV,El Salvador,2020-02-24,0.0
SLV,El Salvador,2020-02-25,-1.0
SLV,El Salvador,2020-02-26,0.0
SLV,El Salvador,2020-02-27,0.0
SLV,El Salvador,2020-02-28,-2.0
SLV,El Salvador,2020-02-29,-1.0
SLV,El Salvador,2020-03-01,-1.0
SLV,El Salvador,2020-03-02,-1.0
SLV,El Salvador,2020-03-03,-1.0
SLV,El Salvador,2020-03-04,-1.0
SLV,El Salvador,2020-03-05,0.0
SLV,El Salvador,2020-03-06,-2.0
SLV,El Salvador,2020-03-07,0.0
SLV,El Salvador,2020-03-08,1.0
SLV,El Salvador,2020-03-09,0.0
SLV,El Salvador,2020-03-10,-1.0
SLV,El Salvador,2020-03-11,-1.0
SLV,El Salvador,2020-03-12,5.0
SLV,El Salvador,2020-03-13,4.0
SLV,El Salvador,2020-03-14,5.0
SLV,El Salvador,2020-03-15,6.0
SLV,El Salvador,2020-03-16,7.0
SLV,El Salvador,2020-03-17,10.0
SLV,El Salvador,2020-03-18,12.0
SLV,El Salvador,2020-03-19,17.0
SLV,El Salvador,2020-03-20,22.0
SLV,El Salvador,2020-03-21,20.0
SLV,El Salvador,2020-03-22,23.0
SLV,El Salvador,2020-03-23,34.0
SLV,El Salvador,2020-03-24,34.0
SLV,El Salvador,2020-03-25,34.0
SLV,El Salvador,2020-03-26,34.0
SLV,El Salvador,2020-03-27,34.0
SLV,El Salvador,2020-03-28,28.0
SLV,El Salvador,2020-03-29,23.0
SLV,El Salvador,2020-03-30,32.0
SLV,El Salvador,2020-03-31,31.0
SLV,El Salvador,2020-04-01,32.0
SLV,El Salvador,2020-04-02,32.0
SLV,El Salvador,2020-04-03,33.0
SLV,El Salvador,2020-04-04,28.0
SLV,El Salvador,2020-04-05,22.0
SLV,El Salvador,2020-04-06,33.0
SLV,El Salvador,2020-04-07,33.0
SLV,El Salvador,2020-04-08,34.0
SLV,El Salvador,2020-04-09,37.0
SLV,El Salvador,2020-04-10,41.0
SLV,El Salvador,2020-04-11,33.0
SLV,El Salvador,2020-04-12,24.0
SLV,El Salvador,2020-04-13,34.0
SLV,El Salvador,2020-04-14,33.0
SLV,El Salvador,2020-04-15,33.0
SLV,El Salvador,2020-04-16,33.0
SLV,El Salvador,2020-04-17,34.0
SLV,El Salvador,2020-04-18,29.0
SLV,El Salvador,2020-04-19,24.0
SLV,El Salvador,2020-04-20,33.0
SLV,El Salvador,2020-04-21,32.0
SLV,El Salvador,2020-04-22,32.0
SLV,El Salvador,2020-04-23,33.0
SLV,El Salvador,2020-04-24,33.0
SLV,El Salvador,2020-04-25,28.0
SLV,El Salvador,2020-04-26,23.0
SLV,El Salvador,2020-04-27,32.0
SLV,El Salvador,2020-04-28,27.0
SLV,El Salvador,2020-04-29,31.0
SLV,El Salvador,2020-04-30,30.0
SLV,El Salvador,2020-05-01,37.0
SLV,El Salvador,2020-05-02,27.0
SLV,El Salvador,2020-05-03,22.0
SLV,El Salvador,2020-05-04,30.0
SLV,El Salvador,2020-05-05,30.0
SLV,El Salvador,2020-05-06,29.0
SLV,El Salvador,2020-05-07,36.0
SLV,El Salvador,2020-05-08,37.0
SLV,El Salvador,2020-05-09,31.0
