country,date,jhu-cases
SSD,2020-04-03,0
SSD,2020-04-04,0
SSD,2020-04-05,1
SSD,2020-04-06,1
SSD,2020-04-07,2
SSD,2020-04-08,2
SSD,2020-04-09,3
SSD,2020-04-10,4
SSD,2020-04-11,4
SSD,2020-04-12,4
SSD,2020-04-13,4
SSD,2020-04-14,4
SSD,2020-04-15,4
SSD,2020-04-16,4
SSD,2020-04-17,4
SSD,2020-04-18,4
SSD,2020-04-19,4
SSD,2020-04-20,4
SSD,2020-04-21,4
SSD,2020-04-22,4
SSD,2020-04-23,5
SSD,2020-04-24,5
SSD,2020-04-25,5
SSD,2020-04-26,6
SSD,2020-04-27,6
SSD,2020-04-28,34
SSD,2020-04-29,34
SSD,2020-04-30,35
SSD,2020-05-01,45
SSD,2020-05-02,45
SSD,2020-05-03,46
SSD,2020-05-04,46
SSD,2020-05-05,52
SSD,2020-05-06,58
SSD,2020-05-07,74
SSD,2020-05-08,120
SSD,2020-05-09,120
SSD,2020-05-10,120
SSD,2020-05-11,156
SSD,2020-05-12,194
SSD,2020-05-13,203
SSD,2020-05-14,203
SSD,2020-05-15,236
SSD,2020-05-16,236
SSD,2020-05-17,290
SSD,2020-05-18,290
SSD,2020-05-19,290
SSD,2020-05-20,290
SSD,2020-05-21,481
SSD,2020-05-22,563
SSD,2020-05-23,655
SSD,2020-05-24,655
SSD,2020-05-25,806
SSD,2020-05-26,806
SSD,2020-05-27,994
SSD,2020-05-28,994
SSD,2020-05-29,994
SSD,2020-05-30,994
SSD,2020-05-31,994
SSD,2020-06-01,994
SSD,2020-06-02,994
SSD,2020-06-03,994
SSD,2020-06-04,994
SSD,2020-06-05,994
SSD,2020-06-06,994
SSD,2020-06-07,1317
SSD,2020-06-08,1604
SSD,2020-06-09,1604
SSD,2020-06-10,1604
SSD,2020-06-11,1670
SSD,2020-06-12,1670
SSD,2020-06-13,1693
SSD,2020-06-14,1693
SSD,2020-06-15,1693
SSD,2020-06-16,1776
SSD,2020-06-17,1813
SSD,2020-06-18,1830
SSD,2020-06-19,1864
SSD,2020-06-20,1882
SSD,2020-06-21,1892
SSD,2020-06-22,1916
SSD,2020-06-23,1930
SSD,2020-06-24,1942
SSD,2020-06-25,1942
SSD,2020-06-26,1942
SSD,2020-06-27,1942
SSD,2020-06-28,1989
SSD,2020-06-29,1989
SSD,2020-06-30,2007
SSD,2020-07-01,2021
SSD,2020-07-02,2021
SSD,2020-07-03,2021
SSD,2020-07-04,2021
SSD,2020-07-05,2021
SSD,2020-07-06,2021
SSD,2020-07-07,2021
SSD,2020-07-08,2021
SSD,2020-07-09,2021
SSD,2020-07-10,2021
SSD,2020-07-11,2021
SSD,2020-07-12,2021
SSD,2020-07-13,2148
SSD,2020-07-14,2148
SSD,2020-07-15,2153
SSD,2020-07-16,2171
SSD,2020-07-17,2191
SSD,2020-07-18,2191
SSD,2020-07-19,2200
SSD,2020-07-20,2211
SSD,2020-07-21,2211
SSD,2020-07-22,2211
SSD,2020-07-23,2239
SSD,2020-07-24,2258
SSD,2020-07-25,2258
STP,2020-01-22,0
STP,2020-01-23,0
STP,2020-01-24,0
STP,2020-01-25,0
STP,2020-01-26,0
STP,2020-01-27,0
STP,2020-01-28,0
STP,2020-01-29,0
STP,2020-01-30,0
STP,2020-01-31,0
STP,2020-02-01,0
STP,2020-02-02,0
STP,2020-02-03,0
STP,2020-02-04,0
STP,2020-02-05,0
STP,2020-02-06,0
STP,2020-02-07,0
STP,2020-02-08,0
STP,2020-02-09,0
STP,2020-02-10,0
STP,2020-02-11,0
STP,2020-02-12,0
STP,2020-02-13,0
STP,2020-02-14,0
STP,2020-02-15,0
STP,2020-02-16,0
STP,2020-02-17,0
STP,2020-02-18,0
STP,2020-02-19,0
STP,2020-02-20,0
STP,2020-02-21,0
STP,2020-02-22,0
STP,2020-02-23,0
STP,2020-02-24,0
STP,2020-02-25,0
STP,2020-02-26,0
STP,2020-02-27,0
STP,2020-02-28,0
STP,2020-02-29,0
STP,2020-03-01,0
STP,2020-03-02,0
STP,2020-03-03,0
STP,2020-03-04,0
STP,2020-03-05,0
STP,2020-03-06,0
STP,2020-03-07,0
STP,2020-03-08,0
STP,2020-03-09,0
STP,2020-03-10,0
STP,2020-03-11,0
STP,2020-03-12,0
STP,2020-03-13,0
STP,2020-03-14,0
STP,2020-03-15,0
STP,2020-03-16,0
STP,2020-03-17,0
STP,2020-03-18,0
STP,2020-03-19,0
STP,2020-03-20,0
STP,2020-03-21,0
STP,2020-03-22,0
STP,2020-03-23,0
STP,2020-03-24,0
STP,2020-03-25,0
STP,2020-03-26,0
STP,2020-03-27,0
STP,2020-03-28,0
STP,2020-03-29,0
STP,2020-03-30,0
STP,2020-03-31,0
STP,2020-04-01,0
STP,2020-04-02,0
STP,2020-04-03,0
STP,2020-04-04,0
STP,2020-04-05,0
STP,2020-04-06,4
STP,2020-04-07,4
STP,2020-04-08,4
STP,2020-04-09,4
STP,2020-04-10,4
STP,2020-04-11,4
STP,2020-04-12,4
STP,2020-04-13,4
STP,2020-04-14,4
STP,2020-04-15,4
STP,2020-04-16,4
STP,2020-04-17,4
STP,2020-04-18,4
STP,2020-04-19,4
STP,2020-04-20,4
STP,2020-04-21,4
STP,2020-04-22,4
STP,2020-04-23,4
STP,2020-04-24,4
STP,2020-04-25,4
STP,2020-04-26,4
STP,2020-04-27,4
STP,2020-04-28,8
STP,2020-04-29,8
STP,2020-04-30,14
STP,2020-05-01,16
STP,2020-05-02,16
STP,2020-05-03,16
STP,2020-05-04,23
STP,2020-05-05,174
STP,2020-05-06,174
STP,2020-05-07,187
STP,2020-05-08,208
STP,2020-05-09,208
STP,2020-05-10,208
STP,2020-05-11,208
STP,2020-05-12,208
STP,2020-05-13,220
STP,2020-05-14,235
STP,2020-05-15,235
STP,2020-05-16,235
STP,2020-05-17,235
STP,2020-05-18,246
STP,2020-05-19,251
STP,2020-05-20,251
STP,2020-05-21,251
STP,2020-05-22,251
STP,2020-05-23,251
STP,2020-05-24,251
STP,2020-05-25,299
STP,2020-05-26,441
STP,2020-05-27,443
STP,2020-05-28,458
STP,2020-05-29,463
STP,2020-05-30,479
STP,2020-05-31,483
STP,2020-06-01,484
STP,2020-06-02,484
STP,2020-06-03,484
STP,2020-06-04,485
STP,2020-06-05,499
STP,2020-06-06,499
STP,2020-06-07,513
STP,2020-06-08,513
STP,2020-06-09,514
STP,2020-06-10,611
STP,2020-06-11,632
STP,2020-06-12,639
STP,2020-06-13,659
STP,2020-06-14,661
STP,2020-06-15,662
STP,2020-06-16,671
STP,2020-06-17,683
STP,2020-06-18,688
STP,2020-06-19,693
STP,2020-06-20,698
STP,2020-06-21,698
STP,2020-06-22,702
STP,2020-06-23,707
STP,2020-06-24,710
STP,2020-06-25,711
STP,2020-06-26,712
STP,2020-06-27,713
STP,2020-06-28,713
STP,2020-06-29,713
STP,2020-06-30,714
STP,2020-07-01,715
STP,2020-07-02,717
STP,2020-07-03,719
STP,2020-07-04,719
STP,2020-07-05,720
STP,2020-07-06,721
STP,2020-07-07,724
STP,2020-07-08,724
STP,2020-07-09,726
STP,2020-07-10,727
STP,2020-07-11,727
STP,2020-07-12,729
STP,2020-07-13,732
STP,2020-07-14,732
STP,2020-07-15,737
STP,2020-07-16,740
STP,2020-07-17,741
STP,2020-07-18,743
STP,2020-07-19,746
STP,2020-07-20,746
STP,2020-07-21,746
STP,2020-07-22,747
STP,2020-07-23,749
STP,2020-07-24,860
STP,2020-07-25,862
SUR,2020-01-22,0
SUR,2020-01-23,0
SUR,2020-01-24,0
SUR,2020-01-25,0
SUR,2020-01-26,0
SUR,2020-01-27,0
SUR,2020-01-28,0
SUR,2020-01-29,0
SUR,2020-01-30,0
SUR,2020-01-31,0
SUR,2020-02-01,0
SUR,2020-02-02,0
SUR,2020-02-03,0
SUR,2020-02-04,0
SUR,2020-02-05,0
SUR,2020-02-06,0
SUR,2020-02-07,0
SUR,2020-02-08,0
SUR,2020-02-09,0
SUR,2020-02-10,0
SUR,2020-02-11,0
SUR,2020-02-12,0
SUR,2020-02-13,0
SUR,2020-02-14,0
SUR,2020-02-15,0
SUR,2020-02-16,0
SUR,2020-02-17,0
SUR,2020-02-18,0
SUR,2020-02-19,0
SUR,2020-02-20,0
SUR,2020-02-21,0
SUR,2020-02-22,0
SUR,2020-02-23,0
SUR,2020-02-24,0
SUR,2020-02-25,0
SUR,2020-02-26,0
SUR,2020-02-27,0
SUR,2020-02-28,0
SUR,2020-02-29,0
SUR,2020-03-01,0
SUR,2020-03-02,0
SUR,2020-03-03,0
SUR,2020-03-04,0
SUR,2020-03-05,0
SUR,2020-03-06,0
SUR,2020-03-07,0
SUR,2020-03-08,0
SUR,2020-03-09,0
SUR,2020-03-10,0
SUR,2020-03-11,0
SUR,2020-03-12,0
SUR,2020-03-13,0
SUR,2020-03-14,1
SUR,2020-03-15,1
SUR,2020-03-16,1
SUR,2020-03-17,1
SUR,2020-03-18,1
SUR,2020-03-19,1
SUR,2020-03-20,4
SUR,2020-03-21,4
SUR,2020-03-22,5
SUR,2020-03-23,5
SUR,2020-03-24,7
SUR,2020-03-25,8
SUR,2020-03-26,8
SUR,2020-03-27,8
SUR,2020-03-28,8
SUR,2020-03-29,8
SUR,2020-03-30,8
SUR,2020-03-31,9
SUR,2020-04-01,10
SUR,2020-04-02,10
SUR,2020-04-03,10
SUR,2020-04-04,10
SUR,2020-04-05,10
SUR,2020-04-06,10
SUR,2020-04-07,10
SUR,2020-04-08,10
SUR,2020-04-09,10
SUR,2020-04-10,10
SUR,2020-04-11,10
SUR,2020-04-12,10
SUR,2020-04-13,10
SUR,2020-04-14,10
SUR,2020-04-15,10
SUR,2020-04-16,10
SUR,2020-04-17,10
SUR,2020-04-18,10
SUR,2020-04-19,10
SUR,2020-04-20,10
SUR,2020-04-21,10
SUR,2020-04-22,10
SUR,2020-04-23,10
SUR,2020-04-24,10
SUR,2020-04-25,10
SUR,2020-04-26,10
SUR,2020-04-27,10
SUR,2020-04-28,10
SUR,2020-04-29,10
SUR,2020-04-30,10
SUR,2020-05-01,10
SUR,2020-05-02,10
SUR,2020-05-03,10
SUR,2020-05-04,10
SUR,2020-05-05,10
SUR,2020-05-06,10
SUR,2020-05-07,10
SUR,2020-05-08,10
SUR,2020-05-09,10
SUR,2020-05-10,10
SUR,2020-05-11,10
SUR,2020-05-12,10
SUR,2020-05-13,10
SUR,2020-05-14,10
SUR,2020-05-15,10
SUR,2020-05-16,10
SUR,2020-05-17,10
SUR,2020-05-18,11
SUR,2020-05-19,11
SUR,2020-05-20,11
SUR,2020-05-21,11
SUR,2020-05-22,11
SUR,2020-05-23,11
SUR,2020-05-24,11
SUR,2020-05-25,11
SUR,2020-05-26,11
SUR,2020-05-27,12
SUR,2020-05-28,12
SUR,2020-05-29,12
SUR,2020-05-30,14
SUR,2020-05-31,23
SUR,2020-06-01,44
SUR,2020-06-02,54
SUR,2020-06-03,74
SUR,2020-06-04,82
SUR,2020-06-05,90
SUR,2020-06-06,100
SUR,2020-06-07,122
SUR,2020-06-08,128
SUR,2020-06-09,137
SUR,2020-06-10,144
SUR,2020-06-11,168
SUR,2020-06-12,187
SUR,2020-06-13,196
SUR,2020-06-14,208
SUR,2020-06-15,229
SUR,2020-06-16,236
SUR,2020-06-17,261
SUR,2020-06-18,277
SUR,2020-06-19,293
SUR,2020-06-20,303
SUR,2020-06-21,314
SUR,2020-06-22,319
SUR,2020-06-23,319
SUR,2020-06-24,357
SUR,2020-06-25,373
SUR,2020-06-26,389
SUR,2020-06-27,467
SUR,2020-06-28,490
SUR,2020-06-29,501
SUR,2020-06-30,515
SUR,2020-07-01,535
SUR,2020-07-02,547
SUR,2020-07-03,561
SUR,2020-07-04,565
SUR,2020-07-05,594
SUR,2020-07-06,614
SUR,2020-07-07,634
SUR,2020-07-08,665
SUR,2020-07-09,694
SUR,2020-07-10,726
SUR,2020-07-11,741
SUR,2020-07-12,741
SUR,2020-07-13,780
SUR,2020-07-14,801
SUR,2020-07-15,837
SUR,2020-07-16,904
SUR,2020-07-17,943
SUR,2020-07-18,1001
SUR,2020-07-19,1029
SUR,2020-07-20,1079
SUR,2020-07-21,1131
SUR,2020-07-22,1176
SUR,2020-07-23,1234
SUR,2020-07-24,1305
SUR,2020-07-25,1381
SVK,2020-01-22,0
SVK,2020-01-23,0
SVK,2020-01-24,0
SVK,2020-01-25,0
SVK,2020-01-26,0
SVK,2020-01-27,0
SVK,2020-01-28,0
SVK,2020-01-29,0
SVK,2020-01-30,0
SVK,2020-01-31,0
SVK,2020-02-01,0
SVK,2020-02-02,0
SVK,2020-02-03,0
SVK,2020-02-04,0
SVK,2020-02-05,0
SVK,2020-02-06,0
SVK,2020-02-07,0
SVK,2020-02-08,0
SVK,2020-02-09,0
SVK,2020-02-10,0
SVK,2020-02-11,0
SVK,2020-02-12,0
SVK,2020-02-13,0
SVK,2020-02-14,0
SVK,2020-02-15,0
SVK,2020-02-16,0
SVK,2020-02-17,0
SVK,2020-02-18,0
SVK,2020-02-19,0
SVK,2020-02-20,0
SVK,2020-02-21,0
SVK,2020-02-22,0
SVK,2020-02-23,0
SVK,2020-02-24,0
SVK,2020-02-25,0
SVK,2020-02-26,0
SVK,2020-02-27,0
SVK,2020-02-28,0
SVK,2020-02-29,0
SVK,2020-03-01,0
SVK,2020-03-02,0
SVK,2020-03-03,0
SVK,2020-03-04,0
SVK,2020-03-05,0
SVK,2020-03-06,1
SVK,2020-03-07,1
SVK,2020-03-08,3
SVK,2020-03-09,3
SVK,2020-03-10,7
SVK,2020-03-11,10
SVK,2020-03-12,16
SVK,2020-03-13,32
SVK,2020-03-14,44
SVK,2020-03-15,54
SVK,2020-03-16,63
SVK,2020-03-17,72
SVK,2020-03-18,105
SVK,2020-03-19,123
SVK,2020-03-20,137
SVK,2020-03-21,178
SVK,2020-03-22,185
SVK,2020-03-23,186
SVK,2020-03-24,204
SVK,2020-03-25,216
SVK,2020-03-26,226
SVK,2020-03-27,269
SVK,2020-03-28,292
SVK,2020-03-29,314
SVK,2020-03-30,336
SVK,2020-03-31,363
SVK,2020-04-01,400
SVK,2020-04-02,426
SVK,2020-04-03,450
SVK,2020-04-04,471
SVK,2020-04-05,485
SVK,2020-04-06,534
SVK,2020-04-07,581
SVK,2020-04-08,682
SVK,2020-04-09,701
SVK,2020-04-10,715
SVK,2020-04-11,728
SVK,2020-04-12,742
SVK,2020-04-13,769
SVK,2020-04-14,835
SVK,2020-04-15,863
SVK,2020-04-16,977
SVK,2020-04-17,1049
SVK,2020-04-18,1089
SVK,2020-04-19,1161
SVK,2020-04-20,1173
SVK,2020-04-21,1199
SVK,2020-04-22,1244
SVK,2020-04-23,1325
SVK,2020-04-24,1360
SVK,2020-04-25,1373
SVK,2020-04-26,1379
SVK,2020-04-27,1381
SVK,2020-04-28,1384
SVK,2020-04-29,1391
SVK,2020-04-30,1396
SVK,2020-05-01,1403
SVK,2020-05-02,1407
SVK,2020-05-03,1408
SVK,2020-05-04,1413
SVK,2020-05-05,1421
SVK,2020-05-06,1429
SVK,2020-05-07,1445
SVK,2020-05-08,1455
SVK,2020-05-09,1455
SVK,2020-05-10,1457
SVK,2020-05-11,1457
SVK,2020-05-12,1465
SVK,2020-05-13,1469
SVK,2020-05-14,1477
SVK,2020-05-15,1480
SVK,2020-05-16,1493
SVK,2020-05-17,1494
SVK,2020-05-18,1495
SVK,2020-05-19,1495
SVK,2020-05-20,1496
SVK,2020-05-21,1502
SVK,2020-05-22,1503
SVK,2020-05-23,1504
SVK,2020-05-24,1509
SVK,2020-05-25,1511
SVK,2020-05-26,1513
SVK,2020-05-27,1515
SVK,2020-05-28,1520
SVK,2020-05-29,1520
SVK,2020-05-30,1521
SVK,2020-05-31,1521
SVK,2020-06-01,1522
SVK,2020-06-02,1522
SVK,2020-06-03,1525
SVK,2020-06-04,1526
SVK,2020-06-05,1526
SVK,2020-06-06,1528
SVK,2020-06-07,1528
SVK,2020-06-08,1530
SVK,2020-06-09,1531
SVK,2020-06-10,1533
SVK,2020-06-11,1541
SVK,2020-06-12,1542
SVK,2020-06-13,1545
SVK,2020-06-14,1548
SVK,2020-06-15,1552
SVK,2020-06-16,1552
SVK,2020-06-17,1561
SVK,2020-06-18,1562
SVK,2020-06-19,1576
SVK,2020-06-20,1586
SVK,2020-06-21,1587
SVK,2020-06-22,1588
SVK,2020-06-23,1589
SVK,2020-06-24,1607
SVK,2020-06-25,1630
SVK,2020-06-26,1643
SVK,2020-06-27,1657
SVK,2020-06-28,1664
SVK,2020-06-29,1665
SVK,2020-06-30,1667
SVK,2020-07-01,1687
SVK,2020-07-02,1700
SVK,2020-07-03,1720
SVK,2020-07-04,1749
SVK,2020-07-05,1764
SVK,2020-07-06,1765
SVK,2020-07-07,1767
SVK,2020-07-08,1798
SVK,2020-07-09,1851
SVK,2020-07-10,1870
SVK,2020-07-11,1893
SVK,2020-07-12,1901
SVK,2020-07-13,1902
SVK,2020-07-14,1908
SVK,2020-07-15,1927
SVK,2020-07-16,1951
SVK,2020-07-17,1965
SVK,2020-07-18,1976
SVK,2020-07-19,1979
SVK,2020-07-20,1980
SVK,2020-07-21,2021
SVK,2020-07-22,2058
SVK,2020-07-23,2089
SVK,2020-07-24,2118
SVK,2020-07-25,2141
SVN,2020-01-22,0
SVN,2020-01-23,0
SVN,2020-01-24,0
SVN,2020-01-25,0
SVN,2020-01-26,0
SVN,2020-01-27,0
SVN,2020-01-28,0
SVN,2020-01-29,0
SVN,2020-01-30,0
SVN,2020-01-31,0
SVN,2020-02-01,0
SVN,2020-02-02,0
SVN,2020-02-03,0
SVN,2020-02-04,0
SVN,2020-02-05,0
SVN,2020-02-06,0
SVN,2020-02-07,0
SVN,2020-02-08,0
SVN,2020-02-09,0
SVN,2020-02-10,0
SVN,2020-02-11,0
SVN,2020-02-12,0
SVN,2020-02-13,0
SVN,2020-02-14,0
SVN,2020-02-15,0
SVN,2020-02-16,0
SVN,2020-02-17,0
SVN,2020-02-18,0
SVN,2020-02-19,0
SVN,2020-02-20,0
SVN,2020-02-21,0
SVN,2020-02-22,0
SVN,2020-02-23,0
SVN,2020-02-24,0
SVN,2020-02-25,0
SVN,2020-02-26,0
SVN,2020-02-27,0
SVN,2020-02-28,0
SVN,2020-02-29,0
SVN,2020-03-01,0
SVN,2020-03-02,0
SVN,2020-03-03,0
SVN,2020-03-04,0
SVN,2020-03-05,2
SVN,2020-03-06,7
SVN,2020-03-07,7
SVN,2020-03-08,16
SVN,2020-03-09,16
SVN,2020-03-10,31
SVN,2020-03-11,57
SVN,2020-03-12,89
SVN,2020-03-13,141
SVN,2020-03-14,181
SVN,2020-03-15,219
SVN,2020-03-16,253
SVN,2020-03-17,275
SVN,2020-03-18,275
SVN,2020-03-19,286
SVN,2020-03-20,341
SVN,2020-03-21,383
SVN,2020-03-22,414
SVN,2020-03-23,442
SVN,2020-03-24,480
SVN,2020-03-25,528
SVN,2020-03-26,562
SVN,2020-03-27,632
SVN,2020-03-28,684
SVN,2020-03-29,730
SVN,2020-03-30,756
SVN,2020-03-31,802
SVN,2020-04-01,841
SVN,2020-04-02,897
SVN,2020-04-03,934
SVN,2020-04-04,977
SVN,2020-04-05,997
SVN,2020-04-06,1021
SVN,2020-04-07,1059
SVN,2020-04-08,1091
SVN,2020-04-09,1124
SVN,2020-04-10,1160
SVN,2020-04-11,1188
SVN,2020-04-12,1205
SVN,2020-04-13,1212
SVN,2020-04-14,1220
SVN,2020-04-15,1248
SVN,2020-04-16,1268
SVN,2020-04-17,1304
SVN,2020-04-18,1317
SVN,2020-04-19,1330
SVN,2020-04-20,1335
SVN,2020-04-21,1344
SVN,2020-04-22,1353
SVN,2020-04-23,1366
SVN,2020-04-24,1373
SVN,2020-04-25,1388
SVN,2020-04-26,1396
SVN,2020-04-27,1402
SVN,2020-04-28,1408
SVN,2020-04-29,1418
SVN,2020-04-30,1429
SVN,2020-05-01,1434
SVN,2020-05-02,1439
SVN,2020-05-03,1439
SVN,2020-05-04,1439
SVN,2020-05-05,1445
SVN,2020-05-06,1448
SVN,2020-05-07,1449
SVN,2020-05-08,1450
SVN,2020-05-09,1454
SVN,2020-05-10,1457
SVN,2020-05-11,1460
SVN,2020-05-12,1461
SVN,2020-05-13,1463
SVN,2020-05-14,1464
SVN,2020-05-15,1465
SVN,2020-05-16,1465
SVN,2020-05-17,1466
SVN,2020-05-18,1466
SVN,2020-05-19,1467
SVN,2020-05-20,1468
SVN,2020-05-21,1468
SVN,2020-05-22,1468
SVN,2020-05-23,1468
SVN,2020-05-24,1468
SVN,2020-05-25,1469
SVN,2020-05-26,1469
SVN,2020-05-27,1471
SVN,2020-05-28,1473
SVN,2020-05-29,1473
SVN,2020-05-30,1473
SVN,2020-05-31,1473
SVN,2020-06-01,1473
SVN,2020-06-02,1475
SVN,2020-06-03,1477
SVN,2020-06-04,1477
SVN,2020-06-05,1479
SVN,2020-06-06,1484
SVN,2020-06-07,1485
SVN,2020-06-08,1485
SVN,2020-06-09,1486
SVN,2020-06-10,1488
SVN,2020-06-11,1488
SVN,2020-06-12,1490
SVN,2020-06-13,1492
SVN,2020-06-14,1495
SVN,2020-06-15,1496
SVN,2020-06-16,1499
SVN,2020-06-17,1503
SVN,2020-06-18,1511
SVN,2020-06-19,1513
SVN,2020-06-20,1519
SVN,2020-06-21,1520
SVN,2020-06-22,1521
SVN,2020-06-23,1534
SVN,2020-06-24,1541
SVN,2020-06-25,1547
SVN,2020-06-26,1558
SVN,2020-06-27,1572
SVN,2020-06-28,1581
SVN,2020-06-29,1585
SVN,2020-06-30,1600
SVN,2020-07-01,1613
SVN,2020-07-02,1634
SVN,2020-07-03,1650
SVN,2020-07-04,1679
SVN,2020-07-05,1700
SVN,2020-07-06,1716
SVN,2020-07-07,1739
SVN,2020-07-08,1763
SVN,2020-07-09,1776
SVN,2020-07-10,1793
SVN,2020-07-11,1827
SVN,2020-07-12,1841
SVN,2020-07-13,1849
SVN,2020-07-14,1859
SVN,2020-07-15,1878
SVN,2020-07-16,1897
SVN,2020-07-17,1916
SVN,2020-07-18,1940
SVN,2020-07-19,1946
SVN,2020-07-20,1953
SVN,2020-07-21,1977
SVN,2020-07-22,2006
SVN,2020-07-23,2033
SVN,2020-07-24,2052
SVN,2020-07-25,2066
SWE,2020-01-22,0
SWE,2020-01-23,0
SWE,2020-01-24,0
SWE,2020-01-25,0
SWE,2020-01-26,0
SWE,2020-01-27,0
SWE,2020-01-28,0
SWE,2020-01-29,0
SWE,2020-01-30,0
SWE,2020-01-31,1
SWE,2020-02-01,1
SWE,2020-02-02,1
SWE,2020-02-03,1
SWE,2020-02-04,1
SWE,2020-02-05,1
SWE,2020-02-06,1
SWE,2020-02-07,1
SWE,2020-02-08,1
SWE,2020-02-09,1
SWE,2020-02-10,1
SWE,2020-02-11,1
SWE,2020-02-12,1
SWE,2020-02-13,1
SWE,2020-02-14,1
SWE,2020-02-15,1
SWE,2020-02-16,1
SWE,2020-02-17,1
SWE,2020-02-18,1
SWE,2020-02-19,1
SWE,2020-02-20,1
SWE,2020-02-21,1
SWE,2020-02-22,1
SWE,2020-02-23,1
SWE,2020-02-24,1
SWE,2020-02-25,1
SWE,2020-02-26,2
SWE,2020-02-27,7
SWE,2020-02-28,7
SWE,2020-02-29,12
SWE,2020-03-01,14
SWE,2020-03-02,15
SWE,2020-03-03,21
SWE,2020-03-04,35
SWE,2020-03-05,94
SWE,2020-03-06,101
SWE,2020-03-07,161
SWE,2020-03-08,203
SWE,2020-03-09,248
SWE,2020-03-10,355
SWE,2020-03-11,500
SWE,2020-03-12,599
SWE,2020-03-13,814
SWE,2020-03-14,961
SWE,2020-03-15,1022
SWE,2020-03-16,1103
SWE,2020-03-17,1190
SWE,2020-03-18,1279
SWE,2020-03-19,1439
SWE,2020-03-20,1639
SWE,2020-03-21,1763
SWE,2020-03-22,1934
SWE,2020-03-23,2046
SWE,2020-03-24,2286
SWE,2020-03-25,2526
SWE,2020-03-26,2840
SWE,2020-03-27,3069
SWE,2020-03-28,3447
SWE,2020-03-29,3700
SWE,2020-03-30,4028
SWE,2020-03-31,4435
SWE,2020-04-01,4947
SWE,2020-04-02,5568
SWE,2020-04-03,6131
SWE,2020-04-04,6443
SWE,2020-04-05,6830
SWE,2020-04-06,7206
SWE,2020-04-07,7693
SWE,2020-04-08,8419
SWE,2020-04-09,9141
SWE,2020-04-10,9685
SWE,2020-04-11,10151
SWE,2020-04-12,10483
SWE,2020-04-13,10948
SWE,2020-04-14,11445
SWE,2020-04-15,11927
SWE,2020-04-16,12540
SWE,2020-04-17,13216
SWE,2020-04-18,13822
SWE,2020-04-19,14385
SWE,2020-04-20,14777
SWE,2020-04-21,15322
SWE,2020-04-22,16004
SWE,2020-04-23,16755
SWE,2020-04-24,17567
SWE,2020-04-25,18177
SWE,2020-04-26,18640
SWE,2020-04-27,18926
SWE,2020-04-28,19621
SWE,2020-04-29,20302
SWE,2020-04-30,21092
SWE,2020-05-01,21520
SWE,2020-05-02,22082
SWE,2020-05-03,22317
SWE,2020-05-04,22721
SWE,2020-05-05,23216
SWE,2020-05-06,23918
SWE,2020-05-07,24623
SWE,2020-05-08,25265
SWE,2020-05-09,25921
SWE,2020-05-10,26322
SWE,2020-05-11,26670
SWE,2020-05-12,27272
SWE,2020-05-13,27909
SWE,2020-05-14,28582
SWE,2020-05-15,29207
SWE,2020-05-16,29677
SWE,2020-05-17,30143
SWE,2020-05-18,30377
SWE,2020-05-19,30799
SWE,2020-05-20,31523
SWE,2020-05-21,32172
SWE,2020-05-22,32809
SWE,2020-05-23,33188
SWE,2020-05-24,33459
SWE,2020-05-25,33843
SWE,2020-05-26,34440
SWE,2020-05-27,35088
SWE,2020-05-28,35727
SWE,2020-05-29,36476
SWE,2020-05-30,37113
SWE,2020-05-31,37542
SWE,2020-06-01,37814
SWE,2020-06-02,38589
SWE,2020-06-03,40803
SWE,2020-06-04,41883
SWE,2020-06-05,42939
SWE,2020-06-06,43887
SWE,2020-06-07,44730
SWE,2020-06-08,45133
SWE,2020-06-09,45924
SWE,2020-06-10,46814
SWE,2020-06-11,48288
SWE,2020-06-12,49684
SWE,2020-06-13,50931
SWE,2020-06-14,51614
SWE,2020-06-15,52383
SWE,2020-06-16,53323
SWE,2020-06-17,54562
SWE,2020-06-18,56043
SWE,2020-06-19,58076
SWE,2020-06-20,58591
SWE,2020-06-21,58848
SWE,2020-06-22,58932
SWE,2020-06-23,60837
SWE,2020-06-24,62324
SWE,2020-06-25,63890
SWE,2020-06-26,65137
SWE,2020-06-27,65137
SWE,2020-06-28,65137
SWE,2020-06-29,67667
SWE,2020-06-30,68451
SWE,2020-07-01,69692
SWE,2020-07-02,70639
SWE,2020-07-03,71419
SWE,2020-07-04,71419
SWE,2020-07-05,71419
SWE,2020-07-06,73061
SWE,2020-07-07,73344
SWE,2020-07-08,73858
SWE,2020-07-09,74333
SWE,2020-07-10,74898
SWE,2020-07-11,74898
SWE,2020-07-12,74898
SWE,2020-07-13,75826
SWE,2020-07-14,76001
SWE,2020-07-15,76492
SWE,2020-07-16,76877
SWE,2020-07-17,77281
SWE,2020-07-18,77281
SWE,2020-07-19,77281
SWE,2020-07-20,78048
SWE,2020-07-21,78166
SWE,2020-07-22,78504
SWE,2020-07-23,78763
SWE,2020-07-24,78997
SWE,2020-07-25,78997
SWZ,2020-01-22,0
SWZ,2020-01-23,0
SWZ,2020-01-24,0
SWZ,2020-01-25,0
SWZ,2020-01-26,0
SWZ,2020-01-27,0
SWZ,2020-01-28,0
SWZ,2020-01-29,0
SWZ,2020-01-30,0
SWZ,2020-01-31,0
SWZ,2020-02-01,0
SWZ,2020-02-02,0
SWZ,2020-02-03,0
SWZ,2020-02-04,0
