iso_code,country,date,owid_new_deaths
LKA,Sri Lanka,2020-09-26,0.0
LKA,Sri Lanka,2020-09-27,0.0
LKA,Sri Lanka,2020-09-28,0.0
LKA,Sri Lanka,2020-09-29,0.0
LKA,Sri Lanka,2020-09-30,0.0
LKA,Sri Lanka,2020-10-01,0.0
LKA,Sri Lanka,2020-10-02,0.0
LKA,Sri Lanka,2020-10-03,0.0
LKA,Sri Lanka,2020-10-04,0.0
LKA,Sri Lanka,2020-10-05,0.0
LKA,Sri Lanka,2020-10-06,0.0
LKA,Sri Lanka,2020-10-07,0.0
LKA,Sri Lanka,2020-10-08,0.0
LKA,Sri Lanka,2020-10-09,0.0
LKA,Sri Lanka,2020-10-10,0.0
LKA,Sri Lanka,2020-10-11,0.0
LKA,Sri Lanka,2020-10-12,0.0
LKA,Sri Lanka,2020-10-13,0.0
LKA,Sri Lanka,2020-10-14,0.0
LKA,Sri Lanka,2020-10-15,0.0
LKA,Sri Lanka,2020-10-16,0.0
LKA,Sri Lanka,2020-10-17,0.0
LKA,Sri Lanka,2020-10-18,0.0
LKA,Sri Lanka,2020-10-19,0.0
LKA,Sri Lanka,2020-10-20,0.0
LKA,Sri Lanka,2020-10-21,0.0
LKA,Sri Lanka,2020-10-22,1.0
LKA,Sri Lanka,2020-10-23,0.0
LKA,Sri Lanka,2020-10-24,1.0
LKA,Sri Lanka,2020-10-25,1.0
LKA,Sri Lanka,2020-10-26,0.0
LKA,Sri Lanka,2020-10-27,3.0
LKA,Sri Lanka,2020-10-28,0.0
LKA,Sri Lanka,2020-10-29,0.0
LKA,Sri Lanka,2020-10-30,0.0
LKA,Sri Lanka,2020-10-31,1.0
LKA,Sri Lanka,2020-11-01,1.0
LKA,Sri Lanka,2020-11-02,0.0
LKA,Sri Lanka,2020-11-03,2.0
LKA,Sri Lanka,2020-11-04,1.0
LKA,Sri Lanka,2020-11-05,5.0
LKA,Sri Lanka,2020-11-06,1.0
LKA,Sri Lanka,2020-11-07,4.0
LKA,Sri Lanka,2020-11-08,1.0
LKA,Sri Lanka,2020-11-09,1.0
LKA,Sri Lanka,2020-11-10,5.0
LKA,Sri Lanka,2020-11-11,5.0
LKA,Sri Lanka,2020-11-12,2.0
LKA,Sri Lanka,2020-11-13,5.0
LKA,Sri Lanka,2020-11-14,0.0
LKA,Sri Lanka,2020-11-15,5.0
LKA,Sri Lanka,2020-11-16,3.0
LKA,Sri Lanka,2020-11-17,5.0
LKA,Sri Lanka,2020-11-18,3.0
LKA,Sri Lanka,2020-11-19,4.0
LKA,Sri Lanka,2020-11-20,1.0
LKA,Sri Lanka,2020-11-21,9.0
LKA,Sri Lanka,2020-11-22,4.0
LKA,Sri Lanka,2020-11-23,3.0
LKA,Sri Lanka,2020-11-24,4.0
LKA,Sri Lanka,2020-11-25,2.0
LKA,Sri Lanka,2020-11-26,3.0
LKA,Sri Lanka,2020-11-27,8.0
LKA,Sri Lanka,2020-11-28,2.0
LKA,Sri Lanka,2020-11-29,7.0
LKA,Sri Lanka,2020-11-30,2.0
LKA,Sri Lanka,2020-12-01,4.0
LKA,Sri Lanka,2020-12-02,2.0
LKA,Sri Lanka,2020-12-03,5.0
LKA,Sri Lanka,2020-12-04,1.0
LKA,Sri Lanka,2020-12-05,7.0
LKA,Sri Lanka,2020-12-06,3.0
LKA,Sri Lanka,2020-12-07,2.0
LKA,Sri Lanka,2020-12-08,0.0
LKA,Sri Lanka,2020-12-09,2.0
LKA,Sri Lanka,2020-12-10,2.0
LKA,Sri Lanka,2020-12-11,1.0
LKA,Sri Lanka,2020-12-12,2.0
LKA,Sri Lanka,2020-12-13,3.0
LKA,Sri Lanka,2020-12-14,2.0
LKA,Sri Lanka,2020-12-15,0.0
LKA,Sri Lanka,2020-12-16,6.0
LKA,Sri Lanka,2020-12-17,0.0
LKA,Sri Lanka,2020-12-18,5.0
LKA,Sri Lanka,2020-12-19,6.0
LKA,Sri Lanka,2020-12-20,5.0
LKA,Sri Lanka,2020-12-21,5.0
LKA,Sri Lanka,2020-12-22,2.0
LKA,Sri Lanka,2020-12-23,1.0
LKA,Sri Lanka,2020-12-24,1.0
LKA,Sri Lanka,2020-12-25,1.0
LKA,Sri Lanka,2020-12-26,1.0
LKA,Sri Lanka,2020-12-27,4.0
LKA,Sri Lanka,2020-12-28,3.0
LKA,Sri Lanka,2020-12-29,1.0
LKA,Sri Lanka,2020-12-30,4.0
LKA,Sri Lanka,2020-12-31,5.0
LKA,Sri Lanka,2021-01-01,4.0
LKA,Sri Lanka,2021-01-02,3.0
LKA,Sri Lanka,2021-01-03,0.0
LKA,Sri Lanka,2021-01-04,4.0
LKA,Sri Lanka,2021-01-05,2.0
LKA,Sri Lanka,2021-01-06,2.0
LKA,Sri Lanka,2021-01-07,3.0
LKA,Sri Lanka,2021-01-08,3.0
LKA,Sri Lanka,2021-01-09,4.0
LKA,Sri Lanka,2021-01-10,3.0
LKA,Sri Lanka,2021-01-11,8.0
LKA,Sri Lanka,2021-01-12,4.0
LKA,Sri Lanka,2021-01-13,3.0
LKA,Sri Lanka,2021-01-14,4.0
LKA,Sri Lanka,2021-01-15,4.0
LKA,Sri Lanka,2021-01-16,1.0
LKA,Sri Lanka,2021-01-17,8.0
LKA,Sri Lanka,2021-01-18,6.0
LKA,Sri Lanka,2021-01-19,3.0
LKA,Sri Lanka,2021-01-20,1.0
LKA,Sri Lanka,2021-01-21,2.0
LKA,Sri Lanka,2021-01-22,2.0
LKA,Sri Lanka,2021-01-23,2.0
LKA,Sri Lanka,2021-01-24,3.0
LKA,Sri Lanka,2021-01-25,4.0
LKA,Sri Lanka,2021-01-26,1.0
LKA,Sri Lanka,2021-01-27,2.0
LKA,Sri Lanka,2021-01-28,7.0
LKA,Sri Lanka,2021-01-29,8.0
LKA,Sri Lanka,2021-01-30,8.0
LKA,Sri Lanka,2021-01-31,3.0
LKA,Sri Lanka,2021-02-01,7.0
LKA,Sri Lanka,2021-02-02,7.0
LKA,Sri Lanka,2021-02-03,2.0
LKA,Sri Lanka,2021-02-04,7.0
LKA,Sri Lanka,2021-02-05,4.0
LKA,Sri Lanka,2021-02-06,8.0
LKA,Sri Lanka,2021-02-07,5.0
LKA,Sri Lanka,2021-02-08,9.0
LKA,Sri Lanka,2021-02-09,5.0
LKA,Sri Lanka,2021-02-10,5.0
LKA,Sri Lanka,2021-02-11,4.0
LKA,Sri Lanka,2021-02-12,5.0
LKA,Sri Lanka,2021-02-13,6.0
LKA,Sri Lanka,2021-02-14,7.0
LKA,Sri Lanka,2021-02-15,6.0
LKA,Sri Lanka,2021-02-16,6.0
LKA,Sri Lanka,2021-02-17,13.0
LKA,Sri Lanka,2021-02-18,8.0
LKA,Sri Lanka,2021-02-19,3.0
LKA,Sri Lanka,2021-02-20,2.0
LKA,Sri Lanka,2021-02-21,10.0
LKA,Sri Lanka,2021-02-22,5.0
LKA,Sri Lanka,2021-02-23,3.0
LKA,Sri Lanka,2021-02-24,4.0
LKA,Sri Lanka,2021-02-25,2.0
LKA,Sri Lanka,2021-02-26,5.0
LKA,Sri Lanka,2021-02-27,0.0
LKA,Sri Lanka,2021-02-28,0.0
LKA,Sri Lanka,2021-03-01,12.0
LKA,Sri Lanka,2021-03-02,7.0
LKA,Sri Lanka,2021-03-03,1.0
LKA,Sri Lanka,2021-03-04,5.0
LKA,Sri Lanka,2021-03-05,4.0
LKA,Sri Lanka,2021-03-06,0.0
LKA,Sri Lanka,2021-03-07,9.0
LKA,Sri Lanka,2021-03-08,5.0
LKA,Sri Lanka,2021-03-09,4.0
LKA,Sri Lanka,2021-03-10,0.0
LKA,Sri Lanka,2021-03-11,9.0
LKA,Sri Lanka,2021-03-12,5.0
LKA,Sri Lanka,2021-03-13,1.0
LKA,Sri Lanka,2021-03-14,1.0
LKA,Sri Lanka,2021-03-15,5.0
LKA,Sri Lanka,2021-03-16,0.0
LKA,Sri Lanka,2021-03-17,5.0
LKA,Sri Lanka,2021-03-18,0.0
LKA,Sri Lanka,2021-03-19,7.0
LKA,Sri Lanka,2021-03-20,0.0
LKA,Sri Lanka,2021-03-21,2.0
LKA,Sri Lanka,2021-03-22,5.0
LKA,Sri Lanka,2021-03-23,1.0
LKA,Sri Lanka,2021-03-24,0.0
LKA,Sri Lanka,2021-03-25,2.0
LKA,Sri Lanka,2021-03-26,3.0
LKA,Sri Lanka,2021-03-27,1.0
LKA,Sri Lanka,2021-03-28,3.0
LKA,Sri Lanka,2021-03-29,5.0
LKA,Sri Lanka,2021-03-30,0.0
LKA,Sri Lanka,2021-03-31,2.0
LKA,Sri Lanka,2021-04-01,3.0
LKA,Sri Lanka,2021-04-02,0.0
LKA,Sri Lanka,2021-04-03,4.0
LKA,Sri Lanka,2021-04-04,6.0
LKA,Sri Lanka,2021-04-05,0.0
LKA,Sri Lanka,2021-04-06,5.0
LKA,Sri Lanka,2021-04-07,2.0
LKA,Sri Lanka,2021-04-08,3.0
LKA,Sri Lanka,2021-04-09,2.0
LKA,Sri Lanka,2021-04-10,2.0
LKA,Sri Lanka,2021-04-11,3.0
LKA,Sri Lanka,2021-04-12,0.0
LKA,Sri Lanka,2021-04-13,4.0
LKA,Sri Lanka,2021-04-14,0.0
LKA,Sri Lanka,2021-04-15,6.0
LKA,Sri Lanka,2021-04-16,7.0
LKA,Sri Lanka,2021-04-17,0.0
LKA,Sri Lanka,2021-04-18,3.0
LKA,Sri Lanka,2021-04-19,2.0
LKA,Sri Lanka,2021-04-20,0.0
LKA,Sri Lanka,2021-04-21,10.0
LKA,Sri Lanka,2021-04-22,4.0
LKA,Sri Lanka,2021-04-23,0.0
LKA,Sri Lanka,2021-04-24,4.0
LKA,Sri Lanka,2021-04-25,4.0
LKA,Sri Lanka,2021-04-26,5.0
LKA,Sri Lanka,2021-04-27,0.0
LKA,Sri Lanka,2021-04-28,14.0
LKA,Sri Lanka,2021-04-29,0.0
LKA,Sri Lanka,2021-04-30,17.0
LKA,Sri Lanka,2021-05-01,9.0
LKA,Sri Lanka,2021-05-02,9.0
LKA,Sri Lanka,2021-05-03,13.0
LKA,Sri Lanka,2021-05-04,0.0
LKA,Sri Lanka,2021-05-05,25.0
LKA,Sri Lanka,2021-05-06,11.0
LKA,Sri Lanka,2021-05-07,19.0
LKA,Sri Lanka,2021-05-08,22.0
LKA,Sri Lanka,2021-05-09,15.0
LKA,Sri Lanka,2021-05-10,26.0
LKA,Sri Lanka,2021-05-11,23.0
LKA,Sri Lanka,2021-05-12,0.0
LKA,Sri Lanka,2021-05-13,42.0
LKA,Sri Lanka,2021-05-14,31.0
LKA,Sri Lanka,2021-05-15,18.0
LKA,Sri Lanka,2021-05-16,21.0
LKA,Sri Lanka,2021-05-17,19.0
LKA,Sri Lanka,2021-05-18,34.0
LKA,Sri Lanka,2021-05-19,36.0
LKA,Sri Lanka,2021-05-20,0.0
LKA,Sri Lanka,2021-05-21,82.0
LKA,Sri Lanka,2021-05-22,45.0
LKA,Sri Lanka,2021-05-23,32.0
LKA,Sri Lanka,2021-05-24,33.0
LKA,Sri Lanka,2021-05-25,26.0
LKA,Sri Lanka,2021-05-26,29.0
LKA,Sri Lanka,2021-05-27,0.0
LKA,Sri Lanka,2021-05-28,65.0
LKA,Sri Lanka,2021-05-29,0.0
LKA,Sri Lanka,2021-05-30,78.0
LKA,Sri Lanka,2021-05-31,0.0
LKA,Sri Lanka,2021-06-01,43.0
LKA,Sri Lanka,2021-06-02,82.0
LKA,Sri Lanka,2021-06-03,42.0
LKA,Sri Lanka,2021-06-04,48.0
LKA,Sri Lanka,2021-06-05,0.0
LKA,Sri Lanka,2021-06-06,40.0
LKA,Sri Lanka,2021-06-07,93.0
LKA,Sri Lanka,2021-06-08,55.0
LKA,Sri Lanka,2021-06-09,66.0
LKA,Sri Lanka,2021-06-10,0.0
LKA,Sri Lanka,2021-06-11,101.0
LKA,Sri Lanka,2021-06-12,62.0
LKA,Sri Lanka,2021-06-13,63.0
LKA,Sri Lanka,2021-06-14,124.0
LKA,Sri Lanka,2021-06-15,55.0
LKA,Sri Lanka,2021-06-16,59.0
LKA,Sri Lanka,2021-06-17,51.0
LKA,Sri Lanka,2021-06-18,55.0
LKA,Sri Lanka,2021-06-19,54.0
LKA,Sri Lanka,2021-06-20,47.0
LKA,Sri Lanka,2021-06-21,52.0
LKA,Sri Lanka,2021-06-22,71.0
LKA,Sri Lanka,2021-06-23,65.0
LKA,Sri Lanka,2021-06-24,45.0
LKA,Sri Lanka,2021-06-25,48.0
LKA,Sri Lanka,2021-06-26,43.0
LKA,Sri Lanka,2021-06-27,39.0
LKA,Sri Lanka,2021-06-28,41.0
LKA,Sri Lanka,2021-06-29,45.0
LKA,Sri Lanka,2021-06-30,47.0
LKA,Sri Lanka,2021-07-01,43.0
LKA,Sri Lanka,2021-07-02,37.0
LKA,Sri Lanka,2021-07-03,34.0
LKA,Sri Lanka,2021-07-04,45.0
LKA,Sri Lanka,2021-07-05,32.0
LKA,Sri Lanka,2021-07-06,45.0
LKA,Sri Lanka,2021-07-07,38.0
LKA,Sri Lanka,2021-07-08,40.0
LSO,Lesotho,2020-07-09,1.0
LSO,Lesotho,2020-07-10,0.0
LSO,Lesotho,2020-07-11,0.0
LSO,Lesotho,2020-07-12,1.0
LSO,Lesotho,2020-07-13,1.0
LSO,Lesotho,2020-07-14,0.0
LSO,Lesotho,2020-07-15,0.0
LSO,Lesotho,2020-07-16,0.0
LSO,Lesotho,2020-07-17,3.0
LSO,Lesotho,2020-07-18,0.0
LSO,Lesotho,2020-07-19,0.0
LSO,Lesotho,2020-07-20,0.0
LSO,Lesotho,2020-07-21,0.0
LSO,Lesotho,2020-07-22,0.0
LSO,Lesotho,2020-07-23,0.0
LSO,Lesotho,2020-07-24,0.0
LSO,Lesotho,2020-07-25,3.0
LSO,Lesotho,2020-07-26,3.0
LSO,Lesotho,2020-07-27,0.0
LSO,Lesotho,2020-07-28,0.0
LSO,Lesotho,2020-07-29,1.0
LSO,Lesotho,2020-07-30,0.0
LSO,Lesotho,2020-07-31,0.0
LSO,Lesotho,2020-08-01,1.0
LSO,Lesotho,2020-08-02,5.0
LSO,Lesotho,2020-08-03,0.0
LSO,Lesotho,2020-08-04,2.0
LSO,Lesotho,2020-08-05,0.0
LSO,Lesotho,2020-08-06,2.0
LSO,Lesotho,2020-08-07,0.0
LSO,Lesotho,2020-08-08,0.0
LSO,Lesotho,2020-08-09,0.0
LSO,Lesotho,2020-08-10,1.0
LSO,Lesotho,2020-08-11,0.0
LSO,Lesotho,2020-08-12,0.0
LSO,Lesotho,2020-08-13,1.0
LSO,Lesotho,2020-08-14,0.0
LSO,Lesotho,2020-08-15,0.0
LSO,Lesotho,2020-08-16,0.0
LSO,Lesotho,2020-08-17,5.0
LSO,Lesotho,2020-08-18,0.0
LSO,Lesotho,2020-08-19,0.0
LSO,Lesotho,2020-08-20,0.0
LSO,Lesotho,2020-08-21,0.0
LSO,Lesotho,2020-08-22,0.0
LSO,Lesotho,2020-08-23,0.0
LSO,Lesotho,2020-08-24,0.0
LSO,Lesotho,2020-08-25,0.0
LSO,Lesotho,2020-08-26,1.0
LSO,Lesotho,2020-08-27,0.0
LSO,Lesotho,2020-08-28,0.0
LSO,Lesotho,2020-08-29,0.0
LSO,Lesotho,2020-08-30,0.0
LSO,Lesotho,2020-08-31,0.0
LSO,Lesotho,2020-09-01,0.0
LSO,Lesotho,2020-09-02,0.0
LSO,Lesotho,2020-09-03,0.0
LSO,Lesotho,2020-09-04,0.0
LSO,Lesotho,2020-09-05,0.0
LSO,Lesotho,2020-09-06,0.0
LSO,Lesotho,2020-09-07,0.0
LSO,Lesotho,2020-09-08,0.0
LSO,Lesotho,2020-09-09,0.0
LSO,Lesotho,2020-09-10,0.0
LSO,Lesotho,2020-09-11,2.0
LSO,Lesotho,2020-09-12,0.0
LSO,Lesotho,2020-09-13,0.0
LSO,Lesotho,2020-09-14,0.0
LSO,Lesotho,2020-09-15,0.0
LSO,Lesotho,2020-09-16,0.0
LSO,Lesotho,2020-09-17,0.0
LSO,Lesotho,2020-09-18,0.0
LSO,Lesotho,2020-09-19,0.0
LSO,Lesotho,2020-09-20,0.0
LSO,Lesotho,2020-09-21,0.0
LSO,Lesotho,2020-09-22,0.0
LSO,Lesotho,2020-09-23,2.0
LSO,Lesotho,2020-09-24,0.0
LSO,Lesotho,2020-09-25,0.0
LSO,Lesotho,2020-09-26,0.0
LSO,Lesotho,2020-09-27,0.0
LSO,Lesotho,2020-09-28,0.0
LSO,Lesotho,2020-09-29,0.0
LSO,Lesotho,2020-09-30,1.0
LSO,Lesotho,2020-10-01,2.0
LSO,Lesotho,2020-10-02,1.0
LSO,Lesotho,2020-10-03,0.0
LSO,Lesotho,2020-10-04,0.0
LSO,Lesotho,2020-10-05,0.0
LSO,Lesotho,2020-10-06,0.0
LSO,Lesotho,2020-10-07,1.0
LSO,Lesotho,2020-10-08,1.0
LSO,Lesotho,2020-10-09,1.0
LSO,Lesotho,2020-10-10,0.0
LSO,Lesotho,2020-10-11,0.0
LSO,Lesotho,2020-10-12,0.0
LSO,Lesotho,2020-10-13,0.0
LSO,Lesotho,2020-10-14,0.0
LSO,Lesotho,2020-10-15,0.0
LSO,Lesotho,2020-10-16,0.0
LSO,Lesotho,2020-10-17,0.0
LSO,Lesotho,2020-10-18,0.0
LSO,Lesotho,2020-10-19,0.0
LSO,Lesotho,2020-10-20,1.0
LSO,Lesotho,2020-10-21,0.0
LSO,Lesotho,2020-10-22,0.0
LSO,Lesotho,2020-10-23,0.0
LSO,Lesotho,2020-10-24,0.0
LSO,Lesotho,2020-10-25,0.0
LSO,Lesotho,2020-10-26,0.0
LSO,Lesotho,2020-10-27,0.0
LSO,Lesotho,2020-10-28,0.0
LSO,Lesotho,2020-10-29,0.0
LSO,Lesotho,2020-10-30,1.0
LSO,Lesotho,2020-10-31,0.0
LSO,Lesotho,2020-11-01,0.0
LSO,Lesotho,2020-11-02,0.0
LSO,Lesotho,2020-11-03,0.0
LSO,Lesotho,2020-11-04,0.0
LSO,Lesotho,2020-11-05,0.0
LSO,Lesotho,2020-11-06,0.0
LSO,Lesotho,2020-11-07,0.0
LSO,Lesotho,2020-11-08,0.0
LSO,Lesotho,2020-11-09,0.0
LSO,Lesotho,2020-11-10,0.0
LSO,Lesotho,2020-11-11,0.0
LSO,Lesotho,2020-11-12,0.0
LSO,Lesotho,2020-11-13,0.0
LSO,Lesotho,2020-11-14,0.0
LSO,Lesotho,2020-11-15,0.0
LSO,Lesotho,2020-11-16,0.0
LSO,Lesotho,2020-11-17,0.0
LSO,Lesotho,2020-11-18,0.0
LSO,Lesotho,2020-11-19,0.0
LSO,Lesotho,2020-11-20,0.0
LSO,Lesotho,2020-11-21,0.0
LSO,Lesotho,2020-11-22,0.0
LSO,Lesotho,2020-11-23,0.0
LSO,Lesotho,2020-11-24,0.0
LSO,Lesotho,2020-11-25,0.0
LSO,Lesotho,2020-11-26,0.0
LSO,Lesotho,2020-11-27,0.0
LSO,Lesotho,2020-11-28,0.0
LSO,Lesotho,2020-11-29,0.0
LSO,Lesotho,2020-11-30,0.0
LSO,Lesotho,2020-12-01,0.0
LSO,Lesotho,2020-12-02,0.0
LSO,Lesotho,2020-12-03,0.0
LSO,Lesotho,2020-12-04,0.0
LSO,Lesotho,2020-12-05,0.0
LSO,Lesotho,2020-12-06,0.0
LSO,Lesotho,2020-12-07,0.0
LSO,Lesotho,2020-12-08,0.0
LSO,Lesotho,2020-12-09,0.0
LSO,Lesotho,2020-12-10,0.0
LSO,Lesotho,2020-12-11,0.0
LSO,Lesotho,2020-12-12,0.0
LSO,Lesotho,2020-12-13,0.0
LSO,Lesotho,2020-12-14,0.0
LSO,Lesotho,2020-12-15,0.0
LSO,Lesotho,2020-12-16,2.0
LSO,Lesotho,2020-12-17,0.0
LSO,Lesotho,2020-12-18,2.0
LSO,Lesotho,2020-12-19,0.0
LSO,Lesotho,2020-12-20,0.0
LSO,Lesotho,2020-12-21,0.0
LSO,Lesotho,2020-12-22,0.0
LSO,Lesotho,2020-12-23,3.0
LSO,Lesotho,2020-12-24,0.0
LSO,Lesotho,2020-12-25,0.0
LSO,Lesotho,2020-12-26,0.0
LSO,Lesotho,2020-12-27,0.0
LSO,Lesotho,2020-12-28,0.0
LSO,Lesotho,2020-12-29,0.0
LSO,Lesotho,2020-12-30,0.0
LSO,Lesotho,2020-12-31,0.0
LSO,Lesotho,2021-01-01,0.0
LSO,Lesotho,2021-01-02,14.0
LSO,Lesotho,2021-01-03,0.0
LSO,Lesotho,2021-01-04,0.0
LSO,Lesotho,2021-01-05,0.0
LSO,Lesotho,2021-01-06,8.0
LSO,Lesotho,2021-01-07,3.0
LSO,Lesotho,2021-01-08,3.0
LSO,Lesotho,2021-01-09,5.0
LSO,Lesotho,2021-01-10,1.0
LSO,Lesotho,2021-01-11,0.0
LSO,Lesotho,2021-01-12,0.0
LSO,Lesotho,2021-01-13,2.0
LSO,Lesotho,2021-01-14,2.0
LSO,Lesotho,2021-01-15,4.0
LSO,Lesotho,2021-01-16,0.0
LSO,Lesotho,2021-01-17,0.0
LSO,Lesotho,2021-01-18,8.0
LSO,Lesotho,2021-01-19,0.0
LSO,Lesotho,2021-01-20,1.0
LSO,Lesotho,2021-01-21,1.0
LSO,Lesotho,2021-01-22,10.0
LSO,Lesotho,2021-01-23,10.0
LSO,Lesotho,2021-01-24,0.0
LSO,Lesotho,2021-01-25,11.0
LSO,Lesotho,2021-01-26,12.0
LSO,Lesotho,2021-01-27,0.0
LSO,Lesotho,2021-01-28,14.0
LSO,Lesotho,2021-01-29,3.0
LSO,Lesotho,2021-01-30,1.0
LSO,Lesotho,2021-01-31,8.0
LSO,Lesotho,2021-02-01,0.0
LSO,Lesotho,2021-02-02,0.0
LSO,Lesotho,2021-02-03,6.0
LSO,Lesotho,2021-02-04,0.0
LSO,Lesotho,2021-02-05,2.0
LSO,Lesotho,2021-02-06,3.0
LSO,Lesotho,2021-02-07,0.0
LSO,Lesotho,2021-02-08,0.0
LSO,Lesotho,2021-02-09,24.0
LSO,Lesotho,2021-02-10,3.0
LSO,Lesotho,2021-02-11,2.0
LSO,Lesotho,2021-02-12,13.0
LSO,Lesotho,2021-02-13,0.0
LSO,Lesotho,2021-02-14,5.0
LSO,Lesotho,2021-02-15,13.0
LSO,Lesotho,2021-02-16,11.0
LSO,Lesotho,2021-02-17,25.0
LSO,Lesotho,2021-02-18,6.0
LSO,Lesotho,2021-02-19,0.0
LSO,Lesotho,2021-02-20,0.0
LSO,Lesotho,2021-02-21,0.0
LSO,Lesotho,2021-02-22,3.0
LSO,Lesotho,2021-02-23,3.0
LSO,Lesotho,2021-02-24,0.0
LSO,Lesotho,2021-02-25,1.0
LSO,Lesotho,2021-02-26,0.0
LSO,Lesotho,2021-02-27,0.0
LSO,Lesotho,2021-02-28,0.0
LSO,Lesotho,2021-03-01,3.0
LSO,Lesotho,2021-03-02,0.0
LSO,Lesotho,2021-03-03,10.0
LSO,Lesotho,2021-03-04,2.0
LSO,Lesotho,2021-03-05,0.0
LSO,Lesotho,2021-03-06,0.0
LSO,Lesotho,2021-03-07,0.0
LSO,Lesotho,2021-03-08,1.0
LSO,Lesotho,2021-03-09,1.0
LSO,Lesotho,2021-03-10,0.0
LSO,Lesotho,2021-03-11,0.0
LSO,Lesotho,2021-03-12,0.0
LSO,Lesotho,2021-03-13,0.0
LSO,Lesotho,2021-03-14,0.0
LSO,Lesotho,2021-03-15,0.0
LSO,Lesotho,2021-03-16,0.0
LSO,Lesotho,2021-03-17,0.0
LSO,Lesotho,2021-03-18,0.0
LSO,Lesotho,2021-03-19,0.0
LSO,Lesotho,2021-03-20,0.0
LSO,Lesotho,2021-03-21,0.0
LSO,Lesotho,2021-03-22,0.0
LSO,Lesotho,2021-03-23,5.0
LSO,Lesotho,2021-03-24,1.0
LSO,Lesotho,2021-03-25,0.0
LSO,Lesotho,2021-03-26,0.0
LSO,Lesotho,2021-03-27,0.0
LSO,Lesotho,2021-03-28,0.0
LSO,Lesotho,2021-03-29,0.0
LSO,Lesotho,2021-03-30,0.0
LSO,Lesotho,2021-03-31,0.0
LSO,Lesotho,2021-04-01,0.0
LSO,Lesotho,2021-04-02,0.0
LSO,Lesotho,2021-04-03,0.0
LSO,Lesotho,2021-04-04,0.0
LSO,Lesotho,2021-04-05,0.0
LSO,Lesotho,2021-04-06,0.0
LSO,Lesotho,2021-04-07,0.0
LSO,Lesotho,2021-04-08,0.0
LSO,Lesotho,2021-04-09,0.0
LSO,Lesotho,2021-04-10,0.0
LSO,Lesotho,2021-04-11,0.0
LSO,Lesotho,2021-04-12,0.0
LSO,Lesotho,2021-04-13,0.0
LSO,Lesotho,2021-04-14,0.0
LSO,Lesotho,2021-04-15,0.0
LSO,Lesotho,2021-04-16,0.0
LSO,Lesotho,2021-04-17,0.0
LSO,Lesotho,2021-04-18,0.0
LSO,Lesotho,2021-04-19,1.0
LSO,Lesotho,2021-04-20,0.0
LSO,Lesotho,2021-04-21,0.0
LSO,Lesotho,2021-04-22,0.0
LSO,Lesotho,2021-04-23,0.0
LSO,Lesotho,2021-04-24,0.0
LSO,Lesotho,2021-04-25,0.0
LSO,Lesotho,2021-04-26,0.0
LSO,Lesotho,2021-04-27,0.0
LSO,Lesotho,2021-04-28,0.0
LSO,Lesotho,2021-04-29,0.0
LSO,Lesotho,2021-04-30,0.0
LSO,Lesotho,2021-05-01,0.0
LSO,Lesotho,2021-05-02,2.0
LSO,Lesotho,2021-05-03,0.0
LSO,Lesotho,2021-05-04,0.0
LSO,Lesotho,2021-05-05,1.0
LSO,Lesotho,2021-05-06,0.0
LSO,Lesotho,2021-05-07,0.0
LSO,Lesotho,2021-05-08,0.0
LSO,Lesotho,2021-05-09,0.0
LSO,Lesotho,2021-05-10,0.0
LSO,Lesotho,2021-05-11,0.0
LSO,Lesotho,2021-05-12,0.0
LSO,Lesotho,2021-05-13,1.0
LSO,Lesotho,2021-05-14,0.0
LSO,Lesotho,2021-05-15,0.0
LSO,Lesotho,2021-05-16,0.0
LSO,Lesotho,2021-05-17,0.0
LSO,Lesotho,2021-05-18,0.0
LSO,Lesotho,2021-05-19,0.0
LSO,Lesotho,2021-05-20,0.0
LSO,Lesotho,2021-05-21,0.0
LSO,Lesotho,2021-05-22,6.0
LSO,Lesotho,2021-05-23,0.0
LSO,Lesotho,2021-05-24,0.0
LSO,Lesotho,2021-05-25,0.0
LSO,Lesotho,2021-05-26,0.0
LSO,Lesotho,2021-05-27,0.0
LSO,Lesotho,2021-05-28,0.0
LSO,Lesotho,2021-05-29,0.0
LSO,Lesotho,2021-05-30,0.0
LSO,Lesotho,2021-05-31,0.0
LSO,Lesotho,2021-06-01,0.0
LSO,Lesotho,2021-06-02,0.0
LSO,Lesotho,2021-06-03,0.0
LSO,Lesotho,2021-06-04,0.0
LSO,Lesotho,2021-06-05,0.0
LSO,Lesotho,2021-06-06,0.0
LSO,Lesotho,2021-06-07,0.0
LSO,Lesotho,2021-06-08,0.0
LSO,Lesotho,2021-06-09,0.0
LSO,Lesotho,2021-06-10,0.0
LSO,Lesotho,2021-06-11,0.0
LSO,Lesotho,2021-06-12,0.0
LSO,Lesotho,2021-06-13,0.0
LSO,Lesotho,2021-06-14,0.0
LSO,Lesotho,2021-06-15,0.0
LSO,Lesotho,2021-06-16,0.0
LSO,Lesotho,2021-06-17,0.0
LSO,Lesotho,2021-06-18,1.0
LSO,Lesotho,2021-06-19,2.0
LSO,Lesotho,2021-06-20,0.0
LSO,Lesotho,2021-06-21,0.0
LSO,Lesotho,2021-06-22,0.0
LSO,Lesotho,2021-06-23,0.0
LSO,Lesotho,2021-06-24,0.0
LSO,Lesotho,2021-06-25,0.0
