country,date,owid-stringency_index
JEY,2020-04-27,
JEY,2020-04-28,
JEY,2020-04-29,
JEY,2020-04-30,
JEY,2020-05-01,
JEY,2020-05-02,
JEY,2020-05-03,
JEY,2020-05-04,
JEY,2020-05-05,
JEY,2020-05-06,
JEY,2020-05-07,
JEY,2020-05-08,
JEY,2020-05-09,
JEY,2020-05-10,
JEY,2020-05-11,
JEY,2020-05-12,
JEY,2020-05-13,
JEY,2020-05-14,
JEY,2020-05-15,
JEY,2020-05-16,
JEY,2020-05-17,
JEY,2020-05-18,
JEY,2020-05-19,
JEY,2020-05-20,
JEY,2020-05-21,
JEY,2020-05-22,
JEY,2020-05-23,
JEY,2020-05-24,
JEY,2020-05-25,
JEY,2020-05-26,
JEY,2020-05-27,
JEY,2020-05-28,
JEY,2020-05-29,
JEY,2020-05-30,
JEY,2020-05-31,
JEY,2020-06-01,
JEY,2020-06-02,
JEY,2020-06-03,
JEY,2020-06-04,
JEY,2020-06-05,
JEY,2020-06-06,
JEY,2020-06-07,
JEY,2020-06-08,
JEY,2020-06-09,
JEY,2020-06-10,
JEY,2020-06-11,
JEY,2020-06-12,
JEY,2020-06-13,
JEY,2020-06-14,
JEY,2020-06-15,
JEY,2020-06-16,
JEY,2020-06-17,
JEY,2020-06-18,
JEY,2020-06-19,
JEY,2020-06-20,
JEY,2020-06-21,
JEY,2020-06-22,
JEY,2020-06-23,
JEY,2020-06-24,
JEY,2020-06-25,
JEY,2020-06-26,
JEY,2020-06-27,
JEY,2020-06-28,
JEY,2020-06-29,
JEY,2020-06-30,
JEY,2020-07-01,
JEY,2020-07-02,
JEY,2020-07-03,
JEY,2020-07-04,
JEY,2020-07-05,
JEY,2020-07-06,
JEY,2020-07-07,
JEY,2020-07-08,
JEY,2020-07-09,
JEY,2020-07-10,
JEY,2020-07-11,
JEY,2020-07-12,
JEY,2020-07-13,
JEY,2020-07-14,
JEY,2020-07-15,
JEY,2020-07-16,
JEY,2020-07-17,
JEY,2020-07-18,
JEY,2020-07-19,
JEY,2020-07-20,
JEY,2020-07-21,
JEY,2020-07-22,
JEY,2020-07-23,
JEY,2020-07-24,
JEY,2020-07-25,
JEY,2020-07-26,
JOR,2020-03-03,0.0
JOR,2020-03-08,11.11
JOR,2020-03-15,33.33
JOR,2020-03-16,33.33
JOR,2020-03-17,33.33
JOR,2020-03-18,100.0
JOR,2020-03-19,100.0
JOR,2020-03-20,100.0
JOR,2020-03-21,100.0
JOR,2020-03-22,100.0
JOR,2020-03-23,100.0
JOR,2020-03-24,100.0
JOR,2020-03-25,100.0
JOR,2020-03-26,100.0
JOR,2020-03-27,100.0
JOR,2020-03-28,100.0
JOR,2020-03-29,100.0
JOR,2020-03-30,100.0
JOR,2020-03-31,100.0
JOR,2020-04-01,100.0
JOR,2020-04-02,100.0
JOR,2020-04-03,100.0
JOR,2020-04-04,100.0
JOR,2020-04-05,100.0
JOR,2020-04-06,100.0
JOR,2020-04-07,100.0
JOR,2020-04-08,100.0
JOR,2020-04-09,100.0
JOR,2020-04-10,100.0
JOR,2020-04-11,100.0
JOR,2020-04-12,100.0
JOR,2020-04-13,100.0
JOR,2020-04-14,100.0
JOR,2020-04-15,100.0
JOR,2020-04-16,100.0
JOR,2020-04-17,100.0
JOR,2020-04-18,100.0
JOR,2020-04-19,100.0
JOR,2020-04-20,100.0
JOR,2020-04-21,96.3
JOR,2020-04-22,96.3
JOR,2020-04-23,96.3
JOR,2020-04-24,96.3
JOR,2020-04-25,96.3
JOR,2020-04-26,96.3
JOR,2020-04-27,89.81
JOR,2020-04-28,89.81
JOR,2020-04-29,89.81
JOR,2020-04-30,89.81
JOR,2020-05-01,89.81
JOR,2020-05-02,89.81
JOR,2020-05-03,89.81
JOR,2020-05-04,87.04
JOR,2020-05-05,87.04
JOR,2020-05-06,87.04
JOR,2020-05-07,87.04
JOR,2020-05-08,87.04
JOR,2020-05-09,87.04
JOR,2020-05-10,87.04
JOR,2020-05-11,87.04
JOR,2020-05-12,77.78
JOR,2020-05-13,77.78
JOR,2020-05-14,77.78
JOR,2020-05-15,77.78
JOR,2020-05-16,77.78
JOR,2020-05-17,77.78
JOR,2020-05-18,77.78
JOR,2020-05-19,77.78
JOR,2020-05-20,77.78
JOR,2020-05-21,77.78
JOR,2020-05-22,77.78
JOR,2020-05-23,77.78
JOR,2020-05-24,77.78
JOR,2020-05-25,77.78
JOR,2020-05-26,77.78
JOR,2020-05-27,77.78
JOR,2020-05-28,77.78
JOR,2020-05-29,77.78
JOR,2020-05-30,77.78
JOR,2020-05-31,77.78
JOR,2020-06-01,77.78
JOR,2020-06-02,77.78
JOR,2020-06-03,77.78
JOR,2020-06-04,77.78
JOR,2020-06-05,77.78
JOR,2020-06-06,55.56
JOR,2020-06-07,55.56
JOR,2020-06-08,48.15
JOR,2020-06-09,48.15
JOR,2020-06-10,48.15
JOR,2020-06-11,48.15
JOR,2020-06-12,48.15
JOR,2020-06-13,48.15
JOR,2020-06-14,48.15
JOR,2020-06-15,48.15
JOR,2020-06-16,48.15
JOR,2020-06-17,48.15
JOR,2020-06-18,48.15
JOR,2020-06-19,48.15
JOR,2020-06-20,48.15
JOR,2020-06-21,48.15
JOR,2020-06-22,48.15
JOR,2020-06-23,48.15
JOR,2020-06-24,48.15
JOR,2020-06-25,48.15
JOR,2020-06-26,48.15
JOR,2020-06-27,48.15
JOR,2020-06-28,48.15
JOR,2020-06-29,48.15
JOR,2020-06-30,48.15
JOR,2020-07-01,48.15
JOR,2020-07-02,48.15
JOR,2020-07-03,48.15
JOR,2020-07-04,48.15
JOR,2020-07-05,48.15
JOR,2020-07-06,48.15
JOR,2020-07-07,48.15
JOR,2020-07-08,48.15
JOR,2020-07-09,48.15
JOR,2020-07-10,48.15
JOR,2020-07-11,48.15
JOR,2020-07-12,48.15
JOR,2020-07-13,48.15
JOR,2020-07-14,48.15
JOR,2020-07-15,48.15
JOR,2020-07-16,48.15
JOR,2020-07-17,48.15
JOR,2020-07-18,
JOR,2020-07-19,
JOR,2020-07-20,
JOR,2020-07-21,
JOR,2020-07-22,
JOR,2020-07-23,
JOR,2020-07-24,
JOR,2020-07-25,
JOR,2020-07-26,
JPN,2019-12-31,
JPN,2020-01-01,0.0
JPN,2020-01-02,0.0
JPN,2020-01-03,0.0
JPN,2020-01-04,0.0
JPN,2020-01-05,0.0
JPN,2020-01-06,0.0
JPN,2020-01-07,2.78
JPN,2020-01-08,2.78
JPN,2020-01-09,2.78
JPN,2020-01-10,2.78
JPN,2020-01-11,2.78
JPN,2020-01-12,2.78
JPN,2020-01-13,2.78
JPN,2020-01-14,2.78
JPN,2020-01-15,2.78
JPN,2020-01-16,2.78
JPN,2020-01-17,2.78
JPN,2020-01-18,2.78
JPN,2020-01-19,2.78
JPN,2020-01-20,2.78
JPN,2020-01-21,2.78
JPN,2020-01-22,2.78
JPN,2020-01-23,2.78
JPN,2020-01-24,2.78
JPN,2020-01-25,2.78
JPN,2020-01-26,2.78
JPN,2020-01-27,2.78
JPN,2020-01-28,2.78
JPN,2020-01-29,2.78
JPN,2020-01-30,2.78
JPN,2020-01-31,2.78
JPN,2020-02-01,8.33
JPN,2020-02-02,8.33
JPN,2020-02-03,8.33
JPN,2020-02-04,19.44
JPN,2020-02-05,19.44
JPN,2020-02-06,19.44
JPN,2020-02-07,19.44
JPN,2020-02-08,19.44
JPN,2020-02-09,19.44
JPN,2020-02-10,19.44
JPN,2020-02-11,19.44
JPN,2020-02-12,19.44
JPN,2020-02-13,19.44
JPN,2020-02-14,19.44
JPN,2020-02-15,19.44
JPN,2020-02-16,19.44
JPN,2020-02-17,19.44
JPN,2020-02-18,19.44
JPN,2020-02-19,19.44
JPN,2020-02-20,25.0
JPN,2020-02-21,25.0
JPN,2020-02-22,25.0
JPN,2020-02-23,25.0
JPN,2020-02-24,25.0
JPN,2020-02-25,34.26
JPN,2020-02-26,34.26
JPN,2020-02-27,34.26
JPN,2020-02-28,34.26
JPN,2020-02-29,34.26
JPN,2020-03-01,34.26
JPN,2020-03-02,43.52
JPN,2020-03-03,43.52
JPN,2020-03-04,43.52
JPN,2020-03-05,43.52
JPN,2020-03-06,43.52
JPN,2020-03-07,43.52
JPN,2020-03-08,43.52
JPN,2020-03-09,40.74
JPN,2020-03-10,40.74
JPN,2020-03-11,40.74
JPN,2020-03-12,40.74
JPN,2020-03-13,40.74
JPN,2020-03-14,40.74
JPN,2020-03-15,40.74
JPN,2020-03-16,40.74
JPN,2020-03-17,40.74
JPN,2020-03-18,40.74
JPN,2020-03-19,40.74
JPN,2020-03-20,40.74
JPN,2020-03-21,40.74
JPN,2020-03-22,40.74
JPN,2020-03-23,40.74
JPN,2020-03-24,40.74
JPN,2020-03-25,40.74
JPN,2020-03-26,40.74
JPN,2020-03-27,40.74
JPN,2020-03-28,40.74
JPN,2020-03-29,40.74
JPN,2020-03-30,40.74
JPN,2020-03-31,40.74
JPN,2020-04-01,40.74
JPN,2020-04-02,40.74
JPN,2020-04-03,43.52
JPN,2020-04-04,43.52
JPN,2020-04-05,43.52
JPN,2020-04-06,43.52
JPN,2020-04-07,45.37
JPN,2020-04-08,45.37
JPN,2020-04-09,45.37
JPN,2020-04-10,45.37
JPN,2020-04-11,45.37
JPN,2020-04-12,45.37
JPN,2020-04-13,45.37
JPN,2020-04-14,45.37
JPN,2020-04-15,45.37
JPN,2020-04-16,47.22
JPN,2020-04-17,47.22
JPN,2020-04-18,47.22
JPN,2020-04-19,47.22
JPN,2020-04-20,47.22
JPN,2020-04-21,47.22
JPN,2020-04-22,47.22
JPN,2020-04-23,47.22
JPN,2020-04-24,47.22
JPN,2020-04-25,47.22
JPN,2020-04-26,47.22
JPN,2020-04-27,47.22
JPN,2020-04-28,47.22
JPN,2020-04-29,47.22
JPN,2020-04-30,47.22
JPN,2020-05-01,47.22
JPN,2020-05-02,47.22
JPN,2020-05-03,47.22
JPN,2020-05-04,47.22
JPN,2020-05-05,47.22
JPN,2020-05-06,47.22
JPN,2020-05-07,47.22
JPN,2020-05-08,47.22
JPN,2020-05-09,47.22
JPN,2020-05-10,47.22
JPN,2020-05-11,47.22
JPN,2020-05-12,47.22
JPN,2020-05-13,47.22
JPN,2020-05-14,40.74
JPN,2020-05-15,40.74
JPN,2020-05-16,40.74
JPN,2020-05-17,40.74
JPN,2020-05-18,40.74
JPN,2020-05-19,40.74
JPN,2020-05-20,40.74
JPN,2020-05-21,40.74
JPN,2020-05-22,40.74
JPN,2020-05-23,40.74
JPN,2020-05-24,40.74
JPN,2020-05-25,31.48
JPN,2020-05-26,34.26
JPN,2020-05-27,34.26
JPN,2020-05-28,34.26
JPN,2020-05-29,34.26
JPN,2020-05-30,34.26
JPN,2020-05-31,34.26
JPN,2020-06-01,26.85
JPN,2020-06-02,26.85
JPN,2020-06-03,26.85
JPN,2020-06-04,26.85
JPN,2020-06-05,26.85
JPN,2020-06-06,26.85
JPN,2020-06-07,26.85
JPN,2020-06-08,26.85
JPN,2020-06-09,26.85
JPN,2020-06-10,26.85
JPN,2020-06-11,26.85
JPN,2020-06-12,26.85
JPN,2020-06-13,26.85
JPN,2020-06-14,26.85
JPN,2020-06-15,26.85
JPN,2020-06-16,26.85
JPN,2020-06-17,26.85
JPN,2020-06-18,26.85
JPN,2020-06-19,26.85
JPN,2020-06-20,26.85
JPN,2020-06-21,24.07
JPN,2020-06-22,24.07
JPN,2020-06-23,24.07
JPN,2020-06-24,24.07
JPN,2020-06-25,24.07
JPN,2020-06-26,24.07
JPN,2020-06-27,24.07
JPN,2020-06-28,24.07
JPN,2020-06-29,24.07
JPN,2020-06-30,24.07
JPN,2020-07-01,24.07
JPN,2020-07-02,24.07
JPN,2020-07-03,24.07
JPN,2020-07-04,24.07
JPN,2020-07-05,24.07
JPN,2020-07-06,24.07
JPN,2020-07-07,24.07
JPN,2020-07-08,24.07
JPN,2020-07-09,24.07
JPN,2020-07-10,24.07
JPN,2020-07-11,24.07
JPN,2020-07-12,24.07
JPN,2020-07-13,24.07
JPN,2020-07-14,24.07
JPN,2020-07-15,24.07
JPN,2020-07-16,24.07
JPN,2020-07-17,24.07
JPN,2020-07-18,24.07
JPN,2020-07-19,24.07
JPN,2020-07-20,24.07
JPN,2020-07-21,24.07
JPN,2020-07-22,24.07
JPN,2020-07-23,
JPN,2020-07-24,
JPN,2020-07-25,
JPN,2020-07-26,
KAZ,2020-03-13,19.44
KAZ,2020-03-14,19.44
KAZ,2020-03-15,19.44
KAZ,2020-03-16,47.22
KAZ,2020-03-17,47.22
KAZ,2020-03-18,55.56
KAZ,2020-03-19,80.09
KAZ,2020-03-20,80.09
KAZ,2020-03-21,80.09
KAZ,2020-03-22,80.09
KAZ,2020-03-23,80.09
KAZ,2020-03-24,80.09
KAZ,2020-03-25,80.09
KAZ,2020-03-26,80.09
KAZ,2020-03-27,80.09
KAZ,2020-03-28,80.09
KAZ,2020-03-29,80.09
KAZ,2020-03-30,89.35
KAZ,2020-03-31,89.35
KAZ,2020-04-01,89.35
KAZ,2020-04-02,89.35
KAZ,2020-04-03,89.35
KAZ,2020-04-04,89.35
KAZ,2020-04-05,89.35
KAZ,2020-04-06,89.35
KAZ,2020-04-07,89.35
KAZ,2020-04-08,89.35
KAZ,2020-04-09,89.35
KAZ,2020-04-10,89.35
KAZ,2020-04-11,89.35
KAZ,2020-04-12,89.35
KAZ,2020-04-13,89.35
KAZ,2020-04-14,89.35
KAZ,2020-04-15,89.35
KAZ,2020-04-16,89.35
KAZ,2020-04-17,89.35
KAZ,2020-04-18,89.35
KAZ,2020-04-19,89.35
KAZ,2020-04-20,89.35
KAZ,2020-04-21,89.35
KAZ,2020-04-22,89.35
KAZ,2020-04-23,89.35
KAZ,2020-04-24,89.35
KAZ,2020-04-25,89.35
KAZ,2020-04-26,89.35
KAZ,2020-04-27,89.35
KAZ,2020-04-28,89.35
KAZ,2020-04-29,89.35
KAZ,2020-04-30,89.35
KAZ,2020-05-01,89.35
KAZ,2020-05-02,89.35
KAZ,2020-05-03,89.35
KAZ,2020-05-04,89.35
KAZ,2020-05-05,89.35
KAZ,2020-05-06,89.35
KAZ,2020-05-07,89.35
KAZ,2020-05-08,89.35
KAZ,2020-05-09,89.35
KAZ,2020-05-10,89.35
KAZ,2020-05-11,81.94
KAZ,2020-05-12,81.94
KAZ,2020-05-13,81.94
KAZ,2020-05-14,81.94
KAZ,2020-05-15,81.94
KAZ,2020-05-16,81.94
KAZ,2020-05-17,81.94
KAZ,2020-05-18,83.8
KAZ,2020-05-19,83.8
KAZ,2020-05-20,83.8
KAZ,2020-05-21,83.8
KAZ,2020-05-22,83.8
KAZ,2020-05-23,83.8
KAZ,2020-05-24,83.8
KAZ,2020-05-25,83.8
KAZ,2020-05-26,83.8
KAZ,2020-05-27,83.8
KAZ,2020-05-28,83.8
KAZ,2020-05-29,83.8
KAZ,2020-05-30,83.8
KAZ,2020-05-31,83.8
KAZ,2020-06-01,77.31
KAZ,2020-06-02,77.31
KAZ,2020-06-03,77.31
KAZ,2020-06-04,77.31
KAZ,2020-06-05,77.31
KAZ,2020-06-06,77.31
KAZ,2020-06-07,77.31
KAZ,2020-06-08,77.31
KAZ,2020-06-09,77.31
KAZ,2020-06-10,77.31
KAZ,2020-06-11,80.09
KAZ,2020-06-12,80.09
KAZ,2020-06-13,80.09
KAZ,2020-06-14,80.09
KAZ,2020-06-15,80.09
KAZ,2020-06-16,80.09
KAZ,2020-06-17,80.09
KAZ,2020-06-18,80.09
KAZ,2020-06-19,80.09
KAZ,2020-06-20,80.09
KAZ,2020-06-21,80.09
KAZ,2020-06-22,80.09
KAZ,2020-06-23,80.09
KAZ,2020-06-24,80.09
KAZ,2020-06-25,80.09
KAZ,2020-06-26,80.09
KAZ,2020-06-27,80.09
KAZ,2020-06-28,80.09
KAZ,2020-06-29,80.09
KAZ,2020-06-30,80.09
KAZ,2020-07-01,80.09
KAZ,2020-07-02,80.09
KAZ,2020-07-03,80.09
KAZ,2020-07-04,80.09
KAZ,2020-07-05,79.63
KAZ,2020-07-06,79.63
KAZ,2020-07-07,79.63
KAZ,2020-07-08,79.63
KAZ,2020-07-09,79.63
KAZ,2020-07-10,74.07
KAZ,2020-07-11,74.07
KAZ,2020-07-12,74.07
KAZ,2020-07-13,74.07
KAZ,2020-07-14,74.07
KAZ,2020-07-15,74.07
KAZ,2020-07-16,74.07
KAZ,2020-07-17,74.07
KAZ,2020-07-18,74.07
KAZ,2020-07-19,74.07
KAZ,2020-07-20,74.07
KAZ,2020-07-21,74.07
KAZ,2020-07-22,
KAZ,2020-07-23,
KAZ,2020-07-24,
KAZ,2020-07-25,
KAZ,2020-07-26,
KEN,2020-03-06,13.89
KEN,2020-03-07,13.89
KEN,2020-03-08,13.89
KEN,2020-03-09,13.89
KEN,2020-03-10,13.89
KEN,2020-03-11,13.89
KEN,2020-03-12,13.89
KEN,2020-03-13,36.11
KEN,2020-03-14,36.11
KEN,2020-03-15,50.93
KEN,2020-03-16,56.48
KEN,2020-03-17,56.48
KEN,2020-03-18,56.48
KEN,2020-03-19,56.48
KEN,2020-03-20,62.04
KEN,2020-03-21,62.04
KEN,2020-03-22,62.04
KEN,2020-03-23,62.04
KEN,2020-03-24,65.74
KEN,2020-03-25,68.52
KEN,2020-03-26,68.52
KEN,2020-03-27,87.04
KEN,2020-03-28,87.04
KEN,2020-03-29,87.04
KEN,2020-03-30,87.04
KEN,2020-03-31,87.04
KEN,2020-04-01,87.04
KEN,2020-04-02,87.04
KEN,2020-04-03,87.04
KEN,2020-04-04,87.04
KEN,2020-04-05,87.04
KEN,2020-04-06,91.67
KEN,2020-04-07,91.67
KEN,2020-04-08,91.67
KEN,2020-04-09,91.67
KEN,2020-04-10,91.67
KEN,2020-04-11,91.67
KEN,2020-04-12,91.67
KEN,2020-04-13,91.67
KEN,2020-04-14,91.67
KEN,2020-04-15,91.67
KEN,2020-04-16,91.67
KEN,2020-04-17,91.67
KEN,2020-04-18,91.67
KEN,2020-04-19,91.67
KEN,2020-04-20,91.67
KEN,2020-04-21,91.67
KEN,2020-04-22,91.67
KEN,2020-04-23,91.67
KEN,2020-04-24,91.67
KEN,2020-04-25,91.67
KEN,2020-04-26,91.67
KEN,2020-04-27,91.67
KEN,2020-04-28,91.67
KEN,2020-04-29,91.67
KEN,2020-04-30,91.67
KEN,2020-05-01,91.67
KEN,2020-05-02,91.67
KEN,2020-05-03,91.67
KEN,2020-05-04,93.52
KEN,2020-05-05,93.52
KEN,2020-05-06,93.52
KEN,2020-05-07,93.52
KEN,2020-05-08,93.52
KEN,2020-05-09,93.52
KEN,2020-05-10,93.52
KEN,2020-05-11,93.52
KEN,2020-05-12,93.52
KEN,2020-05-13,93.52
KEN,2020-05-14,93.52
KEN,2020-05-15,93.52
KEN,2020-05-16,93.52
KEN,2020-05-17,93.52
KEN,2020-05-18,93.52
KEN,2020-05-19,93.52
KEN,2020-05-20,93.52
KEN,2020-05-21,93.52
KEN,2020-05-22,93.52
KEN,2020-05-23,93.52
KEN,2020-05-24,93.52
KEN,2020-05-25,93.52
KEN,2020-05-26,93.52
KEN,2020-05-27,93.52
KEN,2020-05-28,93.52
KEN,2020-05-29,93.52
KEN,2020-05-30,93.52
KEN,2020-05-31,93.52
KEN,2020-06-01,93.52
KEN,2020-06-02,93.52
KEN,2020-06-03,93.52
KEN,2020-06-04,93.52
KEN,2020-06-05,93.52
KEN,2020-06-06,93.52
KEN,2020-06-07,93.52
KEN,2020-06-08,93.52
KEN,2020-06-09,93.52
KEN,2020-06-10,93.52
KEN,2020-06-11,93.52
KEN,2020-06-12,93.52
KEN,2020-06-13,93.52
KEN,2020-06-14,93.52
KEN,2020-06-15,93.52
KEN,2020-06-16,93.52
KEN,2020-06-17,93.52
KEN,2020-06-18,93.52
KEN,2020-06-19,93.52
KEN,2020-06-20,93.52
KEN,2020-06-21,93.52
KEN,2020-06-22,93.52
KEN,2020-06-23,87.04
KEN,2020-06-24,87.04
KEN,2020-06-25,87.04
KEN,2020-06-26,87.04
KEN,2020-06-27,87.04
KEN,2020-06-28,87.04
KEN,2020-06-29,87.04
KEN,2020-06-30,87.04
KEN,2020-07-01,87.04
KEN,2020-07-02,87.04
KEN,2020-07-03,87.04
KEN,2020-07-04,87.04
KEN,2020-07-05,87.04
KEN,2020-07-06,87.04
KEN,2020-07-07,81.48
KEN,2020-07-08,81.48
KEN,2020-07-09,81.48
KEN,2020-07-10,81.48
KEN,2020-07-11,81.48
KEN,2020-07-12,81.48
KEN,2020-07-13,81.48
KEN,2020-07-14,81.48
KEN,2020-07-15,81.48
KEN,2020-07-16,81.48
KEN,2020-07-17,81.48
KEN,2020-07-18,81.48
KEN,2020-07-19,81.48
KEN,2020-07-20,81.48
KEN,2020-07-21,81.48
KEN,2020-07-22,81.48
KEN,2020-07-23,81.48
KEN,2020-07-24,
KEN,2020-07-25,
KEN,2020-07-26,
KGZ,2020-03-19,63.89
KGZ,2020-03-20,63.89
KGZ,2020-03-21,63.89
KGZ,2020-03-22,69.44
KGZ,2020-03-23,69.44
KGZ,2020-03-24,69.44
KGZ,2020-03-25,92.13
KGZ,2020-03-26,92.13
KGZ,2020-03-27,92.13
KGZ,2020-03-28,92.13
KGZ,2020-03-29,92.13
KGZ,2020-03-30,92.13
KGZ,2020-03-31,92.13
KGZ,2020-04-01,92.13
KGZ,2020-04-02,92.13
KGZ,2020-04-03,92.13
KGZ,2020-04-04,92.13
KGZ,2020-04-05,92.13
KGZ,2020-04-06,92.13
KGZ,2020-04-07,92.13
KGZ,2020-04-08,92.13
KGZ,2020-04-09,92.13
KGZ,2020-04-10,92.13
KGZ,2020-04-11,92.13
KGZ,2020-04-12,92.13
KGZ,2020-04-13,92.13
KGZ,2020-04-14,92.13
KGZ,2020-04-15,92.13
KGZ,2020-04-16,92.13
KGZ,2020-04-17,92.13
KGZ,2020-04-18,92.13
KGZ,2020-04-19,92.13
KGZ,2020-04-20,92.13
KGZ,2020-04-21,92.13
KGZ,2020-04-22,92.13
KGZ,2020-04-23,92.13
KGZ,2020-04-24,92.13
KGZ,2020-04-25,92.13
KGZ,2020-04-26,92.13
KGZ,2020-04-27,92.13
KGZ,2020-04-28,92.13
KGZ,2020-04-29,92.13
KGZ,2020-04-30,88.43
KGZ,2020-05-01,88.43
KGZ,2020-05-02,88.43
KGZ,2020-05-03,88.43
KGZ,2020-05-04,85.65
KGZ,2020-05-05,85.65
KGZ,2020-05-06,85.65
KGZ,2020-05-07,85.65
KGZ,2020-05-08,85.65
KGZ,2020-05-09,85.65
KGZ,2020-05-10,85.65
KGZ,2020-05-11,81.94
KGZ,2020-05-12,81.94
KGZ,2020-05-13,81.94
KGZ,2020-05-14,81.94
KGZ,2020-05-15,81.94
KGZ,2020-05-16,84.72
KGZ,2020-05-17,84.72
KGZ,2020-05-18,84.72
KGZ,2020-05-19,84.72
KGZ,2020-05-20,84.72
KGZ,2020-05-21,84.72
KGZ,2020-05-22,84.72
KGZ,2020-05-23,84.72
KGZ,2020-05-24,79.17
KGZ,2020-05-25,79.17
KGZ,2020-05-26,79.17
KGZ,2020-05-27,79.17
KGZ,2020-05-28,79.17
KGZ,2020-05-29,79.17
KGZ,2020-05-30,79.17
KGZ,2020-05-31,79.17
KGZ,2020-06-01,79.17
KGZ,2020-06-02,79.17
KGZ,2020-06-03,76.39
KGZ,2020-06-04,76.39
KGZ,2020-06-05,76.39
KGZ,2020-06-06,76.39
KGZ,2020-06-07,76.39
KGZ,2020-06-08,76.39
KGZ,2020-06-09,76.39
KGZ,2020-06-10,76.39
KGZ,2020-06-11,76.39
KGZ,2020-06-12,76.39
KGZ,2020-06-13,76.39
KGZ,2020-06-14,76.39
KGZ,2020-06-15,76.39
KGZ,2020-06-16,76.39
KGZ,2020-06-17,76.39
KGZ,2020-06-18,76.39
KGZ,2020-06-19,76.39
KGZ,2020-06-20,73.61
KGZ,2020-06-21,73.61
KGZ,2020-06-22,73.61
KGZ,2020-06-23,73.61
KGZ,2020-06-24,73.61
KGZ,2020-06-25,73.61
KGZ,2020-06-26,73.61
KGZ,2020-06-27,76.39
KGZ,2020-06-28,76.39
KGZ,2020-06-29,76.39
KGZ,2020-06-30,76.39
KGZ,2020-07-01,76.39
KGZ,2020-07-02,76.39
KGZ,2020-07-03,76.39
KGZ,2020-07-04,76.39
KGZ,2020-07-05,76.39
KGZ,2020-07-06,76.39
KGZ,2020-07-07,76.39
KGZ,2020-07-08,76.39
KGZ,2020-07-09,76.39
KGZ,2020-07-10,76.39
KGZ,2020-07-11,76.39
KGZ,2020-07-12,76.39
KGZ,2020-07-13,76.39
KGZ,2020-07-14,76.39
KGZ,2020-07-15,76.39
KGZ,2020-07-16,76.39
KGZ,2020-07-17,76.39
KGZ,2020-07-18,76.39
KGZ,2020-07-19,76.39
KGZ,2020-07-20,76.39
KGZ,2020-07-21,76.39
KGZ,2020-07-22,
KGZ,2020-07-23,
KGZ,2020-07-24,
KGZ,2020-07-25,
KGZ,2020-07-26,
KHM,2019-12-31,
KHM,2020-01-01,0.0
KHM,2020-01-02,0.0
KHM,2020-01-03,0.0
KHM,2020-01-04,0.0
KHM,2020-01-05,0.0
KHM,2020-01-06,0.0
KHM,2020-01-07,0.0
KHM,2020-01-08,0.0
KHM,2020-01-09,0.0
KHM,2020-01-10,0.0
KHM,2020-01-11,0.0
KHM,2020-01-12,0.0
KHM,2020-01-13,0.0
KHM,2020-01-14,0.0
KHM,2020-01-15,0.0
KHM,2020-01-16,0.0
KHM,2020-01-17,0.0
KHM,2020-01-18,0.0
KHM,2020-01-19,0.0
KHM,2020-01-20,0.0
KHM,2020-01-21,0.0
KHM,2020-01-22,0.0
KHM,2020-01-23,0.0
KHM,2020-01-24,0.0
KHM,2020-01-25,0.0
KHM,2020-01-26,0.0
KHM,2020-01-27,0.0
KHM,2020-01-28,0.0
KHM,2020-01-29,0.0
KHM,2020-01-30,0.0
KHM,2020-01-31,0.0
KHM,2020-02-01,0.0
KHM,2020-02-02,0.0
KHM,2020-02-03,0.0
KHM,2020-02-04,0.0
KHM,2020-02-05,0.0
KHM,2020-02-06,0.0
KHM,2020-02-07,0.0
KHM,2020-02-08,0.0
KHM,2020-02-09,0.0
KHM,2020-02-10,0.0
KHM,2020-02-11,0.0
KHM,2020-02-12,0.0
KHM,2020-02-13,0.0
KHM,2020-02-14,0.0
KHM,2020-02-15,0.0
KHM,2020-02-16,0.0
KHM,2020-02-17,0.0
KHM,2020-02-18,0.0
KHM,2020-02-19,0.0
KHM,2020-02-20,0.0
KHM,2020-02-21,0.0
KHM,2020-02-22,0.0
KHM,2020-02-23,0.0
KHM,2020-02-24,0.0
KHM,2020-02-25,0.0
KHM,2020-02-26,0.0
KHM,2020-02-27,0.0
KHM,2020-02-28,0.0
KHM,2020-02-29,0.0
KHM,2020-03-01,0.0
KHM,2020-03-02,0.0
KHM,2020-03-08,11.11
KHM,2020-03-12,11.11
KHM,2020-03-13,19.44
KHM,2020-03-15,19.44
KHM,2020-03-16,19.44
KHM,2020-03-17,30.56
KHM,2020-03-18,49.07
KHM,2020-03-19,49.07
KHM,2020-03-20,49.07
KHM,2020-03-21,49.07
KHM,2020-03-22,49.07
KHM,2020-03-23,49.07
KHM,2020-03-24,49.07
KHM,2020-03-25,49.07
KHM,2020-03-26,60.19
KHM,2020-03-27,60.19
KHM,2020-03-28,60.19
KHM,2020-03-29,60.19
KHM,2020-03-30,60.19
KHM,2020-03-31,60.19
KHM,2020-04-01,60.19
KHM,2020-04-02,60.19
KHM,2020-04-03,60.19
KHM,2020-04-04,60.19
KHM,2020-04-05,60.19
KHM,2020-04-06,60.19
KHM,2020-04-07,60.19
KHM,2020-04-08,57.41
KHM,2020-04-09,68.52
KHM,2020-04-10,68.52
