iso_code,country,date,google_mobility_change_retail_and_recreation
AGO,Angola,2020-07-16,-20.0
AGO,Angola,2020-07-17,-23.0
AGO,Angola,2020-07-18,-22.0
AGO,Angola,2020-07-19,-33.0
AGO,Angola,2020-07-20,-23.0
AGO,Angola,2020-07-21,-23.0
AGO,Angola,2020-07-22,-25.0
AGO,Angola,2020-07-23,-22.0
AGO,Angola,2020-07-24,-22.0
AGO,Angola,2020-07-25,-17.0
AGO,Angola,2020-07-26,-30.0
AGO,Angola,2020-07-27,-16.0
AGO,Angola,2020-07-28,-14.0
AGO,Angola,2020-07-29,-10.0
AGO,Angola,2020-07-30,-9.0
AGO,Angola,2020-07-31,-11.0
AGO,Angola,2020-08-01,-9.0
AGO,Angola,2020-08-02,-21.0
AGO,Angola,2020-08-03,-10.0
AGO,Angola,2020-08-04,-11.0
AGO,Angola,2020-08-05,-10.0
AGO,Angola,2020-08-06,-11.0
AGO,Angola,2020-08-07,-15.0
AGO,Angola,2020-08-08,-12.0
AGO,Angola,2020-08-09,-24.0
AGO,Angola,2020-08-10,-11.0
AGO,Angola,2020-08-11,-11.0
AGO,Angola,2020-08-12,-10.0
AGO,Angola,2020-08-13,-10.0
AGO,Angola,2020-08-14,-13.0
AGO,Angola,2020-08-15,-14.0
AGO,Angola,2020-08-16,-24.0
AGO,Angola,2020-08-17,-15.0
AGO,Angola,2020-08-18,-14.0
AGO,Angola,2020-08-19,-14.0
AGO,Angola,2020-08-20,-15.0
AGO,Angola,2020-08-21,-17.0
AGO,Angola,2020-08-22,-15.0
AGO,Angola,2020-08-23,-24.0
AGO,Angola,2020-08-24,-15.0
AGO,Angola,2020-08-25,-12.0
AGO,Angola,2020-08-26,-12.0
AGO,Angola,2020-08-27,-10.0
AGO,Angola,2020-08-28,-10.0
AGO,Angola,2020-08-29,-7.0
AGO,Angola,2020-08-30,-17.0
AGO,Angola,2020-08-31,-3.0
AGO,Angola,2020-09-01,-2.0
AGO,Angola,2020-09-02,-2.0
AGO,Angola,2020-09-03,-1.0
AGO,Angola,2020-09-04,-5.0
AGO,Angola,2020-09-05,-2.0
AGO,Angola,2020-09-06,-13.0
AGO,Angola,2020-09-07,-2.0
AGO,Angola,2020-09-08,-2.0
AGO,Angola,2020-09-09,-1.0
AGO,Angola,2020-09-10,-1.0
AGO,Angola,2020-09-11,-5.0
AGO,Angola,2020-09-12,-4.0
AGO,Angola,2020-09-13,-15.0
AGO,Angola,2020-09-14,-3.0
AGO,Angola,2020-09-15,-3.0
AGO,Angola,2020-09-16,1.0
AGO,Angola,2020-09-17,-20.0
AGO,Angola,2020-09-18,-24.0
AGO,Angola,2020-09-19,-14.0
AGO,Angola,2020-09-20,-21.0
AGO,Angola,2020-09-21,-9.0
AGO,Angola,2020-09-22,-13.0
AGO,Angola,2020-09-23,-16.0
AGO,Angola,2020-09-24,-17.0
AGO,Angola,2020-09-25,-16.0
AGO,Angola,2020-09-26,-11.0
AGO,Angola,2020-09-27,-23.0
AGO,Angola,2020-09-28,-12.0
AGO,Angola,2020-09-29,-11.0
AGO,Angola,2020-09-30,-10.0
AGO,Angola,2020-10-01,-10.0
AGO,Angola,2020-10-02,-12.0
AGO,Angola,2020-10-03,-12.0
AGO,Angola,2020-10-04,-22.0
AGO,Angola,2020-10-05,-10.0
AGO,Angola,2020-10-06,-12.0
AGO,Angola,2020-10-07,-9.0
AGO,Angola,2020-10-08,-8.0
AGO,Angola,2020-10-09,-12.0
AGO,Angola,2020-10-10,-12.0
AGO,Angola,2020-10-11,-22.0
AGO,Angola,2020-10-12,-10.0
AGO,Angola,2020-10-13,-11.0
AGO,Angola,2020-10-14,-12.0
AGO,Angola,2020-10-15,-14.0
AGO,Angola,2020-10-16,-16.0
AGO,Angola,2020-10-17,-18.0
AGO,Angola,2020-10-18,-27.0
AGO,Angola,2020-10-19,-14.0
AGO,Angola,2020-10-20,-16.0
AGO,Angola,2020-10-21,-13.0
AGO,Angola,2020-10-22,-12.0
AGO,Angola,2020-10-23,-14.0
AGO,Angola,2020-10-24,-15.0
AGO,Angola,2020-10-25,-25.0
AGO,Angola,2020-10-26,-10.0
AGO,Angola,2020-10-27,-9.0
AGO,Angola,2020-10-28,-9.0
AGO,Angola,2020-10-29,-7.0
AGO,Angola,2020-10-30,-10.0
AGO,Angola,2020-10-31,-9.0
AGO,Angola,2020-11-01,-19.0
AGO,Angola,2020-11-02,-27.0
AGO,Angola,2020-11-03,-7.0
AGO,Angola,2020-11-04,-8.0
AGO,Angola,2020-11-05,-8.0
AGO,Angola,2020-11-06,-14.0
AGO,Angola,2020-11-07,-15.0
AGO,Angola,2020-11-08,-26.0
AGO,Angola,2020-11-09,-13.0
AGO,Angola,2020-11-10,-6.0
AGO,Angola,2020-11-11,-42.0
AGO,Angola,2020-11-12,-12.0
AGO,Angola,2020-11-13,-21.0
AGO,Angola,2020-11-14,-15.0
AGO,Angola,2020-11-15,-26.0
AGO,Angola,2020-11-16,-14.0
AGO,Angola,2020-11-17,-13.0
AGO,Angola,2020-11-18,-12.0
AGO,Angola,2020-11-19,-11.0
AGO,Angola,2020-11-20,-14.0
AGO,Angola,2020-11-21,-14.0
AGO,Angola,2020-11-22,-23.0
AGO,Angola,2020-11-23,-12.0
AGO,Angola,2020-11-24,-10.0
AGO,Angola,2020-11-25,-6.0
AGO,Angola,2020-11-26,-6.0
AGO,Angola,2020-11-27,-3.0
AGO,Angola,2020-11-28,-7.0
AGO,Angola,2020-11-29,-12.0
AGO,Angola,2020-11-30,-1.0
AGO,Angola,2020-12-01,1.0
AGO,Angola,2020-12-02,2.0
AGO,Angola,2020-12-03,1.0
AGO,Angola,2020-12-04,-2.0
AGO,Angola,2020-12-05,-2.0
AGO,Angola,2020-12-06,-13.0
AGO,Angola,2020-12-07,-2.0
ARE,United Arab Emirates,2020-02-15,0.0
ARE,United Arab Emirates,2020-02-16,1.0
ARE,United Arab Emirates,2020-02-17,-1.0
ARE,United Arab Emirates,2020-02-18,-2.0
ARE,United Arab Emirates,2020-02-19,-2.0
ARE,United Arab Emirates,2020-02-20,-2.0
ARE,United Arab Emirates,2020-02-21,-3.0
ARE,United Arab Emirates,2020-02-22,-2.0
ARE,United Arab Emirates,2020-02-23,-1.0
ARE,United Arab Emirates,2020-02-24,-3.0
ARE,United Arab Emirates,2020-02-25,-3.0
ARE,United Arab Emirates,2020-02-26,-2.0
ARE,United Arab Emirates,2020-02-27,1.0
ARE,United Arab Emirates,2020-02-28,1.0
ARE,United Arab Emirates,2020-02-29,2.0
ARE,United Arab Emirates,2020-03-01,3.0
ARE,United Arab Emirates,2020-03-02,0.0
ARE,United Arab Emirates,2020-03-03,0.0
ARE,United Arab Emirates,2020-03-04,-1.0
ARE,United Arab Emirates,2020-03-05,-3.0
ARE,United Arab Emirates,2020-03-06,-7.0
ARE,United Arab Emirates,2020-03-07,-3.0
ARE,United Arab Emirates,2020-03-08,1.0
ARE,United Arab Emirates,2020-03-09,-3.0
ARE,United Arab Emirates,2020-03-10,-4.0
ARE,United Arab Emirates,2020-03-11,-4.0
ARE,United Arab Emirates,2020-03-12,-8.0
ARE,United Arab Emirates,2020-03-13,-16.0
ARE,United Arab Emirates,2020-03-14,-12.0
ARE,United Arab Emirates,2020-03-15,-6.0
ARE,United Arab Emirates,2020-03-16,-11.0
ARE,United Arab Emirates,2020-03-17,-16.0
ARE,United Arab Emirates,2020-03-18,-19.0
ARE,United Arab Emirates,2020-03-19,-24.0
ARE,United Arab Emirates,2020-03-20,-37.0
ARE,United Arab Emirates,2020-03-21,-32.0
ARE,United Arab Emirates,2020-03-22,-30.0
ARE,United Arab Emirates,2020-03-23,-27.0
ARE,United Arab Emirates,2020-03-24,-39.0
ARE,United Arab Emirates,2020-03-25,-50.0
ARE,United Arab Emirates,2020-03-26,-55.0
ARE,United Arab Emirates,2020-03-27,-80.0
ARE,United Arab Emirates,2020-03-28,-72.0
ARE,United Arab Emirates,2020-03-29,-55.0
ARE,United Arab Emirates,2020-03-30,-57.0
ARE,United Arab Emirates,2020-03-31,-56.0
ARE,United Arab Emirates,2020-04-01,-56.0
ARE,United Arab Emirates,2020-04-02,-58.0
ARE,United Arab Emirates,2020-04-03,-69.0
ARE,United Arab Emirates,2020-04-04,-58.0
ARE,United Arab Emirates,2020-04-05,-61.0
ARE,United Arab Emirates,2020-04-06,-63.0
ARE,United Arab Emirates,2020-04-07,-63.0
ARE,United Arab Emirates,2020-04-08,-63.0
ARE,United Arab Emirates,2020-04-09,-64.0
ARE,United Arab Emirates,2020-04-10,-74.0
ARE,United Arab Emirates,2020-04-11,-64.0
ARE,United Arab Emirates,2020-04-12,-60.0
ARE,United Arab Emirates,2020-04-13,-62.0
ARE,United Arab Emirates,2020-04-14,-62.0
ARE,United Arab Emirates,2020-04-15,-63.0
ARE,United Arab Emirates,2020-04-16,-63.0
ARE,United Arab Emirates,2020-04-17,-73.0
ARE,United Arab Emirates,2020-04-18,-66.0
ARE,United Arab Emirates,2020-04-19,-62.0
ARE,United Arab Emirates,2020-04-20,-63.0
ARE,United Arab Emirates,2020-04-21,-63.0
ARE,United Arab Emirates,2020-04-22,-62.0
ARE,United Arab Emirates,2020-04-23,-62.0
ARE,United Arab Emirates,2020-04-24,-72.0
ARE,United Arab Emirates,2020-04-25,-62.0
ARE,United Arab Emirates,2020-04-26,-56.0
ARE,United Arab Emirates,2020-04-27,-57.0
ARE,United Arab Emirates,2020-04-28,-56.0
ARE,United Arab Emirates,2020-04-29,-55.0
ARE,United Arab Emirates,2020-04-30,-57.0
ARE,United Arab Emirates,2020-05-01,-66.0
ARE,United Arab Emirates,2020-05-02,-56.0
ARE,United Arab Emirates,2020-05-03,-51.0
ARE,United Arab Emirates,2020-05-04,-52.0
ARE,United Arab Emirates,2020-05-05,-53.0
ARE,United Arab Emirates,2020-05-06,-51.0
ARE,United Arab Emirates,2020-05-07,-53.0
ARE,United Arab Emirates,2020-05-08,-63.0
ARE,United Arab Emirates,2020-05-09,-53.0
ARE,United Arab Emirates,2020-05-10,-48.0
ARE,United Arab Emirates,2020-05-11,-51.0
ARE,United Arab Emirates,2020-05-12,-50.0
ARE,United Arab Emirates,2020-05-13,-51.0
ARE,United Arab Emirates,2020-05-14,-53.0
ARE,United Arab Emirates,2020-05-15,-62.0
ARE,United Arab Emirates,2020-05-16,-51.0
ARE,United Arab Emirates,2020-05-17,-47.0
ARE,United Arab Emirates,2020-05-18,-48.0
ARE,United Arab Emirates,2020-05-19,-49.0
ARE,United Arab Emirates,2020-05-20,-53.0
ARE,United Arab Emirates,2020-05-21,-53.0
ARE,United Arab Emirates,2020-05-22,-59.0
ARE,United Arab Emirates,2020-05-23,-52.0
ARE,United Arab Emirates,2020-05-24,-56.0
ARE,United Arab Emirates,2020-05-25,-52.0
ARE,United Arab Emirates,2020-05-26,-50.0
ARE,United Arab Emirates,2020-05-27,-44.0
ARE,United Arab Emirates,2020-05-28,-46.0
ARE,United Arab Emirates,2020-05-29,-55.0
ARE,United Arab Emirates,2020-05-30,-42.0
ARE,United Arab Emirates,2020-05-31,-35.0
ARE,United Arab Emirates,2020-06-01,-37.0
ARE,United Arab Emirates,2020-06-02,-38.0
ARE,United Arab Emirates,2020-06-03,-38.0
ARE,United Arab Emirates,2020-06-04,-41.0
ARE,United Arab Emirates,2020-06-05,-49.0
ARE,United Arab Emirates,2020-06-06,-39.0
ARE,United Arab Emirates,2020-06-07,-35.0
ARE,United Arab Emirates,2020-06-08,-37.0
ARE,United Arab Emirates,2020-06-09,-39.0
ARE,United Arab Emirates,2020-06-10,-38.0
ARE,United Arab Emirates,2020-06-11,-40.0
ARE,United Arab Emirates,2020-06-12,-48.0
ARE,United Arab Emirates,2020-06-13,-38.0
ARE,United Arab Emirates,2020-06-14,-34.0
ARE,United Arab Emirates,2020-06-15,-36.0
ARE,United Arab Emirates,2020-06-16,-36.0
ARE,United Arab Emirates,2020-06-17,-37.0
ARE,United Arab Emirates,2020-06-18,-39.0
ARE,United Arab Emirates,2020-06-19,-46.0
ARE,United Arab Emirates,2020-06-20,-37.0
ARE,United Arab Emirates,2020-06-21,-33.0
ARE,United Arab Emirates,2020-06-22,-35.0
ARE,United Arab Emirates,2020-06-23,-34.0
ARE,United Arab Emirates,2020-06-24,-35.0
ARE,United Arab Emirates,2020-06-25,-33.0
ARE,United Arab Emirates,2020-06-26,-40.0
ARE,United Arab Emirates,2020-06-27,-32.0
ARE,United Arab Emirates,2020-06-28,-28.0
ARE,United Arab Emirates,2020-06-29,-29.0
ARE,United Arab Emirates,2020-06-30,-28.0
ARE,United Arab Emirates,2020-07-01,-28.0
ARE,United Arab Emirates,2020-07-02,-29.0
ARE,United Arab Emirates,2020-07-03,-36.0
ARE,United Arab Emirates,2020-07-04,-29.0
ARE,United Arab Emirates,2020-07-05,-24.0
ARE,United Arab Emirates,2020-07-06,-27.0
ARE,United Arab Emirates,2020-07-07,-27.0
ARE,United Arab Emirates,2020-07-08,-29.0
ARE,United Arab Emirates,2020-07-09,-29.0
ARE,United Arab Emirates,2020-07-10,-35.0
ARE,United Arab Emirates,2020-07-11,-28.0
ARE,United Arab Emirates,2020-07-12,-24.0
ARE,United Arab Emirates,2020-07-13,-26.0
ARE,United Arab Emirates,2020-07-14,-27.0
ARE,United Arab Emirates,2020-07-15,-26.0
ARE,United Arab Emirates,2020-07-16,-28.0
ARE,United Arab Emirates,2020-07-17,-34.0
ARE,United Arab Emirates,2020-07-18,-28.0
ARE,United Arab Emirates,2020-07-19,-23.0
ARE,United Arab Emirates,2020-07-20,-25.0
ARE,United Arab Emirates,2020-07-21,-27.0
ARE,United Arab Emirates,2020-07-22,-27.0
ARE,United Arab Emirates,2020-07-23,-27.0
ARE,United Arab Emirates,2020-07-24,-33.0
ARE,United Arab Emirates,2020-07-25,-25.0
ARE,United Arab Emirates,2020-07-26,-21.0
ARE,United Arab Emirates,2020-07-27,-21.0
ARE,United Arab Emirates,2020-07-28,-19.0
ARE,United Arab Emirates,2020-07-29,-12.0
ARE,United Arab Emirates,2020-07-30,-21.0
ARE,United Arab Emirates,2020-07-31,-31.0
ARE,United Arab Emirates,2020-08-01,-22.0
ARE,United Arab Emirates,2020-08-02,-15.0
ARE,United Arab Emirates,2020-08-03,-22.0
ARE,United Arab Emirates,2020-08-04,-22.0
ARE,United Arab Emirates,2020-08-05,-22.0
ARE,United Arab Emirates,2020-08-06,-24.0
ARE,United Arab Emirates,2020-08-07,-33.0
ARE,United Arab Emirates,2020-08-08,-24.0
ARE,United Arab Emirates,2020-08-09,-18.0
ARE,United Arab Emirates,2020-08-10,-21.0
ARE,United Arab Emirates,2020-08-11,-23.0
ARE,United Arab Emirates,2020-08-12,-22.0
ARE,United Arab Emirates,2020-08-13,-23.0
ARE,United Arab Emirates,2020-08-14,-30.0
ARE,United Arab Emirates,2020-08-15,-24.0
ARE,United Arab Emirates,2020-08-16,-19.0
ARE,United Arab Emirates,2020-08-17,-22.0
ARE,United Arab Emirates,2020-08-18,-23.0
ARE,United Arab Emirates,2020-08-19,-23.0
ARE,United Arab Emirates,2020-08-20,-26.0
ARE,United Arab Emirates,2020-08-21,-33.0
ARE,United Arab Emirates,2020-08-22,-23.0
ARE,United Arab Emirates,2020-08-23,-19.0
ARE,United Arab Emirates,2020-08-24,-25.0
ARE,United Arab Emirates,2020-08-25,-24.0
ARE,United Arab Emirates,2020-08-26,-23.0
ARE,United Arab Emirates,2020-08-27,-22.0
ARE,United Arab Emirates,2020-08-28,-30.0
ARE,United Arab Emirates,2020-08-29,-23.0
ARE,United Arab Emirates,2020-08-30,-18.0
ARE,United Arab Emirates,2020-08-31,-21.0
ARE,United Arab Emirates,2020-09-01,-22.0
ARE,United Arab Emirates,2020-09-02,-22.0
ARE,United Arab Emirates,2020-09-03,-22.0
ARE,United Arab Emirates,2020-09-04,-27.0
ARE,United Arab Emirates,2020-09-05,-21.0
ARE,United Arab Emirates,2020-09-06,-18.0
ARE,United Arab Emirates,2020-09-07,-21.0
ARE,United Arab Emirates,2020-09-08,-21.0
ARE,United Arab Emirates,2020-09-09,-23.0
ARE,United Arab Emirates,2020-09-10,-21.0
ARE,United Arab Emirates,2020-09-11,-27.0
ARE,United Arab Emirates,2020-09-12,-22.0
ARE,United Arab Emirates,2020-09-13,-19.0
ARE,United Arab Emirates,2020-09-14,-22.0
ARE,United Arab Emirates,2020-09-15,-22.0
ARE,United Arab Emirates,2020-09-16,-22.0
ARE,United Arab Emirates,2020-09-17,-23.0
ARE,United Arab Emirates,2020-09-18,-28.0
ARE,United Arab Emirates,2020-09-19,-23.0
ARE,United Arab Emirates,2020-09-20,-21.0
ARE,United Arab Emirates,2020-09-21,-24.0
ARE,United Arab Emirates,2020-09-22,-26.0
ARE,United Arab Emirates,2020-09-23,-27.0
ARE,United Arab Emirates,2020-09-24,-26.0
ARE,United Arab Emirates,2020-09-25,-31.0
ARE,United Arab Emirates,2020-09-26,-26.0
ARE,United Arab Emirates,2020-09-27,-22.0
ARE,United Arab Emirates,2020-09-28,-25.0
ARE,United Arab Emirates,2020-09-29,-24.0
ARE,United Arab Emirates,2020-09-30,-23.0
ARE,United Arab Emirates,2020-10-01,-22.0
ARE,United Arab Emirates,2020-10-02,-26.0
ARE,United Arab Emirates,2020-10-03,-22.0
ARE,United Arab Emirates,2020-10-04,-20.0
ARE,United Arab Emirates,2020-10-05,-23.0
ARE,United Arab Emirates,2020-10-06,-23.0
ARE,United Arab Emirates,2020-10-07,-24.0
ARE,United Arab Emirates,2020-10-08,-23.0
ARE,United Arab Emirates,2020-10-09,-27.0
ARE,United Arab Emirates,2020-10-10,-24.0
ARE,United Arab Emirates,2020-10-11,-21.0
ARE,United Arab Emirates,2020-10-12,-24.0
ARE,United Arab Emirates,2020-10-13,-24.0
ARE,United Arab Emirates,2020-10-14,-23.0
ARE,United Arab Emirates,2020-10-15,-22.0
ARE,United Arab Emirates,2020-10-16,-26.0
ARE,United Arab Emirates,2020-10-17,-23.0
ARE,United Arab Emirates,2020-10-18,-20.0
ARE,United Arab Emirates,2020-10-19,-23.0
ARE,United Arab Emirates,2020-10-20,-23.0
ARE,United Arab Emirates,2020-10-21,-22.0
ARE,United Arab Emirates,2020-10-22,-21.0
ARE,United Arab Emirates,2020-10-23,-26.0
ARE,United Arab Emirates,2020-10-24,-23.0
ARE,United Arab Emirates,2020-10-25,-18.0
ARE,United Arab Emirates,2020-10-26,-20.0
ARE,United Arab Emirates,2020-10-27,-19.0
ARE,United Arab Emirates,2020-10-28,-13.0
ARE,United Arab Emirates,2020-10-29,-15.0
ARE,United Arab Emirates,2020-10-30,-24.0
ARE,United Arab Emirates,2020-10-31,-22.0
ARE,United Arab Emirates,2020-11-01,-17.0
ARE,United Arab Emirates,2020-11-02,-19.0
ARE,United Arab Emirates,2020-11-03,-19.0
ARE,United Arab Emirates,2020-11-04,-20.0
ARE,United Arab Emirates,2020-11-05,-20.0
ARE,United Arab Emirates,2020-11-06,-23.0
ARE,United Arab Emirates,2020-11-07,-20.0
ARE,United Arab Emirates,2020-11-08,-18.0
ARE,United Arab Emirates,2020-11-09,-20.0
ARE,United Arab Emirates,2020-11-10,-20.0
ARE,United Arab Emirates,2020-11-11,-19.0
ARE,United Arab Emirates,2020-11-12,-18.0
ARE,United Arab Emirates,2020-11-13,-21.0
ARE,United Arab Emirates,2020-11-14,-18.0
ARE,United Arab Emirates,2020-11-15,-17.0
ARE,United Arab Emirates,2020-11-16,-20.0
ARE,United Arab Emirates,2020-11-17,-21.0
ARE,United Arab Emirates,2020-11-18,-21.0
ARE,United Arab Emirates,2020-11-19,-20.0
ARE,United Arab Emirates,2020-11-20,-23.0
ARE,United Arab Emirates,2020-11-21,-21.0
ARE,United Arab Emirates,2020-11-22,-18.0
ARE,United Arab Emirates,2020-11-23,-21.0
ARE,United Arab Emirates,2020-11-24,-21.0
ARE,United Arab Emirates,2020-11-25,-20.0
ARE,United Arab Emirates,2020-11-26,-18.0
ARE,United Arab Emirates,2020-11-27,-20.0
ARE,United Arab Emirates,2020-11-28,-17.0
ARE,United Arab Emirates,2020-11-29,-13.0
ARE,United Arab Emirates,2020-11-30,-10.0
ARE,United Arab Emirates,2020-12-01,-2.0
ARE,United Arab Emirates,2020-12-02,-2.0
ARE,United Arab Emirates,2020-12-03,-14.0
ARE,United Arab Emirates,2020-12-04,-24.0
ARE,United Arab Emirates,2020-12-05,-20.0
ARE,United Arab Emirates,2020-12-06,-15.0
ARE,United Arab Emirates,2020-12-07,-17.0
ARG,Argentina,2020-02-15,1.0
ARG,Argentina,2020-02-16,-6.0
ARG,Argentina,2020-02-17,-10.0
ARG,Argentina,2020-02-18,3.0
ARG,Argentina,2020-02-19,1.0
ARG,Argentina,2020-02-20,0.0
ARG,Argentina,2020-02-21,3.0
ARG,Argentina,2020-02-22,6.0
ARG,Argentina,2020-02-23,14.0
ARG,Argentina,2020-02-24,-10.0
ARG,Argentina,2020-02-25,-20.0
ARG,Argentina,2020-02-26,1.0
ARG,Argentina,2020-02-27,-1.0
ARG,Argentina,2020-02-28,3.0
ARG,Argentina,2020-02-29,5.0
ARG,Argentina,2020-03-01,-3.0
ARG,Argentina,2020-03-02,1.0
ARG,Argentina,2020-03-03,0.0
ARG,Argentina,2020-03-04,-1.0
ARG,Argentina,2020-03-05,1.0
ARG,Argentina,2020-03-06,6.0
ARG,Argentina,2020-03-07,5.0
ARG,Argentina,2020-03-08,3.0
ARG,Argentina,2020-03-09,1.0
ARG,Argentina,2020-03-10,3.0
ARG,Argentina,2020-03-11,-16.0
ARG,Argentina,2020-03-12,-4.0
ARG,Argentina,2020-03-13,-5.0
ARG,Argentina,2020-03-14,-19.0
ARG,Argentina,2020-03-15,-29.0
ARG,Argentina,2020-03-16,-27.0
ARG,Argentina,2020-03-17,-41.0
ARG,Argentina,2020-03-18,-43.0
ARG,Argentina,2020-03-19,-42.0
ARG,Argentina,2020-03-20,-78.0
ARG,Argentina,2020-03-21,-83.0
ARG,Argentina,2020-03-22,-87.0
ARG,Argentina,2020-03-23,-88.0
ARG,Argentina,2020-03-24,-88.0
ARG,Argentina,2020-03-25,-82.0
ARG,Argentina,2020-03-26,-83.0
ARG,Argentina,2020-03-27,-81.0
ARG,Argentina,2020-03-28,-82.0
ARG,Argentina,2020-03-29,-86.0
ARG,Argentina,2020-03-30,-81.0
ARG,Argentina,2020-03-31,-85.0
ARG,Argentina,2020-04-01,-79.0
ARG,Argentina,2020-04-02,-79.0
ARG,Argentina,2020-04-03,-77.0
ARG,Argentina,2020-04-04,-77.0
ARG,Argentina,2020-04-05,-83.0
ARG,Argentina,2020-04-06,-75.0
ARG,Argentina,2020-04-07,-82.0
ARG,Argentina,2020-04-08,-82.0
ARG,Argentina,2020-04-09,-83.0
ARG,Argentina,2020-04-10,-90.0
ARG,Argentina,2020-04-11,-84.0
ARG,Argentina,2020-04-12,-87.0
ARG,Argentina,2020-04-13,-83.0
ARG,Argentina,2020-04-14,-81.0
ARG,Argentina,2020-04-15,-81.0
ARG,Argentina,2020-04-16,-83.0
ARG,Argentina,2020-04-17,-83.0
ARG,Argentina,2020-04-18,-85.0
ARG,Argentina,2020-04-19,-89.0
ARG,Argentina,2020-04-20,-83.0
ARG,Argentina,2020-04-21,-82.0
ARG,Argentina,2020-04-22,-83.0
ARG,Argentina,2020-04-23,-83.0
ARG,Argentina,2020-04-24,-83.0
ARG,Argentina,2020-04-25,-86.0
ARG,Argentina,2020-04-26,-88.0
ARG,Argentina,2020-04-27,-84.0
ARG,Argentina,2020-04-28,-84.0
ARG,Argentina,2020-04-29,-80.0
ARG,Argentina,2020-04-30,-75.0
ARG,Argentina,2020-05-01,-90.0
ARG,Argentina,2020-05-02,-79.0
ARG,Argentina,2020-05-03,-86.0
ARG,Argentina,2020-05-04,-77.0
ARG,Argentina,2020-05-05,-76.0
ARG,Argentina,2020-05-06,-75.0
ARG,Argentina,2020-05-07,-73.0
ARG,Argentina,2020-05-08,-72.0
ARG,Argentina,2020-05-09,-75.0
ARG,Argentina,2020-05-10,-82.0
ARG,Argentina,2020-05-11,-71.0
ARG,Argentina,2020-05-12,-70.0
ARG,Argentina,2020-05-13,-70.0
ARG,Argentina,2020-05-14,-70.0
ARG,Argentina,2020-05-15,-70.0
ARG,Argentina,2020-05-16,-72.0
ARG,Argentina,2020-05-17,-80.0
ARG,Argentina,2020-05-18,-69.0
ARG,Argentina,2020-05-19,-68.0
ARG,Argentina,2020-05-20,-69.0
ARG,Argentina,2020-05-21,-71.0
ARG,Argentina,2020-05-22,-70.0
ARG,Argentina,2020-05-23,-70.0
ARG,Argentina,2020-05-24,-79.0
ARG,Argentina,2020-05-25,-83.0
ARG,Argentina,2020-05-26,-67.0
ARG,Argentina,2020-05-27,-68.0
ARG,Argentina,2020-05-28,-68.0
ARG,Argentina,2020-05-29,-67.0
ARG,Argentina,2020-05-30,-71.0
ARG,Argentina,2020-05-31,-79.0
ARG,Argentina,2020-06-01,-67.0
ARG,Argentina,2020-06-02,-66.0
ARG,Argentina,2020-06-03,-67.0
ARG,Argentina,2020-06-04,-67.0
ARG,Argentina,2020-06-05,-65.0
ARG,Argentina,2020-06-06,-66.0
ARG,Argentina,2020-06-07,-75.0
ARG,Argentina,2020-06-08,-62.0
ARG,Argentina,2020-06-09,-61.0
ARG,Argentina,2020-06-10,-60.0
ARG,Argentina,2020-06-11,-60.0
ARG,Argentina,2020-06-12,-59.0
ARG,Argentina,2020-06-13,-61.0
ARG,Argentina,2020-06-14,-71.0
ARG,Argentina,2020-06-15,-75.0
ARG,Argentina,2020-06-16,-56.0
ARG,Argentina,2020-06-17,-60.0
ARG,Argentina,2020-06-18,-60.0
ARG,Argentina,2020-06-19,-56.0
ARG,Argentina,2020-06-20,-59.0
ARG,Argentina,2020-06-21,-71.0
ARG,Argentina,2020-06-22,-62.0
ARG,Argentina,2020-06-23,-61.0
ARG,Argentina,2020-06-24,-62.0
ARG,Argentina,2020-06-25,-62.0
ARG,Argentina,2020-06-26,-60.0
ARG,Argentina,2020-06-27,-61.0
ARG,Argentina,2020-06-28,-72.0
ARG,Argentina,2020-06-29,-59.0
ARG,Argentina,2020-06-30,-60.0
ARG,Argentina,2020-07-01,-62.0
ARG,Argentina,2020-07-02,-61.0
ARG,Argentina,2020-07-03,-59.0
ARG,Argentina,2020-07-04,-60.0
ARG,Argentina,2020-07-05,-70.0
ARG,Argentina,2020-07-06,-59.0
ARG,Argentina,2020-07-07,-58.0
ARG,Argentina,2020-07-08,-53.0
ARG,Argentina,2020-07-09,-72.0
ARG,Argentina,2020-07-10,-65.0
ARG,Argentina,2020-07-11,-59.0
ARG,Argentina,2020-07-12,-70.0
ARG,Argentina,2020-07-13,-56.0
ARG,Argentina,2020-07-14,-55.0
ARG,Argentina,2020-07-15,-56.0
ARG,Argentina,2020-07-16,-57.0
ARG,Argentina,2020-07-17,-54.0
ARG,Argentina,2020-07-18,-56.0
ARG,Argentina,2020-07-19,-65.0
ARG,Argentina,2020-07-20,-51.0
ARG,Argentina,2020-07-21,-57.0
ARG,Argentina,2020-07-22,-59.0
ARG,Argentina,2020-07-23,-61.0
ARG,Argentina,2020-07-24,-57.0
ARG,Argentina,2020-07-25,-57.0
ARG,Argentina,2020-07-26,-67.0
ARG,Argentina,2020-07-27,-55.0
ARG,Argentina,2020-07-28,-54.0
ARG,Argentina,2020-07-29,-54.0
ARG,Argentina,2020-07-30,-56.0
ARG,Argentina,2020-07-31,-53.0
ARG,Argentina,2020-08-01,-53.0
ARG,Argentina,2020-08-02,-63.0
ARG,Argentina,2020-08-03,-54.0
ARG,Argentina,2020-08-04,-52.0
ARG,Argentina,2020-08-05,-52.0
ARG,Argentina,2020-08-06,-55.0
ARG,Argentina,2020-08-07,-54.0
